,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,4.323956349648396,3.1820552635192874
1,860.0,0.1,10.0,2.0,2.9891224040620874,2.092319869995117
2,860.0,0.1,10.0,3.0,2.2942897441527625,1.8142920684814452
3,860.0,0.1,10.0,4.0,2.1384368889247862,1.5510759830474854
4,860.0,0.1,20.0,1.0,4.323956349648396,3.1820552635192874
5,860.0,0.1,20.0,2.0,3.4711290287250898,2.7099242210388184
6,860.0,0.1,20.0,3.0,2.211389613746542,1.7223501682281495
7,860.0,0.1,20.0,4.0,2.3380179752226504,1.8945544719696046
8,860.0,0.1,30.0,1.0,4.12049057170066,3.2163681221008305
9,860.0,0.1,30.0,2.0,4.1733880841891295,3.096631546020508
10,860.0,0.1,30.0,3.0,2.3111127825910605,1.818028163909912
11,860.0,0.1,30.0,4.0,2.2164237406815714,1.8283191680908204
12,860.0,0.1,50.0,1.0,4.12049057170066,3.2163681221008305
13,860.0,0.1,50.0,2.0,3.274042117327057,2.7290435600280762
14,860.0,0.1,50.0,3.0,2.399102133174678,1.7377904319763182
15,860.0,0.1,50.0,4.0,2.3266494654187624,1.7699430942535401
16,860.0,0.1,100.0,1.0,6.211690102181811,5.230046157836915
17,860.0,0.1,100.0,2.0,3.0316001382737254,2.4661535453796386
18,860.0,0.1,100.0,3.0,3.274042117327057,2.7290435600280762
19,860.0,0.1,100.0,4.0,2.5346358873517025,2.0738086891174317
20,860.0,0.1,150.0,1.0,6.211690102181811,5.230046157836915
21,860.0,0.1,150.0,2.0,3.2180878140747082,2.285751028060913
22,860.0,0.1,150.0,3.0,3.274042117327057,2.7290435600280762
23,860.0,0.1,150.0,4.0,2.198168574835549,1.6826935005187988
24,860.0,0.5,10.0,1.0,4.12049057170066,3.2163681221008305
25,860.0,0.5,10.0,2.0,3.274042117327057,2.7290435600280762
26,860.0,0.5,10.0,3.0,2.531222963299254,1.8781720542907714
27,860.0,0.5,10.0,4.0,2.3794110159918387,1.8017685413360596
28,860.0,0.5,20.0,1.0,6.211690102181811,5.230046157836915
29,860.0,0.5,20.0,2.0,3.166840444057233,2.611133213043213
30,860.0,0.5,20.0,3.0,3.274042117327057,2.7290435600280762
31,860.0,0.5,20.0,4.0,2.1985883535636264,1.684309024810791
32,860.0,0.5,30.0,1.0,6.211690102181811,5.230046157836915
33,860.0,0.5,30.0,2.0,3.1205124095475187,2.328126211166382
34,860.0,0.5,30.0,3.0,3.274042117327057,2.7290435600280762
35,860.0,0.5,30.0,4.0,2.3273614594133685,1.6657809257507323
36,860.0,0.5,50.0,1.0,6.211690102181811,5.230046157836915
37,860.0,0.5,50.0,2.0,3.297566962310637,2.7527801322937013
38,860.0,0.5,50.0,3.0,3.274042117327057,2.7290435600280762
39,860.0,0.5,50.0,4.0,2.6728622342396893,1.978176565170288
