seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,3.3036859035491943,2.353005886077881,3.206979513168335,2.531463146209717
861.0,0.001,0.0,64.0,2.0,2.6913890838623047,2.0816915035247803,3.7064623832702637,2.950556993484497
862.0,0.001,0.0,64.0,2.0,2.2344231605529785,1.7962490320205688,3.8731799125671387,3.0407214164733887
863.0,0.001,0.0,64.0,2.0,3.719924211502075,2.7221908569335938,4.280061721801758,3.103239059448242
864.0,0.001,0.0,64.0,2.0,6.585308074951172,4.467049598693848,4.439513206481934,3.1217124462127686
865.0,0.001,0.0,64.0,2.0,2.5381851196289062,2.121915102005005,3.433824062347412,2.5314536094665527
866.0,0.001,0.0,64.0,2.0,2.9371798038482666,2.4795069694519043,4.082211494445801,2.682854413986206
867.0,0.001,0.0,64.0,2.0,3.067845344543457,2.672316074371338,4.390445709228516,3.5068602561950684
868.0,0.001,0.0,64.0,2.0,1.8187276124954224,1.5861470699310303,3.4856576919555664,2.1901042461395264
869.0,0.001,0.0,64.0,2.0,1.9980987310409546,1.4533839225769043,2.172469139099121,1.6967699527740479
870.0,0.001,0.0,64.0,2.0,3.7840919494628906,2.7778892517089844,2.812831401824951,2.3358047008514404
871.0,0.001,0.0,64.0,2.0,2.826122760772705,2.231785297393799,3.795423746109009,2.6124815940856934
872.0,0.001,0.0,64.0,2.0,2.6537024974823,2.0990686416625977,4.3199334144592285,2.9350531101226807
873.0,0.001,0.0,64.0,2.0,2.6939260959625244,2.2800707817077637,3.811166286468506,3.0562050342559814
874.0,0.001,0.0,64.0,2.0,3.5106770992279053,2.894000768661499,2.7251315116882324,2.263763666152954
875.0,0.001,0.0,64.0,2.0,4.368183612823486,3.3972010612487793,4.590093612670898,3.104971408843994
876.0,0.001,0.0,64.0,2.0,3.574324131011963,2.820047378540039,2.2067618370056152,1.7999576330184937
877.0,0.001,0.0,64.0,2.0,5.1407270431518555,3.6556873321533203,3.8444817066192627,3.1641476154327393
878.0,0.001,0.0,64.0,2.0,2.8875293731689453,2.0445330142974854,2.3457424640655518,1.9323647022247314
879.0,0.001,0.0,64.0,2.0,2.715794086456299,2.023747205734253,5.4217681884765625,3.899462938308716
880.0,0.001,0.0,64.0,2.0,2.0303800106048584,1.5703670978546143,3.234578847885132,1.7606079578399658
