,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,4.839664211624351,3.918705368041991
1,860.0,0.1,10.0,2.0,3.988090915544112,3.192719986325219
2,860.0,0.1,10.0,3.0,3.6045143795291072,2.872058305286226
3,860.0,0.1,10.0,4.0,4.174027026554575,3.2770624069940473
4,860.0,0.1,20.0,1.0,5.016890704234847,4.077893847510927
5,860.0,0.1,20.0,2.0,4.053187519373701,3.208634576343355
6,860.0,0.1,20.0,3.0,3.946736694980689,3.1443377540225077
7,860.0,0.1,20.0,4.0,4.379193058317225,3.4193173363095237
8,860.0,0.1,30.0,1.0,5.314140262157874,4.365753700619652
9,860.0,0.1,30.0,2.0,5.27106250775032,3.8817940121605274
10,860.0,0.1,30.0,3.0,5.342725347142171,4.070804850260417
11,860.0,0.1,30.0,4.0,4.636259563800416,3.5560872395833334
12,860.0,0.1,50.0,1.0,8.303962566916084,6.546280070713588
13,860.0,0.1,50.0,2.0,5.428108760039997,4.000513748895553
14,860.0,0.1,50.0,3.0,5.869334853382148,4.353185453869047
15,860.0,0.1,50.0,4.0,4.80273731765032,3.7236049107142852
16,860.0,0.1,100.0,1.0,8.303962566916084,6.546280070713588
17,860.0,0.1,100.0,2.0,7.915622585024877,5.7906607854933965
18,860.0,0.1,100.0,3.0,8.40303032249175,6.364702787853423
19,860.0,0.1,100.0,4.0,4.476254588671223,3.4034075964064825
20,860.0,0.1,150.0,1.0,8.303962566916084,6.546280070713588
21,860.0,0.1,150.0,2.0,7.438629657263763,6.190778477986654
22,860.0,0.1,150.0,3.0,8.478483681764844,6.523333340599423
23,860.0,0.1,150.0,4.0,4.229783678877002,3.4222458249046688
24,860.0,0.5,10.0,1.0,8.303962566916084,6.546280070713588
25,860.0,0.5,10.0,2.0,5.413818284141079,3.9674902779715393
26,860.0,0.5,10.0,3.0,5.455259033834477,4.11188005719866
27,860.0,0.5,10.0,4.0,5.5098654333599795,4.195440092540922
28,860.0,0.5,20.0,1.0,8.303962566916084,6.546280070713588
29,860.0,0.5,20.0,2.0,7.917356562824162,5.769149162655785
30,860.0,0.5,20.0,3.0,8.885726017982721,6.758634676252093
31,860.0,0.5,20.0,4.0,4.478058808374217,3.4114811306908015
32,860.0,0.5,30.0,1.0,8.303962566916084,6.546280070713588
33,860.0,0.5,30.0,2.0,7.2879432613502955,6.116927973429362
34,860.0,0.5,30.0,3.0,8.340663397495735,6.35007796514602
35,860.0,0.5,30.0,4.0,4.201332262214668,3.28542247953869
36,860.0,0.5,50.0,1.0,10.933960227081698,9.98783420381092
37,860.0,0.5,50.0,2.0,7.2879432613502955,6.116927973429362
38,860.0,0.5,50.0,3.0,4.49906821193021,3.4162644159226194
39,860.0,0.5,50.0,4.0,4.274139968283218,3.145154389880952
40,860.0,0.5,100.0,1.0,10.933960227081698,9.98783420381092
41,860.0,0.5,100.0,2.0,9.993798825824536,7.644308035714286
42,860.0,0.5,100.0,3.0,4.861213932171781,3.7397674378894625
43,860.0,0.5,100.0,4.0,4.3963779217672325,3.3208054315476194
44,860.0,0.5,150.0,1.0,10.933960227081698,9.98783420381092
45,860.0,0.5,150.0,2.0,9.993798825824536,7.644308035714286
46,860.0,0.5,150.0,3.0,7.414095170417575,5.939254996890113
47,860.0,0.5,150.0,4.0,6.396772673317521,4.4429939814976285
48,860.0,1.0,10.0,1.0,8.303962566916084,6.546280070713588
49,860.0,1.0,10.0,2.0,7.144609072112735,5.839521335420154
50,860.0,1.0,10.0,3.0,8.88597082468516,6.7589185987200056
