seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,3.0371036529541016,2.206162691116333,4.218957901000977,3.017918348312378
860.0,0.001,0.0,64.0,3.0,2.5328283309936523,1.5835198163986206,2.9429163932800293,2.2212204933166504
860.0,0.001,0.0,64.0,4.0,2.9792888164520264,1.949884057044983,3.7375361919403076,2.9602608680725098
860.0,0.001,0.0,128.0,2.0,3.0092785358428955,2.4179630279541016,3.0290932655334473,2.6134796142578125
860.0,0.001,0.0,128.0,3.0,2.5303902626037598,1.5791418552398682,2.7957816123962402,2.127678394317627
860.0,0.001,0.0,128.0,4.0,3.270824670791626,2.472700834274292,3.3571817874908447,2.6711761951446533
860.0,0.001,0.0,256.0,2.0,2.8881075382232666,1.8824008703231812,3.5959413051605225,2.654290199279785
860.0,0.001,0.0,256.0,3.0,3.0074009895324707,2.018134593963623,3.0846011638641357,2.6028919219970703
860.0,0.001,0.0,256.0,4.0,4.481467247009277,3.4223275184631348,3.6451494693756104,2.987356662750244
860.0,0.001,0.1,64.0,2.0,4.492024898529053,3.6233978271484375,3.9481260776519775,3.2770495414733887
860.0,0.001,0.1,64.0,3.0,2.7995781898498535,1.9086986780166626,2.972675085067749,2.2351059913635254
860.0,0.001,0.1,64.0,4.0,4.935682773590088,4.430716514587402,4.433457851409912,4.087678909301758
860.0,0.001,0.1,128.0,2.0,2.9318227767944336,1.7376134395599365,3.0564355850219727,2.2611732482910156
860.0,0.001,0.1,128.0,3.0,2.7369961738586426,1.801408052444458,2.779390811920166,2.049849033355713
860.0,0.001,0.1,128.0,4.0,2.5870914459228516,1.849400281906128,3.180900812149048,2.394300699234009
860.0,0.001,0.1,256.0,2.0,3.303539276123047,2.0262231826782227,2.962364435195923,2.1882810592651367
860.0,0.001,0.1,256.0,3.0,2.9667887687683105,2.0323710441589355,2.922459840774536,2.2015511989593506
860.0,0.001,0.1,256.0,4.0,2.905785083770752,1.7588714361190796,3.333502769470215,2.2569305896759033
860.0,0.001,0.2,64.0,2.0,3.3832502365112305,2.437973976135254,4.186142921447754,3.429163694381714
860.0,0.001,0.2,64.0,3.0,4.727658271789551,3.970066785812378,5.236688137054443,4.347520351409912
860.0,0.001,0.2,64.0,4.0,2.9226787090301514,1.9034134149551392,3.270012140274048,2.323763370513916
860.0,0.001,0.2,128.0,2.0,3.109238862991333,2.2176647186279297,3.842980146408081,2.998680591583252
860.0,0.001,0.2,128.0,3.0,5.047189235687256,4.516140937805176,4.9059858322143555,4.258124351501465
860.0,0.001,0.2,128.0,4.0,3.4082469940185547,2.191749334335327,3.471344470977783,2.648857593536377
860.0,0.001,0.2,256.0,2.0,3.7164812088012695,2.9029548168182373,3.4374356269836426,2.5027613639831543
860.0,0.001,0.2,256.0,3.0,3.4338390827178955,2.51914644241333,3.8607213497161865,2.793583393096924
860.0,0.001,0.2,256.0,4.0,3.3117384910583496,2.325745105743408,3.2164266109466553,2.4664151668548584
860.0,0.0005,0.0,64.0,2.0,3.224151134490967,2.7234668731689453,4.579448223114014,3.5181267261505127
860.0,0.0005,0.0,64.0,3.0,2.5923497676849365,1.8455123901367188,3.6980092525482178,2.6408567428588867
860.0,0.0005,0.0,64.0,4.0,3.8006370067596436,3.455954074859619,4.418792247772217,3.6058242321014404
860.0,0.0005,0.0,128.0,2.0,2.9587018489837646,2.4442830085754395,3.9424147605895996,3.2842440605163574
860.0,0.0005,0.0,128.0,3.0,3.3876290321350098,2.859592914581299,4.110744476318359,3.428429126739502
860.0,0.0005,0.0,128.0,4.0,5.257351875305176,4.985804557800293,6.352503776550293,5.448724269866943
860.0,0.0005,0.0,256.0,2.0,3.8058688640594482,2.473299503326416,3.552365303039551,2.554823398590088
860.0,0.0005,0.0,256.0,3.0,3.9779975414276123,3.3115901947021484,4.257016658782959,3.5643343925476074
860.0,0.0005,0.0,256.0,4.0,3.36393141746521,2.1214663982391357,2.6792778968811035,2.0526986122131348
860.0,0.0005,0.1,64.0,2.0,3.0619683265686035,1.7935218811035156,3.010638475418091,2.2683143615722656
860.0,0.0005,0.1,64.0,3.0,4.055936336517334,3.1714184284210205,3.522739887237549,2.7488768100738525
860.0,0.0005,0.1,64.0,4.0,3.2821767330169678,2.4357972145080566,3.0067617893218994,2.388678550720215
860.0,0.0005,0.1,128.0,2.0,3.086007595062256,2.2010855674743652,3.7191202640533447,2.677046298980713
860.0,0.0005,0.1,128.0,3.0,2.9538583755493164,2.2649121284484863,3.9326510429382324,2.9516987800598145
860.0,0.0005,0.1,128.0,4.0,2.8715767860412598,1.944206953048706,3.173985719680786,2.2939867973327637
860.0,0.0005,0.1,256.0,2.0,3.434645414352417,2.55364727973938,3.212299108505249,2.362788677215576
860.0,0.0005,0.1,256.0,3.0,3.3029818534851074,2.064548969268799,2.388091802597046,1.7890621423721313
860.0,0.0005,0.1,256.0,4.0,2.767202854156494,2.105715274810791,3.7615513801574707,2.768852710723877
860.0,0.0005,0.2,64.0,2.0,3.20729923248291,2.583353042602539,3.0921876430511475,2.5802903175354004
860.0,0.0005,0.2,64.0,3.0,4.869853973388672,4.440326690673828,5.9214863777160645,5.086175441741943
860.0,0.0005,0.2,64.0,4.0,2.780597448348999,1.7344696521759033,2.4564754962921143,1.9409501552581787
860.0,0.0005,0.2,128.0,2.0,3.008213996887207,2.165018081665039,3.5830888748168945,2.631861925125122
860.0,0.0005,0.2,128.0,3.0,2.798203945159912,1.8214725255966187,3.110619068145752,2.1828434467315674
860.0,0.0005,0.2,128.0,4.0,3.218524217605591,1.8950531482696533,2.615837812423706,1.9157510995864868
860.0,0.0005,0.2,256.0,2.0,3.3578710556030273,2.441182851791382,3.6509320735931396,2.565092086791992
860.0,0.0005,0.2,256.0,3.0,3.1442370414733887,1.8297630548477173,2.919011354446411,2.2191834449768066
860.0,0.0005,0.2,256.0,4.0,2.546867609024048,1.6952625513076782,2.9352352619171143,2.167365789413452
860.0,0.0001,0.0,64.0,2.0,12.852087020874023,12.44275951385498,14.234264373779297,13.5706205368042
860.0,0.0001,0.0,64.0,3.0,14.631875991821289,14.254148483276367,16.597095489501953,15.708251953125
860.0,0.0001,0.0,64.0,4.0,6.644576072692871,6.189549922943115,8.116273880004883,7.6618332862854
860.0,0.0001,0.0,128.0,2.0,9.562777519226074,9.191433906555176,10.913506507873535,10.063858985900879
860.0,0.0001,0.0,128.0,3.0,8.103297233581543,7.63893985748291,8.99731731414795,8.294869422912598
860.0,0.0001,0.0,128.0,4.0,5.318146705627441,4.945666313171387,6.795398235321045,6.058590888977051
860.0,0.0001,0.0,256.0,2.0,6.473765850067139,6.132971286773682,7.406268119812012,6.656556606292725
860.0,0.0001,0.0,256.0,3.0,6.505098342895508,6.197961330413818,7.208204746246338,6.589726448059082
860.0,0.0001,0.0,256.0,4.0,3.2604222297668457,2.8014070987701416,4.109943389892578,3.4190802574157715
