,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,850.0,0.1,1.0,7.228580786113104,5.975253677368165,21.25690119061778,9.101123809814451
1,850.0,0.1,2.0,5.85543509642616,4.892018596942608,20.67658997146068,8.60155759538923
2,850.0,0.1,3.0,5.601858156365832,4.672487434974084,20.109879278167092,8.489898000444684
3,850.0,0.1,4.0,5.380685086010736,4.2621793306790865,20.14091917735735,8.46949359348842
4,850.0,0.1,5.0,5.262651373919864,4.273792061438927,20.535873466364603,8.495590209960936
5,850.0,0.1,6.0,5.263761114227763,3.9893183488112225,20.234017388180273,8.477923011779785
6,851.0,0.1,1.0,5.059401372459736,4.373731906597431,5.51992587869924,4.891672870091029
7,851.0,0.1,2.0,4.183497569910063,3.0779032193697415,4.51241061245283,3.8412352425711496
8,851.0,0.1,3.0,4.711180227934247,4.02913595346304,4.809956855859439,4.391330909729004
9,851.0,0.1,4.0,4.902686400973215,4.467286506065955,5.20942726617155,4.7291952405657085
10,851.0,0.1,5.0,5.387596942327497,4.777785990788386,5.1709110587329,4.785581234523228
11,851.0,0.1,6.0,5.5904248368425735,4.866884114192081,5.369476895897982,4.912849480765206
12,852.0,0.1,1.0,9.045325202627877,6.833992708646335,4.644537063333366,3.4786648341587614
13,852.0,0.1,2.0,9.24918964596101,7.056724049494817,3.881719443731717,3.2168166296822682
14,852.0,0.1,3.0,7.138537677753922,5.523505284236028,5.3141011029466565,3.8504249845232286
15,852.0,0.1,4.0,7.247204595134541,5.7157979671771715,5.294285715842616,3.758920873914446
16,852.0,0.1,5.0,7.355457533335925,5.71071657034067,4.791171140108873,3.2557742800031386
17,852.0,0.1,6.0,7.202287429369991,5.468011665344239,4.5088750660961265,3.258113234383719
18,853.0,0.1,1.0,22.838751802456297,10.523522567749023,6.319070997306112,5.2125749588012695
19,853.0,0.1,2.0,22.048953437591198,10.234619991595928,4.8962585772399345,3.9559779030936104
20,853.0,0.1,3.0,22.143565277719624,9.596463394165038,5.155598187972676,4.117565890720912
21,853.0,0.1,4.0,22.475915389418315,9.154612013009878,5.596832381643163,4.24752209527152
22,853.0,0.1,5.0,22.86426554208017,9.477144446739782,5.3682918103485955,4.283686365400042
23,853.0,0.1,6.0,22.875376946987956,9.27404952416053,5.5273537272789985,4.464495931352888
24,854.0,0.1,1.0,4.449290172467057,4.012238429142879,6.856400274388099,5.2793397358485645
25,854.0,0.1,2.0,4.091631413655619,3.3966211318969735,5.688404089007551,4.464413397652763
26,854.0,0.1,3.0,3.370001664813415,3.038134941687951,5.447432873360005,4.454122570582799
27,854.0,0.1,4.0,3.077856383811765,2.783294105529786,5.976111383646715,4.960137394496372
28,854.0,0.1,5.0,2.994530239926456,2.555536446204553,5.04751002104028,4.22755652836391
29,854.0,0.1,6.0,3.3978743518253824,2.8314786764291617,5.364544069898526,4.117371341160365
30,855.0,0.1,1.0,7.475726009934134,6.173035812377929,4.844126677297219,3.6108308519635886
31,855.0,0.1,2.0,6.7383791344845925,5.360287739680364,5.306613734529265,4.235874094281878
32,855.0,0.1,3.0,5.7233263366753775,4.651275781484751,5.801898403177461,4.291667556762696
33,855.0,0.1,4.0,6.295502086726278,4.633027443519006,6.082472647014103,4.250502940586636
34,855.0,0.1,5.0,6.369836642191043,4.4082805926983175,6.82404558390728,4.53891966683524
35,855.0,0.1,6.0,6.290079917801114,4.463056564331055,6.26583219149151,4.235923848833356
36,856.0,0.1,1.0,5.406944221535533,4.3554976243239185,5.987759864713203,4.907467351640975
37,856.0,0.1,2.0,3.9121101427000453,3.434388234065129,5.872188493599116,4.566969898768835
38,856.0,0.1,3.0,3.210587748788907,2.729981261033278,7.2525979409264,5.376205526079452
39,856.0,0.1,4.0,3.538399550859798,3.0835820124699516,8.424788364553304,5.9983139038085955
40,856.0,0.1,5.0,3.3925069992311534,2.9630744053767275,8.400777271475729,5.991610663277764
41,856.0,0.1,6.0,3.4197051570226025,3.056918599055363,7.756521599032853,5.457152911594936
42,857.0,0.1,1.0,4.822522218859315,4.339139219430776,21.271067350075384,9.444469588143486
43,857.0,0.1,2.0,4.148348420812978,3.7577797522911656,21.56989060093395,9.53088733128139
44,857.0,0.1,3.0,3.9362865853175872,3.2265134664682242,22.208406925542448,10.028105899265835
45,857.0,0.1,4.0,4.194586642127499,3.2531877811138443,22.87304299250214,10.5481846673148
46,857.0,0.1,5.0,4.571508138225361,3.493086198660043,23.103010328501284,10.481584344591411
47,857.0,0.1,6.0,4.855751322044028,3.62116630260761,22.78686193043821,10.219020557403566
48,858.0,0.1,1.0,4.6171994515990225,3.6399295220008265,5.49379984289413,5.036676052638462
49,858.0,0.1,2.0,5.679759452775535,4.360727163461539,5.35800941646378,4.793757738385881
50,858.0,0.1,3.0,7.363725334768585,5.905049690833459,5.769346223635785,4.817747361319405
51,858.0,0.1,4.0,6.79269475745509,5.668971428504357,6.034514627096567,5.0807731900896345
52,858.0,0.1,5.0,6.252860088539393,5.244033754788914,5.878371024411399,5.00716996874128
53,858.0,0.1,6.0,6.07852314103669,5.069352516761193,5.925389196044989,5.1192091260637556
54,859.0,0.1,1.0,5.1206836776712725,3.990577345628005,4.372263755717925,3.6247251238141733
55,859.0,0.1,2.0,6.381315523089837,5.386324251615084,3.7741211895104647,3.18241582598005
56,859.0,0.1,3.0,6.1042883074608865,4.955640235314003,3.3146418093943284,3.1270933696201864
57,859.0,0.1,4.0,7.012118952997586,6.028580768291767,3.864060274890487,3.1172811780657086
58,859.0,0.1,5.0,6.898711311031242,5.459132737379808,3.633195948306971,3.142770072392054
59,859.0,0.1,6.0,6.9647582718381305,5.7786988771878764,3.5047761539748796,2.947398390088762
