,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,215.61873489993368,64.96874265004898
1,860.0,0.1,10.0,2.0,216.2065685234341,64.07634593534752
2,860.0,0.1,10.0,3.0,216.04707267451877,64.25785722777688
3,860.0,0.1,10.0,4.0,216.04679855796473,64.60080051410833
4,860.0,0.1,20.0,1.0,215.61873489993368,64.96874265004898
5,860.0,0.1,20.0,2.0,216.2065685234341,64.07634593534752
6,860.0,0.1,20.0,3.0,216.04707267451877,64.25785722777688
7,860.0,0.1,20.0,4.0,216.05023826269007,64.58845619325807
8,860.0,0.1,30.0,1.0,215.61873489993368,64.96874265004898
9,860.0,0.1,30.0,2.0,216.2065685234341,64.07634593534752
10,860.0,0.1,30.0,3.0,216.04707267451877,64.25785722777688
11,860.0,0.1,30.0,4.0,216.05434528455467,64.57287193038759
12,860.0,0.1,50.0,1.0,215.61873489993368,64.96874265004898
13,860.0,0.1,50.0,2.0,216.2065685234341,64.07634593534752
14,860.0,0.1,50.0,3.0,216.04707267451877,64.25785722777688
15,860.0,0.1,50.0,4.0,216.05990305316638,64.50795984934068
16,860.0,0.1,100.0,1.0,215.61873489993368,64.96874265004898
17,860.0,0.1,100.0,2.0,216.2065685234341,64.07634593534752
18,860.0,0.1,100.0,3.0,216.04707267451877,64.25785722777688
19,860.0,0.1,100.0,4.0,216.0969537235653,64.40067253101508
20,860.0,0.1,150.0,1.0,215.61873489993368,64.96874265004898
21,860.0,0.1,150.0,2.0,216.2065685234341,64.07634593534752
22,860.0,0.1,150.0,3.0,216.04707267451877,64.25785722777688
23,860.0,0.1,150.0,4.0,216.1058311241415,64.37297231843486
24,860.0,0.5,10.0,1.0,215.61873489993368,64.96874265004898
25,860.0,0.5,10.0,2.0,216.2065685234341,64.07634593534752
26,860.0,0.5,10.0,3.0,216.04707267451877,64.25785722777688
27,860.0,0.5,10.0,4.0,216.2305557674811,64.64115472872582
28,860.0,0.5,20.0,1.0,215.61873489993368,64.96874265004898
29,860.0,0.5,20.0,2.0,216.2065685234341,64.07634593534752
