,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,2,Volume,570,TradaBoostR2,10,1.0,3,89.70785992639574,60.14416621890992,98.21021150455746,64.82955862520092
0,1,Volume,570,TradaBoostR2,10,0.1,1,76.4539841561038,53.22473414402203,95.06291231963921,54.23480866239237
0,1,Volume,189,TradaBoostR2,10,0.1,1,88.01198129095297,58.81265293412986,81.80887597389803,57.24766716878258
0,4,Volume,570,TradaBoostR2,10,0.1,1,79.89838126968478,56.690884669297255,76.13896670180797,54.74338623083127
0,2,Volume,475,TradaBoostR2,10,0.1,1,74.55760121736121,54.880656700832176,79.95455431399371,56.99458428064404
0,3,Volume,475,TradaBoostR2,10,0.1,1,78.81237901237091,55.10302203000785,80.99735900161848,57.024426997181884
0,4,Volume,285,TradaBoostR2,10,0.1,1,82.83763555498368,58.67717491702477,83.22889217012283,57.20926214826394
0,4,Volume,475,TradaBoostR2,10,0.1,1,80.13527176515485,57.02893617013692,75.94180890151287,55.098432487420716
0,2,Volume,189,TradaBoostR2,10,0.1,1,77.6007405373546,57.08069104447648,79.6787057054861,57.29221306417514
0,2,Volume,379,TradaBoostR2,10,0.1,1,74.30029621737764,54.69516657232816,82.85326543991364,58.81669636957824
0,1,Volume,379,TradaBoostR2,10,0.1,1,136.3303069522436,61.57934443350766,126.80887264963833,59.416911321267925
0,5,Volume,570,TradaBoostR2,10,0.1,1,85.9224666337559,59.66468116598879,89.42278876643356,55.88506051160547
0,2,Volume,570,TradaBoostR2,10,0.1,1,72.7882311407637,53.416156028885744,81.55427934809117,58.17062635415904
0,3,Volume,570,TradaBoostR2,10,0.1,1,80.33002405100022,56.815660251837805,79.8073884700074,55.12975109555608
0,3,Volume,189,TradaBoostR2,10,0.1,1,77.44159236546659,56.438357445292894,86.02254601753918,59.08443441866217
0,3,Volume,285,TradaBoostR2,10,0.1,1,77.3842153456947,54.973902747664795,85.91202232341504,59.84213879624463
0,5,Volume,379,TradaBoostR2,10,0.1,1,95.05148194844729,60.09228424740659,81.62065668579243,56.536215552552065
0,4,Volume,379,TradaBoostR2,10,0.1,1,83.950722954268,59.15902854403356,76.98506868355855,54.995438639202675
0,1,Volume,285,TradaBoostR2,10,0.1,1,88.85153320636638,58.63589613270864,139.204948941534,62.35254934657441
