,seed,target_column,target_instances,method,base_lr,fine_tuning_lr,dropout_rate,batch_norm,val_rmse,val_mae,rmse,mae
0,1,Volume,475,MLP,0.0001,5e-05,0.1,True,111.63566,77.32808,110.65271,78.606415
0,1,Volume,475,MLP,0.0001,5e-05,0.1,False,76.42265,50.281998,75.52035,53.00823
0,1,Dgv,475,MLP,0.0005,0.0001,0.0,True,7.5075154,5.021698,7.5478063,4.650766
0,1,Dgv,475,MLP,0.0005,0.0001,0.0,False,7.205382,5.2658486,7.9595966,5.6021543
0,1,Dgv,475,MLP,0.0005,0.0001,0.1,True,6.865543,4.5409703,6.990497,4.3040957
0,1,Dgv,475,MLP,0.0005,0.0001,0.1,False,9.695043,7.4651523,9.499661,7.082531
0,1,Dgv,475,MLP,0.0005,5e-05,0.0,True,6.978829,4.619506,7.1397204,4.401347
0,1,Dgv,475,MLP,0.0005,5e-05,0.0,False,7.078685,4.983904,7.567443,5.0192437
0,1,Dgv,475,MLP,0.0005,5e-05,0.1,True,6.9403553,4.6161346,7.10685,4.3641953
0,1,Dgv,475,MLP,0.0005,5e-05,0.1,False,24.130268,19.052618,22.807123,18.30065
0,1,Dgv,475,MLP,0.0001,0.0001,0.0,True,6.8151846,4.524128,7.098499,4.353785
0,1,Dgv,475,MLP,0.0001,0.0001,0.0,False,7.0299788,5.1688933,7.658309,5.3410006
0,1,Dgv,475,MLP,0.0001,0.0001,0.1,True,7.5328774,5.099739,7.611994,4.664818
0,1,Dgv,475,MLP,0.0001,0.0001,0.1,False,9.581448,7.231591,9.469265,6.988399
0,1,Dgv,475,MLP,0.0001,5e-05,0.0,True,7.146684,4.7216406,7.2834196,4.447865
0,1,Dgv,475,MLP,0.0001,5e-05,0.0,False,7.264033,5.1098604,7.6211114,5.0471344
0,1,Dgv,475,MLP,0.0001,5e-05,0.1,True,7.310098,4.902973,7.467506,4.53948
0,1,Dgv,475,MLP,0.0001,5e-05,0.1,False,8.315562,5.840523,8.344701,5.529319
0,1,Volume,379,MLP,0.0005,0.0001,0.0,True,104.726845,71.838905,104.7071,73.22508
0,1,Volume,379,MLP,0.0005,0.0001,0.0,False,78.82016,49.89928,78.2816,52.95182
0,1,Volume,379,MLP,0.0005,0.0001,0.1,True,127.62698,93.55748,128.6183,95.324684
0,1,Volume,379,MLP,0.0005,0.0001,0.1,False,99.67223,67.08233,98.14787,68.42105
0,1,Volume,379,MLP,0.0005,5e-05,0.0,True,112.58683,79.23532,113.28031,80.772766
0,1,Volume,379,MLP,0.0005,5e-05,0.0,False,81.0622,51.47535,79.73817,54.339577
0,1,Volume,379,MLP,0.0005,5e-05,0.1,True,108.72634,73.7943,108.180595,74.86085
0,1,Volume,379,MLP,0.0005,5e-05,0.1,False,85.14103,55.619057,84.06199,57.899113
0,1,Volume,379,MLP,0.0001,0.0001,0.0,True,102.20788,69.74924,103.30193,72.25741
0,1,Volume,379,MLP,0.0001,0.0001,0.0,False,77.41339,53.142727,76.36806,54.7736
0,1,Volume,379,MLP,0.0001,0.0001,0.1,True,134.82246,99.97858,136.33344,101.70709
0,1,Volume,379,MLP,0.0001,0.0001,0.1,False,105.35588,72.11247,102.32091,71.48514
0,1,Volume,379,MLP,0.0001,5e-05,0.0,True,175.55527,138.60062,177.87567,140.90459
0,1,Volume,379,MLP,0.0001,5e-05,0.0,False,79.187965,51.61427,78.82249,55.3325
0,1,Volume,379,MLP,0.0001,5e-05,0.1,True,113.98304,79.60231,114.52278,81.22838
0,1,Volume,379,MLP,0.0001,5e-05,0.1,False,82.48208,53.822132,82.15044,56.499794
0,1,Dgv,379,MLP,0.0005,0.0001,0.0,True,7.329147,4.751757,7.0972733,4.458523
0,1,Dgv,379,MLP,0.0005,0.0001,0.0,False,7.5743246,5.455278,7.6045294,5.3888197
0,1,Dgv,379,MLP,0.0005,0.0001,0.1,True,7.7383604,5.113101,7.400888,4.6861124
0,1,Dgv,379,MLP,0.0005,0.0001,0.1,False,10.534425,7.702699,10.355812,7.4239244
0,1,Dgv,379,MLP,0.0005,5e-05,0.0,True,7.3759694,4.791964,7.1008906,4.50059
0,1,Dgv,379,MLP,0.0005,5e-05,0.0,False,8.12912,5.79274,7.800672,5.542591
0,1,Dgv,379,MLP,0.0005,5e-05,0.1,True,7.7438703,5.1422377,7.352301,4.692004
0,1,Dgv,379,MLP,0.0005,5e-05,0.1,False,9.067183,6.491437,8.6971445,6.0534644
0,1,Dgv,379,MLP,0.0001,0.0001,0.0,True,7.4094567,4.803151,7.140214,4.4879756
0,1,Dgv,379,MLP,0.0001,0.0001,0.0,False,7.5879574,5.1899137,7.420861,5.066286
0,1,Dgv,379,MLP,0.0001,0.0001,0.1,True,7.453541,4.8696775,7.2050667,4.496945
0,1,Dgv,379,MLP,0.0001,0.0001,0.1,False,24.500195,19.672941,23.703817,19.066925
0,1,Dgv,379,MLP,0.0001,5e-05,0.0,True,7.2836943,4.7570887,7.0583134,4.527336
0,1,Dgv,379,MLP,0.0001,5e-05,0.0,False,7.4832745,5.3927813,7.478677,5.189619
0,1,Dgv,379,MLP,0.0001,5e-05,0.1,True,7.35481,4.784736,7.061579,4.4222927
0,1,Dgv,379,MLP,0.0001,5e-05,0.1,False,9.782324,7.3035655,9.57224,7.0330777
0,1,Volume,285,MLP,0.0005,0.0001,0.0,True,111.54299,76.95163,103.4062,73.43872
0,1,Volume,285,MLP,0.0005,0.0001,0.0,False,90.263596,60.96902,87.58258,62.865
0,1,Volume,285,MLP,0.0005,0.0001,0.1,True,116.38635,79.31858,108.08983,76.02535
0,1,Volume,285,MLP,0.0005,0.0001,0.1,False,93.68542,61.094975,88.274666,61.30722
0,1,Volume,285,MLP,0.0005,5e-05,0.0,True,124.61565,90.63503,116.99599,86.54644
0,1,Volume,285,MLP,0.0005,5e-05,0.0,False,91.59699,63.156094,88.5925,64.57122
0,1,Volume,285,MLP,0.0005,5e-05,0.1,True,120.05493,83.035164,111.45411,79.07374
0,1,Volume,285,MLP,0.0005,5e-05,0.1,False,90.58518,60.074272,84.89713,60.115074
0,1,Volume,285,MLP,0.0001,0.0001,0.0,True,111.632164,77.95258,103.54394,74.22316
0,1,Volume,285,MLP,0.0001,0.0001,0.0,False,100.87031,69.03258,96.95545,70.302666
0,1,Volume,285,MLP,0.0001,0.0001,0.1,True,130.31747,94.13587,122.31177,90.1781
0,1,Volume,285,MLP,0.0001,0.0001,0.1,False,104.91269,72.82733,98.488014,71.06379
0,1,Volume,285,MLP,0.0001,5e-05,0.0,True,125.80328,91.083954,118.55394,87.09331
0,1,Volume,285,MLP,0.0001,5e-05,0.0,False,86.08882,58.084858,83.19628,59.944855
0,1,Volume,285,MLP,0.0001,5e-05,0.1,True,114.46356,78.13881,106.05675,75.02517
0,1,Volume,285,MLP,0.0001,5e-05,0.1,False,105.85043,73.38684,100.972496,72.404755
0,1,Dgv,285,MLP,0.0005,0.0001,0.0,True,7.21381,5.052089,8.227707,5.0272675
0,1,Dgv,285,MLP,0.0005,0.0001,0.0,False,7.5412164,5.661356,8.195635,5.6010947
0,1,Dgv,285,MLP,0.0005,0.0001,0.1,True,7.185337,5.0891714,8.139679,4.937497
0,1,Dgv,285,MLP,0.0005,0.0001,0.1,False,11.1099,8.794686,11.967724,9.314358
0,1,Dgv,285,MLP,0.0005,5e-05,0.0,True,6.7465787,4.7627974,7.6569242,4.63185
0,1,Dgv,285,MLP,0.0005,5e-05,0.0,False,7.141347,5.2085667,7.8107357,4.978473
0,1,Dgv,285,MLP,0.0005,5e-05,0.1,True,7.3002996,5.1562114,8.182895,4.985311
0,1,Dgv,285,MLP,0.0005,5e-05,0.1,False,9.294699,7.2689843,10.071458,7.523022
0,1,Dgv,285,MLP,0.0001,0.0001,0.0,True,7.250572,5.134201,8.109383,4.9584846
0,1,Dgv,285,MLP,0.0001,0.0001,0.0,False,7.5255976,5.638695,8.404065,5.508927
0,1,Dgv,285,MLP,0.0001,0.0001,0.1,True,6.7969832,4.7655997,7.749344,4.6570435
0,1,Dgv,285,MLP,0.0001,0.0001,0.1,False,11.419739,9.294194,12.006311,9.383376
0,1,Dgv,285,MLP,0.0001,5e-05,0.0,True,6.7297797,4.7398705,7.7099023,4.673511
0,1,Dgv,285,MLP,0.0001,5e-05,0.0,False,7.3285546,5.393158,8.074051,5.2450204
0,1,Dgv,285,MLP,0.0001,5e-05,0.1,True,7.102789,5.0068717,8.0362835,4.86788
0,1,Dgv,285,MLP,0.0001,5e-05,0.1,False,9.461971,7.370972,10.138659,7.4436245
0,1,Volume,189,MLP,0.0005,0.0001,0.0,True,157.11722,121.66882,154.21004,119.30574
0,1,Volume,189,MLP,0.0005,0.0001,0.0,False,138.6418,106.75285,136.49078,107.80221
0,1,Volume,189,MLP,0.0005,0.0001,0.1,True,118.68164,81.816956,114.755646,79.83112
0,1,Volume,189,MLP,0.0005,0.0001,0.1,False,101.0642,72.34468,102.44754,74.76376
0,1,Volume,189,MLP,0.0005,5e-05,0.0,True,109.70491,75.740204,106.77248,75.258644
0,1,Volume,189,MLP,0.0005,5e-05,0.0,False,108.53385,77.14729,108.54521,79.55544
0,1,Volume,189,MLP,0.0005,5e-05,0.1,True,116.01317,79.12319,111.736664,77.330696
0,1,Volume,189,MLP,0.0005,5e-05,0.1,False,120.35561,91.16259,116.17743,90.975624
0,1,Volume,189,MLP,0.0001,0.0001,0.0,True,139.26555,105.746544,135.77428,103.23267
0,1,Volume,189,MLP,0.0001,0.0001,0.0,False,126.212906,95.836395,127.283356,99.09781
0,1,Volume,189,MLP,0.0001,0.0001,0.1,True,120.4173,83.23271,116.54061,81.44509
0,1,Volume,189,MLP,0.0001,0.0001,0.1,False,126.09572,97.013885,129.91513,100.63319
0,1,Volume,189,MLP,0.0001,5e-05,0.0,True,108.457664,75.361,105.71629,74.79163
0,1,Volume,189,MLP,0.0001,5e-05,0.0,False,111.71948,81.46021,113.28404,83.485565
0,1,Volume,189,MLP,0.0001,5e-05,0.1,True,116.4223,79.6617,111.93775,77.77105
0,1,Volume,189,MLP,0.0001,5e-05,0.1,False,158.00569,127.81834,155.05609,127.20143
0,1,Dgv,189,MLP,0.0005,0.0001,0.0,True,7.1021857,4.8975043,7.5831904,4.730674
0,1,Dgv,189,MLP,0.0005,0.0001,0.0,False,8.469588,6.1833367,8.703964,6.027581
0,1,Dgv,189,MLP,0.0005,0.0001,0.1,True,7.546413,5.2546577,8.069035,5.0887923
0,1,Dgv,189,MLP,0.0005,0.0001,0.1,False,23.484554,19.165186,23.15291,18.903397
0,1,Dgv,189,MLP,0.0005,5e-05,0.0,True,7.28101,5.07883,7.671826,4.778334
0,1,Dgv,189,MLP,0.0005,5e-05,0.0,False,9.849502,7.4639792,10.334232,7.527583
0,1,Dgv,189,MLP,0.0005,5e-05,0.1,True,7.333934,5.1454644,7.830555,4.9278145
0,1,Dgv,189,MLP,0.0005,5e-05,0.1,False,11.413957,9.296342,11.671893,9.195213
0,1,Dgv,189,MLP,0.0001,0.0001,0.0,True,7.084863,4.914923,7.631344,4.742465
0,1,Dgv,189,MLP,0.0001,0.0001,0.0,False,8.288834,6.156306,8.598701,6.128056
0,1,Dgv,189,MLP,0.0001,0.0001,0.1,True,7.463526,5.2247615,7.9216895,4.983311
0,1,Dgv,189,MLP,0.0001,0.0001,0.1,False,12.275159,9.54613,12.526104,9.49606
0,1,Dgv,189,MLP,0.0001,5e-05,0.0,True,7.429893,5.2557497,7.9418707,5.066439
0,1,Dgv,189,MLP,0.0001,5e-05,0.0,False,8.337055,6.213569,9.134329,6.4277544
0,1,Dgv,189,MLP,0.0001,5e-05,0.1,True,7.253994,5.1083,7.805073,4.993733
0,1,Dgv,189,MLP,0.0001,5e-05,0.1,False,16.738441,14.103857,16.725689,13.934842
0,1,Volume,95,MLP,0.0005,0.0001,0.0,True,117.19453,80.81115,107.295456,75.293816
0,1,Volume,95,MLP,0.0005,0.0001,0.0,False,206.18744,163.5469,203.47417,163.41946
0,1,Volume,95,MLP,0.0005,0.0001,0.1,True,125.526375,87.47677,115.02508,80.63754
0,1,Volume,95,MLP,0.0005,0.0001,0.1,False,126.49729,98.74378,126.92758,101.02452
0,1,Volume,95,MLP,0.0005,5e-05,0.0,True,157.64369,121.54914,147.72435,114.81005
0,1,Volume,95,MLP,0.0005,5e-05,0.0,False,131.26912,98.75359,129.04315,100.9409
0,1,Volume,95,MLP,0.0005,5e-05,0.1,True,135.36884,97.28658,125.48756,91.04277
0,1,Volume,95,MLP,0.0005,5e-05,0.1,False,112.20885,81.20557,112.29587,83.904686
0,1,Volume,95,MLP,0.0001,0.0001,0.0,True,138.82274,104.05034,129.58289,98.597946
0,1,Volume,95,MLP,0.0001,0.0001,0.0,False,175.99059,139.0059,178.4017,141.07518
0,1,Volume,95,MLP,0.0001,0.0001,0.1,True,130.53313,91.5102,120.035126,85.23135
0,1,Volume,95,MLP,0.0001,0.0001,0.1,False,116.85545,90.01119,116.7713,90.9778
0,1,Volume,95,MLP,0.0001,5e-05,0.0,True,119.67779,83.438126,109.126175,77.61693
0,1,Volume,95,MLP,0.0001,5e-05,0.0,False,130.25607,100.88613,130.57436,103.48929
0,1,Volume,95,MLP,0.0001,5e-05,0.1,True,147.96289,109.69578,138.60736,103.60218
0,1,Volume,95,MLP,0.0001,5e-05,0.1,False,142.37111,108.736244,143.85992,112.96467
0,1,Dgv,95,MLP,0.0005,0.0001,0.0,True,7.8438587,5.4906025,8.544381,5.3858485
0,1,Dgv,95,MLP,0.0005,0.0001,0.0,False,14.131674,10.603108,14.431643,10.951834
0,1,Dgv,95,MLP,0.0005,0.0001,0.1,True,7.6096582,5.4216366,8.387669,5.3981457
0,1,Dgv,95,MLP,0.0005,0.0001,0.1,False,21.921389,17.061132,21.801414,16.926653
0,1,Dgv,95,MLP,0.0005,5e-05,0.0,True,7.8988686,5.6979637,8.540916,5.520843
0,1,Dgv,95,MLP,0.0005,5e-05,0.0,False,13.160596,10.003715,12.954715,9.9472685
0,1,Dgv,95,MLP,0.0005,5e-05,0.1,True,7.7267456,5.5399337,8.3478775,5.4205046
0,1,Dgv,95,MLP,0.0005,5e-05,0.1,False,25.548706,19.18191,25.12849,18.88343
0,1,Dgv,95,MLP,0.0001,0.0001,0.0,True,8.145333,5.8649645,8.758337,5.759706
0,1,Dgv,95,MLP,0.0001,0.0001,0.0,False,16.015816,11.831529,16.033445,11.9661665
0,1,Dgv,95,MLP,0.0001,0.0001,0.1,True,7.6738687,5.451823,8.42848,5.4101496
0,1,Dgv,95,MLP,0.0001,0.0001,0.1,False,22.851868,18.038088,22.60921,17.863651
0,1,Dgv,95,MLP,0.0001,5e-05,0.0,True,8.0479355,5.8095846,8.685855,5.665533
0,1,Dgv,95,MLP,0.0001,5e-05,0.0,False,13.399043,9.79373,13.456568,9.685624
0,1,Dgv,95,MLP,0.0001,5e-05,0.1,True,7.746412,5.5457153,8.39813,5.5033526
0,1,Dgv,95,MLP,0.0001,5e-05,0.1,False,26.164661,20.959267,26.11198,21.013594
0,2,Volume,570,MLP,0.0005,0.0001,0.0,True,100.37142,71.802124,109.29531,77.28816
0,2,Volume,570,MLP,0.0005,0.0001,0.0,False,67.268425,48.14566,77.90155,53.783993
0,2,Volume,570,MLP,0.0005,0.0001,0.1,True,88.565254,60.935104,99.3411,68.115746
0,2,Volume,570,MLP,0.0005,0.0001,0.1,False,68.923744,48.32537,78.8577,54.093933
0,2,Volume,570,MLP,0.0005,5e-05,0.0,True,131.27061,99.5435,140.71725,105.72839
0,2,Volume,570,MLP,0.0005,5e-05,0.0,False,68.47521,49.66717,78.01686,55.02011
0,2,Volume,570,MLP,0.0005,5e-05,0.1,True,99.72209,71.94997,109.796135,78.38979
0,2,Volume,570,MLP,0.0005,5e-05,0.1,False,73.30304,50.7213,82.03359,55.928795
0,2,Volume,570,MLP,0.0001,0.0001,0.0,True,87.094765,60.186882,96.91805,66.51254
0,2,Volume,570,MLP,0.0001,0.0001,0.0,False,69.120865,49.23234,79.43971,55.68785
0,2,Volume,570,MLP,0.0001,0.0001,0.1,True,93.14204,65.43858,103.8405,72.617256
0,2,Volume,570,MLP,0.0001,0.0001,0.1,False,69.0543,47.96873,78.46463,53.3717
0,2,Volume,570,MLP,0.0001,5e-05,0.0,True,83.01365,57.382435,94.13206,64.923355
0,2,Volume,570,MLP,0.0001,5e-05,0.0,False,67.56905,47.114857,77.50173,53.112453
0,2,Volume,570,MLP,0.0001,5e-05,0.1,True,91.21435,63.75598,101.54751,70.15285
0,2,Volume,570,MLP,0.0001,5e-05,0.1,False,69.509415,48.607155,78.677025,53.656837
0,2,Dgv,570,MLP,0.0005,0.0001,0.0,True,6.763528,4.693203,6.563564,4.511735
0,2,Dgv,570,MLP,0.0005,0.0001,0.0,False,6.7567024,4.6839027,6.701485,4.577087
0,2,Dgv,570,MLP,0.0005,0.0001,0.1,True,6.933275,4.6678476,6.727436,4.402718
0,2,Dgv,570,MLP,0.0005,0.0001,0.1,False,7.4413905,5.3060713,7.2886257,5.0893803
0,2,Dgv,570,MLP,0.0005,5e-05,0.0,True,6.8120193,4.648384,6.707749,4.493808
0,2,Dgv,570,MLP,0.0005,5e-05,0.0,False,6.722732,4.719911,6.779127,4.6679583
0,2,Dgv,570,MLP,0.0005,5e-05,0.1,True,6.548135,4.435649,6.44836,4.2883253
0,2,Dgv,570,MLP,0.0005,5e-05,0.1,False,8.596958,6.3317595,8.241197,5.963723
0,2,Dgv,570,MLP,0.0001,0.0001,0.0,True,6.837792,4.6410627,6.7244368,4.4658513
0,2,Dgv,570,MLP,0.0001,0.0001,0.0,False,6.950442,5.015871,6.997521,4.9457645
0,2,Dgv,570,MLP,0.0001,0.0001,0.1,True,6.696164,4.529379,6.525191,4.3309283
0,2,Dgv,570,MLP,0.0001,0.0001,0.1,False,7.067967,5.055279,6.9132776,4.8516994
0,2,Dgv,570,MLP,0.0001,5e-05,0.0,True,6.739008,4.636563,6.5622993,4.4223247
0,2,Dgv,570,MLP,0.0001,5e-05,0.0,False,6.676149,4.6761684,6.7300553,4.66646
0,2,Dgv,570,MLP,0.0001,5e-05,0.1,True,6.586399,4.4807673,6.495178,4.3567786
0,2,Dgv,570,MLP,0.0001,5e-05,0.1,False,7.654446,5.595913,7.5313387,5.411113
0,2,Volume,475,MLP,0.0005,0.0001,0.0,True,126.51528,94.779724,132.28577,100.05643
0,2,Volume,475,MLP,0.0005,0.0001,0.0,False,70.98466,51.35532,77.211136,54.174427
0,2,Volume,475,MLP,0.0005,0.0001,0.1,True,95.8469,66.76663,102.39855,71.706184
0,2,Volume,475,MLP,0.0005,0.0001,0.1,False,77.58972,54.08416,79.749626,55.58049
0,2,Volume,475,MLP,0.0005,5e-05,0.0,True,99.013504,69.154076,104.962364,73.342766
0,2,Volume,475,MLP,0.0005,5e-05,0.0,False,72.28369,52.293983,77.81228,54.497665
0,2,Volume,475,MLP,0.0005,5e-05,0.1,True,99.46339,69.64526,106.07842,74.221054
0,2,Volume,475,MLP,0.0005,5e-05,0.1,False,71.79229,49.59162,76.43011,51.960045
0,2,Volume,475,MLP,0.0001,0.0001,0.0,True,96.68252,67.5589,103.067696,72.2366
0,2,Volume,475,MLP,0.0001,0.0001,0.0,False,71.00547,50.389877,76.64154,53.51869
0,2,Volume,475,MLP,0.0001,0.0001,0.1,True,98.916534,68.82245,105.40556,73.4062
0,2,Volume,475,MLP,0.0001,0.0001,0.1,False,71.08712,49.73072,75.952934,52.124763
0,2,Volume,475,MLP,0.0001,5e-05,0.0,True,103.04317,73.623276,109.852646,78.98977
0,2,Volume,475,MLP,0.0001,5e-05,0.0,False,69.71238,50.03548,75.37591,52.63885
0,2,Volume,475,MLP,0.0001,5e-05,0.1,True,89.71895,62.08416,97.04853,67.3137
0,2,Volume,475,MLP,0.0001,5e-05,0.1,False,71.91462,50.226234,76.00657,52.221516
0,2,Dgv,475,MLP,0.0005,0.0001,0.0,True,5.9276657,4.2162676,7.244977,4.7449045
0,2,Dgv,475,MLP,0.0005,0.0001,0.0,False,6.781969,5.174587,7.8138347,5.586222
0,2,Dgv,475,MLP,0.0005,0.0001,0.1,True,5.8650923,4.219813,7.205991,4.745162
0,2,Dgv,475,MLP,0.0005,0.0001,0.1,False,8.068794,5.974379,8.77314,6.0363135
0,2,Dgv,475,MLP,0.0005,5e-05,0.0,True,5.953005,4.3016205,7.1383495,4.7197847
0,2,Dgv,475,MLP,0.0005,5e-05,0.0,False,6.408022,4.889127,7.5217605,5.3271275
0,2,Dgv,475,MLP,0.0005,5e-05,0.1,True,5.8466516,4.2352076,7.147347,4.704997
0,2,Dgv,475,MLP,0.0005,5e-05,0.1,False,9.001747,7.062138,9.591521,7.015843
0,2,Dgv,475,MLP,0.0001,0.0001,0.0,True,5.8786306,4.279262,7.282681,4.855757
0,2,Dgv,475,MLP,0.0001,0.0001,0.0,False,6.170432,4.5980573,7.545381,5.353577
0,2,Dgv,475,MLP,0.0001,0.0001,0.1,True,5.900892,4.2699275,7.1533055,4.7141147
0,2,Dgv,475,MLP,0.0001,0.0001,0.1,False,7.7589297,5.865452,8.622434,6.1310496
0,2,Dgv,475,MLP,0.0001,5e-05,0.0,True,5.896925,4.326355,7.172953,4.8917856
0,2,Dgv,475,MLP,0.0001,5e-05,0.0,False,6.302575,4.7785163,7.720212,5.4062753
0,2,Dgv,475,MLP,0.0001,5e-05,0.1,True,5.779971,4.1723866,7.126334,4.700588
0,2,Dgv,475,MLP,0.0001,5e-05,0.1,False,7.3165407,5.4116993,8.072571,5.6380954
0,2,Volume,379,MLP,0.0005,0.0001,0.0,True,91.05529,64.34771,98.65589,69.76465
0,2,Volume,379,MLP,0.0005,0.0001,0.0,False,72.816765,53.608196,79.349655,56.453335
0,2,Volume,379,MLP,0.0005,0.0001,0.1,True,103.27145,73.842636,110.05721,77.824684
0,2,Volume,379,MLP,0.0005,0.0001,0.1,False,72.11074,52.37339,80.45615,57.21983
0,2,Volume,379,MLP,0.0005,5e-05,0.0,True,95.97007,68.59435,103.91984,73.71457
0,2,Volume,379,MLP,0.0005,5e-05,0.0,False,74.07424,53.267635,82.04079,57.956074
0,2,Volume,379,MLP,0.0005,5e-05,0.1,True,96.25639,67.28994,103.01803,71.5807
0,2,Volume,379,MLP,0.0005,5e-05,0.1,False,75.221405,54.14271,82.47582,58.75606
0,2,Volume,379,MLP,0.0001,0.0001,0.0,True,114.76755,85.06303,121.38406,89.050186
0,2,Volume,379,MLP,0.0001,0.0001,0.0,False,73.27427,53.12843,81.130554,58.276676
0,2,Volume,379,MLP,0.0001,0.0001,0.1,True,110.273964,79.61058,116.5646,83.424446
0,2,Volume,379,MLP,0.0001,0.0001,0.1,False,72.28357,50.835762,80.2238,55.69657
0,2,Volume,379,MLP,0.0001,5e-05,0.0,True,104.3404,75.36321,111.741776,79.82859
0,2,Volume,379,MLP,0.0001,5e-05,0.0,False,71.74361,51.996452,79.35465,56.390995
0,2,Volume,379,MLP,0.0001,5e-05,0.1,True,140.77228,109.18896,146.57635,112.51793
