,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.6709506420598994,2.016234773754315,2.618472438678761,1.9587060941156975
0,1,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.8834712954092936,2.165510549370218,2.848355199476278,2.1385459020455495
0,9,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.7823815715417592,2.022757654443058,2.5464700596978793,1.9177220421612142
0,7,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.890043107332151,2.1745074043254258,2.9150613926340343,2.229956926657222
0,8,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.6587742922919637,2.025551121055393,2.681163457801991,2.0114740057360816
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.9608825819300573,2.1488158809466795,2.6454331709307097,1.922062759964015
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.6061518899885527,1.9636280486127158,2.568451934009902,1.9122362021768637
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.644146253336003,1.9572819769766356,2.728164564802015,2.075110602361825
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.4220055644568617,1.8265892050703805,2.6511580487526945,2.007294631822602
0,1,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.804691359244001,2.1274813603020672,2.7776380430028933,2.1077907892350765
0,9,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.677845370462296,1.9848012924952416,2.402174896810522,1.8031466380029655
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.1287300117332335,2.3873626726929507,3.1079955887942052,2.371984238418478
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.672553996747046,1.947452914095228,2.38936163540365,1.7646321967772223
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.929438769448582,2.2297466304272233,2.9232581351777855,2.2210995257258355
0,8,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.5359281147047503,1.9276610654823583,2.589962003900192,1.940499407845383
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.7536691021834483,2.8557255368968577,3.447545172471177,2.6583818710954015
0,6,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.6279411756248017,1.9807853844897665,2.686700199792564,2.0558668394289352
0,7,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.643713159561729,1.9932003049215297,2.653971329412673,2.003824910843546
0,9,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.2601564031458152,2.429206048659937,3.1421072157885455,2.442192105656386
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.769843576926987,2.102421386644519,2.665324625426284,2.0258175879289824
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.5198721821342573,2.6546892852985597,3.2331433515092574,2.4682984972466495
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.4507809645086676,1.8309873235117458,2.4994664060559604,1.8887652079137303
0,5,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.936457325632069,2.1563189032297267,2.7285212430217367,2.0238068089062393
0,7,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.8238372879498934,2.9883343223910366,4.001149644926826,3.2317027108501506
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.681896504148947,2.035153786807715,2.625509801582934,1.9696015312236757
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.6814828850851544,2.822123716758201,3.859596860725977,2.9653412288708942
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,3.0838357477366776,2.236434551546187,2.7531578365471936,1.9741086272071446
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.3000890142211947,1.7123870951983018,2.4500451501562313,1.82065336408332
0,9,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.0792950798878937,2.268947353918096,2.9050472656122737,2.2462014481421955
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,3.172543113947887,2.4694165592140864,3.0950511883803746,2.3919968403910206
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.364895127422398,2.5633216762084476,3.5183650103560007,2.687929643356076
0,7,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.518918702988269,2.700140130129277,3.666241191978714,2.930770390515301
0,6,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.5658332975423455,1.9102183924050269,2.575737601522661,1.9607670769918832
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.769313495110177,2.008312874100313,2.4583786152744573,1.7964124205331662
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,2.951423942701696,2.264638921727756,2.87800897558664,2.2079024019897013
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.4652393791662113,2.760851090054565,3.8661531081165608,3.1648489423037742
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,3.6998716773547864,2.7730780381599973,3.368190698792621,2.5289204106779857
0,9,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.8645410314350706,2.084706315423535,2.595702312885707,1.9287498836618755
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.7155761984583973,2.002477643832433,2.845614857062361,2.143203359750725
0,6,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.3026465467047452,2.488875088191552,3.3780890454430623,2.5645419931184374
0,8,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.1213896854457768,2.4365170071375144,3.112519550086974,2.3601297743711447
0,7,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.9054321648480594,2.2037157161768066,2.9279163506580446,2.2559425192378293
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.5592766589437623,1.924602987382167,2.5327976247480635,1.8670197894043201
0,3,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,3.4547809479472034,2.554431076488094,3.1308950811988607,2.329622517906885
0,5,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.8401402231261472,2.086080562602757,2.6775003595327727,2.0088605483931956
0,6,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.1675326766877325,2.37895652482057,3.2403191571348304,2.4754574312333024
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,3.1423325893072525,2.4594976644652093,3.5061557166304698,2.8117448214777916
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.522918649076815,1.9093188111161874,2.449416495852195,1.8170915769921079
0,4,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.5457833385512663,1.895801807323667,2.6409536995591645,2.0096771708400527
