,seed,target_instances,d,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,1,200,1,xgboost,0.01,3,1.626001681505136,1.3069970317694575,1.6303986512717907,1.3014896553274053
0,1,200,1,xgboost_naive_transfer,0.01,3,0.9605962873663298,0.7579545815029047,0.9041639854193595,0.7173238613514127
0,1,200,1,xgboost,0.01,4,1.8299152850901714,1.4652141333724487,1.8008567861057987,1.4513603048309687
0,1,200,1,xgboost_naive_transfer,0.01,4,1.0084690492413808,0.8009708709499543,0.9417484284571763,0.734533064712032
0,1,200,1,xgboost,0.02,1,1.533785082788179,1.2351015813499258,1.580165710789686,1.281620516601442
0,1,200,1,xgboost_naive_transfer,0.02,1,1.1214362747517228,0.8917211950413158,1.1559571095746362,0.9355652062059965
0,1,200,1,xgboost,0.02,2,1.4778240935976437,1.202036187435975,1.5054912641227347,1.227638454392625
0,1,200,1,xgboost_naive_transfer,0.02,2,0.8779072860920313,0.6883260552382875,0.865092461950198,0.6911213025195544
0,1,200,1,xgboost,0.02,3,1.6062614160054638,1.2897608359420127,1.6110374234171287,1.2868898531297241
0,1,200,1,xgboost_naive_transfer,0.02,3,0.9619339618611964,0.7604788041592303,0.9099494280736304,0.720146940787101
0,1,200,1,xgboost,0.02,4,1.835946760601404,1.4791135611757265,1.8098002649747562,1.4608725569986878
0,1,200,1,xgboost_naive_transfer,0.02,4,1.0207812750910377,0.8075003926702016,0.9458376795273526,0.7394483721169078
0,1,200,1,xgboost,0.05,1,1.505200542895446,1.210386772362243,1.5434652517086453,1.2502277544761669
0,1,200,1,xgboost_naive_transfer,0.05,1,1.0491235000279029,0.8317737149652803,1.0734578293963446,0.8682201845365285
0,1,200,1,xgboost,0.05,2,1.4843996974818754,1.2120493059622577,1.5123016929246895,1.2328287263583846
0,1,200,1,xgboost_naive_transfer,0.05,2,0.8676181205958944,0.6787155491838794,0.8520597239610934,0.6822599846903366
0,1,200,1,xgboost,0.05,3,1.625439518409726,1.3107633632424855,1.626229411516306,1.2978240798622485
0,1,200,1,xgboost_naive_transfer,0.05,3,0.9684677316557692,0.765729721552641,0.9068634666109453,0.714159869622988
0,1,200,1,xgboost,0.05,4,1.8632550629853024,1.485425711201538,1.8495809101358105,1.4902869744785106
0,1,200,1,xgboost_naive_transfer,0.05,4,1.0238260127358831,0.8092028509251232,0.9532220056687067,0.7503835684866702
0,1,200,1,xgboost,0.1,1,1.5187397902094186,1.222619564761359,1.5611783281482219,1.2646932437094975
0,1,200,1,xgboost_naive_transfer,0.1,1,1.0479315949403067,0.8309721611006373,1.0657118867073587,0.862547792907198
0,1,200,1,xgboost,0.1,2,1.4504827792302264,1.1804221292896835,1.4644323410505242,1.1929496149378964
0,1,200,1,xgboost_naive_transfer,0.1,2,0.8776343337059574,0.6892004904898053,0.8732748257444493,0.6938562714720051
0,1,200,1,xgboost,0.1,3,1.5970301630808101,1.2848248743522173,1.5875541235325972,1.26562045786095
0,1,200,1,xgboost_naive_transfer,0.1,3,0.9905874673483204,0.7921089329061592,0.9269131658716996,0.7294864133729903
0,1,200,1,xgboost,0.1,4,1.815120500633931,1.4533137589362686,1.7944287754463284,1.4563594703692662
0,1,200,1,xgboost_naive_transfer,0.1,4,1.044847247519993,0.8216097535990807,0.9459515457320801,0.7513272705863291
0,1,200,1,xgboost,0.15,1,1.512892942453952,1.2132624320120895,1.5571643459879798,1.2608030858076043
0,1,200,1,xgboost_naive_transfer,0.15,1,1.0317659874707144,0.8155439956952031,1.0556442187912747,0.8511731225418204
0,1,200,1,xgboost,0.15,2,1.5023576160441525,1.2239289272057317,1.5033815298442388,1.215878241709527
0,1,200,1,xgboost_naive_transfer,0.15,2,0.9072010272425461,0.714812346485648,0.8677691675866841,0.6865471012360811
0,1,200,1,xgboost,0.15,3,1.624216892669022,1.306529857390623,1.6362749046141125,1.3213812532254305
0,1,200,1,xgboost_naive_transfer,0.15,3,0.9839960330476821,0.7770313630417,0.9280235617672437,0.7395211566347814
0,1,200,1,xgboost,0.15,4,1.8627033460138227,1.4975476484525698,1.800252454482528,1.4429934924184573
0,1,200,1,xgboost_naive_transfer,0.15,4,1.0963851217665284,0.8487722795432896,0.9901077026241136,0.7778450856730835
0,1,300,1,xgboost,0.01,1,1.5988483332008143,1.2719655203349771,1.6614690990269099,1.3175793066067552
0,1,300,1,xgboost_naive_transfer,0.01,1,1.5253375306281338,1.20275331429135,1.5797111497089917,1.259313217423878
0,1,300,1,xgboost,0.01,2,1.294080278148439,1.0122784607318402,1.3095731207587797,1.030021430625178
0,1,300,1,xgboost_naive_transfer,0.01,2,0.8622449262879098,0.6943818278926752,0.8635230111048795,0.6798243760915417
0,1,300,1,xgboost,0.01,3,1.4079262611715895,1.1098193252930433,1.4210259929862927,1.113648240757038
0,1,300,1,xgboost_naive_transfer,0.01,3,0.8851935507465203,0.7095319717793828,0.8703369219892114,0.6836990380915665
0,1,300,1,xgboost,0.01,4,1.5815097867594021,1.2407551581686356,1.5861817110658591,1.2442820701854498
0,1,300,1,xgboost_naive_transfer,0.01,4,0.9499383513819478,0.7601130604929301,0.9180439536291779,0.7172823575079071
0,1,300,1,xgboost,0.02,1,1.2991532113844166,1.0214551836934667,1.3135738750179335,1.030055579942659
0,1,300,1,xgboost_naive_transfer,0.02,1,1.0810808461950172,0.8520099168759285,1.1231039959508906,0.893857769331298
0,1,300,1,xgboost,0.02,2,1.2783276356266569,0.9974404957803878,1.2880951639773153,1.0146065050155784
0,1,300,1,xgboost_naive_transfer,0.02,2,0.8034820297195151,0.6454124550824099,0.8060118686173218,0.6318979984612981
0,1,300,1,xgboost,0.02,3,1.4083590177352578,1.1109194145287264,1.4170308426220768,1.1147342936807538
0,1,300,1,xgboost_naive_transfer,0.02,3,0.892959329856943,0.71248800683989,0.8774545168522719,0.6914299164034972
0,1,300,1,xgboost,0.02,4,1.5795264968369136,1.24000255817794,1.588646602163914,1.2482712038015986
0,1,300,1,xgboost_naive_transfer,0.02,4,0.9409478553930279,0.7568862638346784,0.9103998068991469,0.7149576208635278
0,1,300,1,xgboost,0.05,1,1.2874996423257068,1.0123553516716481,1.2950949818538084,1.0147663618016898
0,1,300,1,xgboost_naive_transfer,0.05,1,0.9948277633955417,0.7810024197152486,1.0367100281121433,0.8261997801320415
0,1,300,1,xgboost,0.05,2,1.2920483296885197,1.0116324814356406,1.2945237699428536,1.0203812832548251
0,1,300,1,xgboost_naive_transfer,0.05,2,0.7939281914975731,0.6345421869084223,0.7980035804226451,0.6270936126170381
0,1,300,1,xgboost,0.05,3,1.4086657571469297,1.1120793407962812,1.4069205367392714,1.1120345947231138
0,1,300,1,xgboost_naive_transfer,0.05,3,0.8986780396476277,0.7077921901764532,0.8702233697558035,0.6843079035201375
0,1,300,1,xgboost,0.05,4,1.566340547819879,1.2301369202994643,1.5682188462588156,1.2268157021515713
0,1,300,1,xgboost_naive_transfer,0.05,4,0.9496619917320204,0.7565463222552532,0.9247959231008224,0.7195677893344695
0,1,300,1,xgboost,0.1,1,1.2820917321521381,1.0087383376607086,1.2882484393608695,1.008977865978715
0,1,300,1,xgboost_naive_transfer,0.1,1,1.0174592704238135,0.8015334374434435,1.0544546887941875,0.8384426163299311
0,1,300,1,xgboost,0.1,2,1.2968930538860786,1.010647534269766,1.3021094617582232,1.02130169973476
0,1,300,1,xgboost_naive_transfer,0.1,2,0.8161919857684646,0.6553262043003699,0.8375362378058128,0.6574031949592178
0,1,300,1,xgboost,0.1,3,1.4247484022493904,1.1195972031281027,1.453042091417555,1.1398609756463065
0,1,300,1,xgboost_naive_transfer,0.1,3,0.8883268620331811,0.7056090247692773,0.8793325499628577,0.6895876294706209
0,1,300,1,xgboost,0.1,4,1.5650338693116859,1.2405654087492881,1.5751495414799115,1.2333867547567583
0,1,300,1,xgboost_naive_transfer,0.1,4,0.9911332598747137,0.7926530304213443,0.9202732189249336,0.7309311442357953
0,1,300,1,xgboost,0.15,1,1.2939753002188594,1.017933463033781,1.3020988468025425,1.019795555922686
0,1,300,1,xgboost_naive_transfer,0.15,1,1.0009746334382843,0.7862255255042763,1.0456497460395655,0.8334706770079112
0,1,300,1,xgboost,0.15,2,1.3237528362677746,1.0451819613621929,1.3125158146441358,1.0392163567678594
0,1,300,1,xgboost_naive_transfer,0.15,2,0.8441159682573212,0.6704858456860299,0.8214103741724283,0.6529228721871396
0,1,300,1,xgboost,0.15,3,1.432401828926269,1.121358228774353,1.433488867277487,1.1102135908587565
0,1,300,1,xgboost_naive_transfer,0.15,3,0.9597849881094901,0.7663439101317685,0.9281674885494798,0.717462913341782
0,1,300,1,xgboost,0.15,4,1.6227395743289172,1.2765616813126008,1.6364752374987288,1.2830430397799562
0,1,300,1,xgboost_naive_transfer,0.15,4,1.0133984783362808,0.813974465900771,0.9910707065769621,0.7663007979011424
0,2,100,1,xgboost,0.01,1,1.795868048900895,1.441093586171469,1.7625767134924664,1.4005982433050022
0,2,100,1,xgboost_naive_transfer,0.01,1,4.526110526527576,3.6591366486078196,4.351279135411296,3.4932360743522453
0,2,100,1,xgboost,0.01,2,1.6972227949269048,1.3400203855014066,1.639341083166942,1.2967264056287944
0,2,100,1,xgboost_naive_transfer,0.01,2,1.5992984476618477,1.2890434793836463,1.5220492326846942,1.2219227142681404
0,2,100,1,xgboost,0.01,3,1.9394093438665678,1.5126073755355385,1.9083362577249268,1.5093391938917748
0,2,100,1,xgboost_naive_transfer,0.01,3,1.455772340888742,1.170471699506296,1.3921903455155547,1.1168222199877904
0,2,100,1,xgboost,0.01,4,2.2291064344988327,1.742351874755845,2.0841278122699083,1.6584856059046704
0,2,100,1,xgboost_naive_transfer,0.01,4,1.5148499282921333,1.2193812067178198,1.4248836524225803,1.1414791355656089
0,2,100,1,xgboost,0.02,1,1.5593655696732402,1.2468039191706917,1.5413610330735665,1.2169637946138374
0,2,100,1,xgboost_naive_transfer,0.02,1,1.8230205688132077,1.4438598248170624,1.735484710094555,1.3929662998993495
0,2,100,1,xgboost,0.02,2,1.6804172382143838,1.326584202478471,1.6338209611596946,1.2912940820746825
0,2,100,1,xgboost_naive_transfer,0.02,2,1.3974681383828145,1.1265726396333133,1.318608290480157,1.0476192352690596
0,2,100,1,xgboost,0.02,3,1.9359091625780638,1.5112275247690827,1.9023239395861102,1.5058147308890315
0,2,100,1,xgboost_naive_transfer,0.02,3,1.4476593708166448,1.1630476114715669,1.3804886164586694,1.1043154432637143
0,2,100,1,xgboost,0.02,4,2.238731800034057,1.7489491695762138,2.0966597440117467,1.6651446914470525
0,2,100,1,xgboost_naive_transfer,0.02,4,1.530965199435087,1.2322094764099647,1.4396951752632474,1.153025357410913
0,2,100,1,xgboost,0.05,1,1.569939158581069,1.2568135517471644,1.5492092826384678,1.2241059718009744
0,2,100,1,xgboost_naive_transfer,0.05,1,1.543112993744742,1.2259503800500338,1.4555594318277105,1.1663286291478225
0,2,100,1,xgboost,0.05,2,1.6628490683362387,1.313664485052359,1.6210997729677306,1.2854221583543872
0,2,100,1,xgboost_naive_transfer,0.05,2,1.3801027828898331,1.1080042660533413,1.3025702190629327,1.0331239841245579
0,2,100,1,xgboost,0.05,3,1.962955482041127,1.5385320894898444,1.9390117410050796,1.5361053302493954
0,2,100,1,xgboost_naive_transfer,0.05,3,1.427951529625533,1.1522866231267468,1.358298722018657,1.0954729940160768
0,2,100,1,xgboost,0.05,4,2.2369772828984105,1.752341628391697,2.11707949227161,1.6970911142902851
0,2,100,1,xgboost_naive_transfer,0.05,4,1.500718807996271,1.2152088792403253,1.423574578682893,1.1537034840477751
0,2,100,1,xgboost,0.1,1,1.5453226560959705,1.232663522776914,1.5253034923018287,1.2023730101274521
0,2,100,1,xgboost_naive_transfer,0.1,1,1.5232722782838952,1.209989792656987,1.4312005077951246,1.1478102070111245
0,2,100,1,xgboost,0.1,2,1.673830891648793,1.3218146518790994,1.6329142928757816,1.2843966774061473
0,2,100,1,xgboost_naive_transfer,0.1,2,1.3689109429985675,1.108632004486134,1.3005007708009184,1.041023561245497
0,2,100,1,xgboost,0.1,3,1.9816723043712718,1.5488507778440828,1.9604114806828656,1.547235247977589
0,2,100,1,xgboost_naive_transfer,0.1,3,1.4569002538383242,1.158905147044689,1.3844321099472205,1.1054069873962753
0,2,100,1,xgboost,0.1,4,2.2151913553731886,1.7573324768641307,2.143868160010647,1.7041214504921878
0,2,100,1,xgboost_naive_transfer,0.1,4,1.5632217400031683,1.2526291301117982,1.492924457099151,1.2082509603100815
0,2,100,1,xgboost,0.15,1,1.5482651479349874,1.2374418158072253,1.5360016367185871,1.2133783977897428
0,2,100,1,xgboost_naive_transfer,0.15,1,1.5092359892701388,1.1995677116402839,1.4267447511703315,1.1429973316170403
0,2,100,1,xgboost,0.15,2,1.6838920273913558,1.3331275624932344,1.6411210990677225,1.295234429838167
0,2,100,1,xgboost_naive_transfer,0.15,2,1.3646045326450127,1.0995539934611485,1.3065604954875896,1.0382027412681505
0,2,100,1,xgboost,0.15,3,2.024124401904321,1.5730557124959996,1.9521927059859279,1.561510924638163
0,2,100,1,xgboost_naive_transfer,0.15,3,1.4578922773839893,1.1665141835362467,1.3690495449867421,1.0938500081125613
0,2,100,1,xgboost,0.15,4,2.274262307492652,1.797204775177426,2.192646196337992,1.7591914632304295
0,2,100,1,xgboost_naive_transfer,0.15,4,1.5830898543169059,1.2663858563054058,1.5018032780742168,1.1954594659725681
0,2,200,1,xgboost,0.01,1,1.8368907683933449,1.4554862049327082,1.72690391037692,1.3874993422622748
0,2,200,1,xgboost_naive_transfer,0.01,1,2.4865714184881584,1.9492236635743898,2.3411414726760302,1.845581337660244
0,2,200,1,xgboost,0.01,2,1.54854478188172,1.2321294480105913,1.5490493928981957,1.238439393985343
0,2,200,1,xgboost_naive_transfer,0.01,2,1.6064689105640255,1.271765153225988,1.4940927227592478,1.2094180049725483
0,2,200,1,xgboost,0.01,3,1.6663978028398163,1.3179986924132567,1.7520003721403505,1.3864673291744076
0,2,200,1,xgboost_naive_transfer,0.01,3,1.438298500485771,1.1466785698435051,1.3614754800701256,1.0938835761579861
0,2,200,1,xgboost,0.01,4,1.8502704188579189,1.4559687917980095,1.9163734844593785,1.4952988719299605
0,2,200,1,xgboost_naive_transfer,0.01,4,1.4730767034916925,1.1820256544776817,1.356877294064532,1.0871315390375564
0,2,200,1,xgboost,0.02,1,1.5764454755024166,1.2446104151545292,1.4694984079514046,1.187011249335108
0,2,200,1,xgboost_naive_transfer,0.02,1,1.768316048123812,1.4041869199804606,1.645072183323411,1.319815961078804
0,2,200,1,xgboost,0.02,2,1.5274497544925836,1.2148328295091497,1.5365161233121334,1.224679870386728
0,2,200,1,xgboost_naive_transfer,0.02,2,1.4164172454170159,1.127233410151584,1.32039273342114,1.0735471290382053
0,2,200,1,xgboost,0.02,3,1.664287373632757,1.319220395504949,1.7480474595867657,1.3885998185284842
0,2,200,1,xgboost_naive_transfer,0.02,3,1.4429099890100647,1.1512770755282342,1.3653742426906637,1.090582074129256
0,2,200,1,xgboost,0.02,4,1.8655832144322584,1.4706456377516914,1.9239906167457659,1.4947561545459362
0,2,200,1,xgboost_naive_transfer,0.02,4,1.45458666276934,1.1718185471938187,1.3426015307792747,1.0780032191708588
0,2,200,1,xgboost,0.05,1,1.5662113047032866,1.236423005453784,1.4639459814318765,1.182356940437145
0,2,200,1,xgboost_naive_transfer,0.05,1,1.5952762420495823,1.2740732443324019,1.4872645965681475,1.2035867235651714
0,2,200,1,xgboost,0.05,2,1.5515429460216315,1.236347344472187,1.5554653011992432,1.2318157013157849
0,2,200,1,xgboost_naive_transfer,0.05,2,1.3610737228263183,1.0908339294349976,1.2806977147046952,1.0405495226344448
0,2,200,1,xgboost,0.05,3,1.6517197819785077,1.3153334554485259,1.7331572924362306,1.3719938560560423
0,2,200,1,xgboost_naive_transfer,0.05,3,1.38791659364934,1.1115482839488051,1.3166182959080155,1.051220532618477
0,2,200,1,xgboost,0.05,4,1.8474465013263106,1.4592101492113294,1.90562908772051,1.4905774960112048
0,2,200,1,xgboost_naive_transfer,0.05,4,1.4465141135392752,1.1678584439858957,1.3466497794610939,1.0758726960732246
0,2,200,1,xgboost,0.1,1,1.5760140328774495,1.243467486123419,1.471182037600596,1.1882850290606404
0,2,200,1,xgboost_naive_transfer,0.1,1,1.5315837768185396,1.2236471210856112,1.4294965749499633,1.1580194610322754
0,2,200,1,xgboost,0.1,2,1.5004916962078658,1.1965971092911696,1.5242222964050065,1.2024402136430472
0,2,200,1,xgboost_naive_transfer,0.1,2,1.373678857083066,1.0987894011712316,1.287875193002874,1.0592182496743112
0,2,200,1,xgboost,0.1,3,1.6666109166805894,1.317203789427228,1.747435614966096,1.3805621150189495
0,2,200,1,xgboost_naive_transfer,0.1,3,1.3887585078613882,1.1018798047748846,1.330989333056874,1.0712907257924837
0,2,200,1,xgboost,0.1,4,1.8872384317483415,1.4989665584835816,1.948205261778217,1.5180720588198873
0,2,200,1,xgboost_naive_transfer,0.1,4,1.457060760273403,1.1638615120122315,1.3374401870092092,1.0598944239989685
0,2,200,1,xgboost,0.15,1,1.576378150648029,1.243432774688378,1.469892000021818,1.1858452581123216
0,2,200,1,xgboost_naive_transfer,0.15,1,1.5064246708431173,1.2046944288178403,1.4131243137021299,1.1455483949217684
0,2,200,1,xgboost,0.15,2,1.5491286414953194,1.2431713648821365,1.5624623476757071,1.2449901317097343
0,2,200,1,xgboost_naive_transfer,0.15,2,1.3919375527974984,1.1207809869537986,1.30786277000159,1.0668619113748068
0,2,200,1,xgboost,0.15,3,1.7516827124943855,1.3796904047224534,1.7809918803377476,1.3900792713511487
0,2,200,1,xgboost_naive_transfer,0.15,3,1.440026177532274,1.1428608281430903,1.370513892337832,1.0917519932777078
0,2,200,1,xgboost,0.15,4,1.8897904433115125,1.4855576414145917,1.9298781590899547,1.516755000681834
0,2,200,1,xgboost_naive_transfer,0.15,4,1.517303002015449,1.205755159440265,1.413150768774425,1.1363718322300564
0,2,300,1,xgboost,0.01,1,1.6508260957540861,1.321780238076233,1.6420650237619403,1.2971984589073449
0,2,300,1,xgboost_naive_transfer,0.01,1,2.1654828310807783,1.7062869415773267,2.0929017362351248,1.668404028539271
0,2,300,1,xgboost,0.01,2,1.340856396074221,1.0546765281787225,1.3409648757834043,1.0662179112393608
0,2,300,1,xgboost_naive_transfer,0.01,2,1.3088381060725252,1.0561820125123955,1.3069682304380688,1.0316748926935317
0,2,300,1,xgboost,0.01,3,1.4426840952163913,1.1431819938423577,1.4898308585275,1.166209051508699
0,2,300,1,xgboost_naive_transfer,0.01,3,1.20204979668049,0.9646830768088805,1.1842673888572162,0.9406552622381378
0,2,300,1,xgboost,0.01,4,1.56847161168637,1.2525600653382887,1.6240749067509204,1.2864648825099239
0,2,300,1,xgboost_naive_transfer,0.01,4,1.2960718524563777,1.0393429655058175,1.2774458025191406,1.0171378810721852
0,2,300,1,xgboost,0.02,1,1.3967188853365116,1.1033946340191683,1.3751506361052706,1.0796565738160249
0,2,300,1,xgboost_naive_transfer,0.02,1,1.5665787191686262,1.2410834202077088,1.5303655073462479,1.221013889312619
0,2,300,1,xgboost,0.02,2,1.346644426749154,1.0615857934925625,1.3504645245958027,1.0746108599856579
0,2,300,1,xgboost_naive_transfer,0.02,2,1.1636544323596203,0.9375559465652366,1.161510579848486,0.915932788398362
0,2,300,1,xgboost,0.02,3,1.4563744394908682,1.1543977645944945,1.499833364207466,1.1737814681074987
0,2,300,1,xgboost_naive_transfer,0.02,3,1.2059199523839785,0.967976300234618,1.185899291671895,0.9439455762213032
0,2,300,1,xgboost,0.02,4,1.5614056846558801,1.2451759702481007,1.6219923692358493,1.2853389661124677
0,2,300,1,xgboost_naive_transfer,0.02,4,1.279494436651738,1.0344018366661827,1.272108407222153,1.0202422440746985
0,2,300,1,xgboost,0.05,1,1.4004730267036272,1.1062721824733257,1.3806192412200295,1.084908983035531
0,2,300,1,xgboost_naive_transfer,0.05,1,1.3925953023061002,1.123302623498144,1.346555964074806,1.0731582238452413
0,2,300,1,xgboost,0.05,2,1.3580394206845787,1.0717483067902522,1.3529422958780382,1.0807515882615728
0,2,300,1,xgboost_naive_transfer,0.05,2,1.1530871452224767,0.9300811738162048,1.1569745433640328,0.9148953904627988
0,2,300,1,xgboost,0.05,3,1.4360367005657044,1.1342356692397415,1.4882455173564255,1.1677930279097457
0,2,300,1,xgboost_naive_transfer,0.05,3,1.2105406888453685,0.9722212931413471,1.1915387484957363,0.946898013935561
0,2,300,1,xgboost,0.05,4,1.573814267519878,1.2602386557934369,1.62893257960617,1.2952536153623186
0,2,300,1,xgboost_naive_transfer,0.05,4,1.2867179711900483,1.03495385965824,1.289690263106263,1.0321604858105828
0,2,300,1,xgboost,0.1,1,1.4096423067524624,1.1138675437367502,1.3884487463525022,1.0887953769955925
0,2,300,1,xgboost_naive_transfer,0.1,1,1.3807367458497635,1.1163289945473835,1.3284557282426013,1.0588383542446487
0,2,300,1,xgboost,0.1,2,1.3437529839380238,1.0675777426182491,1.3668753808647793,1.0805820739395553
0,2,300,1,xgboost_naive_transfer,0.1,2,1.1634306783372061,0.9321098603484037,1.1440614674736516,0.9077299943921378
0,2,300,1,xgboost,0.1,3,1.460926634376008,1.1614366390603308,1.4990223281283668,1.1794562456209592
0,2,300,1,xgboost_naive_transfer,0.1,3,1.2123334000446055,0.9742896366112266,1.1730437241546567,0.9359879953742314
0,2,300,1,xgboost,0.1,4,1.6096754474002142,1.2856000812059902,1.6813271840081916,1.3412488128631872
0,2,300,1,xgboost_naive_transfer,0.1,4,1.3107023367258281,1.0483177110542248,1.2975841941684514,1.0209745486521942
0,2,300,1,xgboost,0.15,1,1.404314986121217,1.1091969395713273,1.3789593865999508,1.0873096985761832
0,2,300,1,xgboost_naive_transfer,0.15,1,1.3774836406995743,1.1135320892237839,1.3297348234774935,1.0607992428778101
0,2,300,1,xgboost,0.15,2,1.3603913606580633,1.084984923168248,1.3601082056412734,1.071327998923293
0,2,300,1,xgboost_naive_transfer,0.15,2,1.1661268477132205,0.9379238470192588,1.1587676983120176,0.9126338675500995
0,2,300,1,xgboost,0.15,3,1.5056357288112154,1.1914236710422605,1.535888745653737,1.2094176424789662
0,2,300,1,xgboost_naive_transfer,0.15,3,1.2588470141631374,1.0071363491897347,1.2356660369815269,0.9768808862131335
0,2,300,1,xgboost,0.15,4,1.6109440943135331,1.2955937269800748,1.6802990933572604,1.3283403080453504
0,2,300,1,xgboost_naive_transfer,0.15,4,1.2917578814851303,1.0323205885398548,1.2715493903223407,1.0200734223256949
0,3,100,1,xgboost,0.01,1,2.051898523023783,1.6440746335700014,2.121350325137539,1.6761775354351238
