,seed,target_column,target_instances,method,base_lr,fine_tuning_lr,dropout_rate,batch_norm,val_rmse,val_mae,rmse,mae
0,2,Volume,665,MLP,0.0001,5e-05,0.1,False,73.37395,50.187653,74.65175,52.143936
0,2,Dgv,665,MLP,0.0005,0.0001,0.0,False,7.398362,4.9835887,6.801076,4.78579
0,2,Dgv,665,MLP,0.0005,0.0001,0.1,False,8.12584,5.392167,8.055638,5.7335596
0,2,Dgv,665,MLP,0.0005,5e-05,0.0,False,7.3193007,4.970295,6.5977535,4.754734
0,2,Dgv,665,MLP,0.0005,5e-05,0.1,False,7.4688716,5.03733,7.032276,4.994347
0,2,Dgv,665,MLP,0.0001,0.0001,0.0,False,7.682762,5.4736977,6.8081956,4.955779
0,2,Dgv,665,MLP,0.0001,0.0001,0.1,False,7.6271815,5.2407227,7.347872,5.348452
0,2,Dgv,665,MLP,0.0001,5e-05,0.0,False,7.298403,4.954933,6.592601,4.6463137
0,2,Dgv,665,MLP,0.0001,5e-05,0.1,False,8.380349,5.596615,8.150809,5.8358593
0,2,Volume,760,MLP,0.0005,0.0001,0.0,False,74.162384,52.046806,74.71328,52.56024
0,2,Volume,760,MLP,0.0005,0.0001,0.1,False,73.84789,50.638954,75.56576,52.782658
0,2,Volume,760,MLP,0.0005,5e-05,0.0,False,71.48904,49.068768,72.424355,50.38166
0,2,Volume,760,MLP,0.0005,5e-05,0.1,False,75.33154,52.154835,77.465614,53.664623
0,2,Volume,760,MLP,0.0001,0.0001,0.0,False,72.34038,49.739704,72.636406,50.071438
0,2,Volume,760,MLP,0.0001,0.0001,0.1,False,73.88096,51.44843,76.03573,53.235844
0,2,Volume,760,MLP,0.0001,5e-05,0.0,False,73.27308,50.955406,72.64514,50.666065
0,2,Volume,760,MLP,0.0001,5e-05,0.1,False,72.83738,49.323914,74.68509,51.10791
0,2,Dgv,760,MLP,0.0005,0.0001,0.0,False,8.189103,5.9400115,7.369368,5.445994
0,2,Dgv,760,MLP,0.0005,0.0001,0.1,False,8.311981,5.6700616,8.276671,6.0445395
0,2,Dgv,760,MLP,0.0005,5e-05,0.0,False,7.318539,4.969614,6.7047234,4.758268
0,2,Dgv,760,MLP,0.0005,5e-05,0.1,False,8.992929,6.423388,8.994803,6.7550464
0,2,Dgv,760,MLP,0.0001,0.0001,0.0,False,7.1655946,4.8840504,6.443595,4.485028
0,2,Dgv,760,MLP,0.0001,0.0001,0.1,False,7.4758554,4.8538814,7.243937,5.045452
0,2,Dgv,760,MLP,0.0001,5e-05,0.0,False,7.2911973,4.89615,6.644849,4.7103586
0,2,Dgv,760,MLP,0.0001,5e-05,0.1,False,23.509916,18.640707,22.868502,18.412634
0,2,Volume,855,MLP,0.0005,0.0001,0.0,False,72.88303,49.69236,71.60559,49.829464
0,2,Volume,855,MLP,0.0005,0.0001,0.1,False,71.773994,48.086292,73.17662,49.84427
0,2,Volume,855,MLP,0.0005,5e-05,0.0,False,72.31391,49.715828,72.66696,50.544445
0,2,Volume,855,MLP,0.0005,5e-05,0.1,False,73.06629,48.398243,73.96449,49.88332
0,2,Volume,855,MLP,0.0001,0.0001,0.0,False,75.98918,53.76358,75.65712,55.2549
0,2,Volume,855,MLP,0.0001,0.0001,0.1,False,71.25513,48.021584,72.617805,49.864063
0,2,Volume,855,MLP,0.0001,5e-05,0.0,False,71.5509,48.259193,72.42301,49.61198
0,2,Volume,855,MLP,0.0001,5e-05,0.1,False,72.604706,48.50044,73.34871,49.85268
0,2,Dgv,855,MLP,0.0005,0.0001,0.0,False,7.804492,5.5151625,6.9582877,5.1502104
0,2,Dgv,855,MLP,0.0005,0.0001,0.1,False,7.8345394,5.371887,7.64235,5.5534124
0,2,Dgv,855,MLP,0.0005,5e-05,0.0,False,7.2697735,4.770336,6.3836327,4.431009
0,2,Dgv,855,MLP,0.0005,5e-05,0.1,False,7.5890174,4.9609785,7.3533087,5.2392964
0,2,Dgv,855,MLP,0.0001,0.0001,0.0,False,7.17048,5.0094604,6.8696737,4.9708786
0,2,Dgv,855,MLP,0.0001,0.0001,0.1,False,7.5427637,5.0295124,7.381123,5.291657
0,2,Dgv,855,MLP,0.0001,5e-05,0.0,False,7.255927,5.081071,6.6195664,4.725659
0,2,Dgv,855,MLP,0.0001,5e-05,0.1,False,8.405114,5.7459974,8.166256,5.852654
0,2,Volume,950,MLP,0.0005,0.0001,0.0,False,71.43132,49.591908,71.53783,49.84161
0,2,Volume,950,MLP,0.0005,0.0001,0.1,False,72.650055,49.28628,73.15479,50.5778
0,2,Volume,950,MLP,0.0005,5e-05,0.0,False,72.21733,50.00492,71.94133,50.16799
0,2,Volume,950,MLP,0.0005,5e-05,0.1,False,71.14666,47.838955,71.708015,48.506004
0,2,Volume,950,MLP,0.0001,0.0001,0.0,False,72.21988,49.791656,73.21468,51.559753
0,2,Volume,950,MLP,0.0001,0.0001,0.1,False,71.91558,48.829536,72.96939,49.648552
0,2,Volume,950,MLP,0.0001,5e-05,0.0,False,72.3148,50.888775,72.19276,50.55448
0,2,Volume,950,MLP,0.0001,5e-05,0.1,False,71.12175,47.554245,71.99691,48.406292
0,2,Dgv,950,MLP,0.0005,0.0001,0.0,False,6.984165,4.5217457,6.394309,4.446025
0,2,Dgv,950,MLP,0.0005,0.0001,0.1,False,7.79797,5.3340354,7.507489,5.4606557
0,2,Dgv,950,MLP,0.0005,5e-05,0.0,False,7.1101713,4.7020416,6.436611,4.574042
0,2,Dgv,950,MLP,0.0005,5e-05,0.1,False,7.754873,5.150287,7.5642705,5.390653
0,2,Dgv,950,MLP,0.0001,0.0001,0.0,False,7.0023794,4.647612,6.3774014,4.468193
0,2,Dgv,950,MLP,0.0001,0.0001,0.1,False,8.339377,5.848131,8.342649,6.121768
0,2,Dgv,950,MLP,0.0001,5e-05,0.0,False,7.5024495,5.0872326,6.6383476,4.807113
0,2,Dgv,950,MLP,0.0001,5e-05,0.1,False,8.325472,5.7638087,8.182247,6.069294
0,3,Volume,95,MLP,0.0005,0.0001,0.0,False,126.276535,92.997345,123.88424,95.36901
0,3,Volume,95,MLP,0.0005,0.0001,0.1,False,131.37726,99.369995,123.381096,96.418396
0,3,Volume,95,MLP,0.0005,5e-05,0.0,False,141.07034,106.64714,135.46931,106.812454
0,3,Volume,95,MLP,0.0005,5e-05,0.1,False,119.57429,89.88875,108.88941,84.46233
0,3,Volume,95,MLP,0.0001,0.0001,0.0,False,133.23398,96.958595,122.93038,94.02739
0,3,Volume,95,MLP,0.0001,0.0001,0.1,False,164.4125,124.03304,157.28171,122.34796
0,3,Volume,95,MLP,0.0001,5e-05,0.0,False,142.68282,105.36953,139.00925,106.55482
0,3,Volume,95,MLP,0.0001,5e-05,0.1,False,137.69536,101.68803,128.23302,98.35324
0,3,Dgv,95,MLP,0.0005,0.0001,0.0,False,11.558663,8.644241,12.126736,9.415438
0,3,Dgv,95,MLP,0.0005,0.0001,0.1,False,16.4996,14.083151,16.694801,14.35053
0,3,Dgv,95,MLP,0.0005,5e-05,0.0,False,13.4145565,10.533598,13.789462,10.973897
0,3,Dgv,95,MLP,0.0005,5e-05,0.1,False,17.899664,13.610632,18.405794,14.194871
0,3,Dgv,95,MLP,0.0001,0.0001,0.0,False,15.57743,11.961341,16.224161,12.688151
0,3,Dgv,95,MLP,0.0001,0.0001,0.1,False,20.320782,15.832927,20.810122,16.248335
0,3,Dgv,95,MLP,0.0001,5e-05,0.0,False,17.115932,13.37833,18.159,14.310614
0,3,Dgv,95,MLP,0.0001,5e-05,0.1,False,19.5016,15.961781,20.570724,17.076498
0,3,Volume,190,MLP,0.0005,0.0001,0.0,False,103.89138,74.95173,98.75309,74.83846
0,3,Volume,190,MLP,0.0005,0.0001,0.1,False,99.89392,68.64153,90.00326,65.789345
0,3,Volume,190,MLP,0.0005,5e-05,0.0,False,107.10376,76.59795,98.28277,74.04681
0,3,Volume,190,MLP,0.0005,5e-05,0.1,False,101.55261,68.76936,92.02122,66.20759
0,3,Volume,190,MLP,0.0001,0.0001,0.0,False,107.48637,76.966644,102.20063,75.795425
0,3,Volume,190,MLP,0.0001,0.0001,0.1,False,100.99664,64.66727,92.20949,64.94772
0,3,Volume,190,MLP,0.0001,5e-05,0.0,False,105.906624,73.58033,95.504906,71.12321
0,3,Volume,190,MLP,0.0001,5e-05,0.1,False,102.097145,69.7047,92.37001,67.41105
0,3,Dgv,190,MLP,0.0005,0.0001,0.0,False,8.196131,6.2071257,7.8768487,6.151738
0,3,Dgv,190,MLP,0.0005,0.0001,0.1,False,14.510492,11.494684,14.72399,11.899079
0,3,Dgv,190,MLP,0.0005,5e-05,0.0,False,8.1135,6.0494103,7.8692064,6.132305
0,3,Dgv,190,MLP,0.0005,5e-05,0.1,False,14.301156,11.508923,15.096793,12.369826
0,3,Dgv,190,MLP,0.0001,0.0001,0.0,False,8.4921055,6.2865496,8.220943,6.1714334
0,3,Dgv,190,MLP,0.0001,0.0001,0.1,False,10.64555,8.540947,10.886679,8.924526
0,3,Dgv,190,MLP,0.0001,5e-05,0.0,False,7.9018683,6.0069914,7.7416596,5.9085045
0,3,Dgv,190,MLP,0.0001,5e-05,0.1,False,11.610908,9.049869,11.756616,9.486557
0,3,Volume,285,MLP,0.0005,0.0001,0.0,False,100.06943,68.899734,91.63902,67.66689
0,3,Volume,285,MLP,0.0005,0.0001,0.1,False,93.37859,61.669376,83.58926,59.603973
0,3,Volume,285,MLP,0.0005,5e-05,0.0,False,95.360344,64.65165,87.07042,63.593285
0,3,Volume,285,MLP,0.0005,5e-05,0.1,False,94.50723,63.128593,86.66445,61.805725
0,3,Volume,285,MLP,0.0001,0.0001,0.0,False,93.01432,64.61413,86.67655,63.790287
0,3,Volume,285,MLP,0.0001,0.0001,0.1,False,92.68442,59.133663,82.70376,57.018883
0,3,Volume,285,MLP,0.0001,5e-05,0.0,False,94.03465,63.690884,85.88338,62.48772
0,3,Volume,285,MLP,0.0001,5e-05,0.1,False,90.8866,58.51944,81.38328,56.564926
0,3,Dgv,285,MLP,0.0005,0.0001,0.0,False,7.437442,5.433318,7.235258,5.5622272
0,3,Dgv,285,MLP,0.0005,0.0001,0.1,False,8.16452,5.7969365,7.9332952,6.0101376
0,3,Dgv,285,MLP,0.0005,5e-05,0.0,False,8.044483,6.030213,7.85796,6.118122
0,3,Dgv,285,MLP,0.0005,5e-05,0.1,False,7.746764,5.5990973,7.3667207,5.70047
0,3,Dgv,285,MLP,0.0001,0.0001,0.0,False,7.712976,5.615073,7.491817,5.739339
0,3,Dgv,285,MLP,0.0001,0.0001,0.1,False,12.428689,9.908406,12.901449,10.645942
0,3,Dgv,285,MLP,0.0001,5e-05,0.0,False,7.4956384,5.387253,7.0653706,5.452906
0,3,Dgv,285,MLP,0.0001,5e-05,0.1,False,11.90333,9.7074175,12.494745,10.354364
0,3,Volume,380,MLP,0.0005,0.0001,0.0,False,83.521385,56.827564,77.969406,55.5345
0,3,Volume,380,MLP,0.0005,0.0001,0.1,False,87.141785,56.46935,78.48213,54.41665
0,3,Volume,380,MLP,0.0005,5e-05,0.0,False,82.8811,55.280132,76.3124,55.16575
0,3,Volume,380,MLP,0.0005,5e-05,0.1,False,86.85344,56.01467,77.86031,53.49525
0,3,Volume,380,MLP,0.0001,0.0001,0.0,False,84.01683,56.026825,76.9429,54.61048
0,3,Volume,380,MLP,0.0001,0.0001,0.1,False,89.18209,58.061256,79.57931,55.187466
0,3,Volume,380,MLP,0.0001,5e-05,0.0,False,84.586945,57.210926,78.89924,55.958633
0,3,Volume,380,MLP,0.0001,5e-05,0.1,False,112.70185,84.30464,105.21824,81.3805
0,3,Dgv,380,MLP,0.0005,0.0001,0.0,False,7.7952466,5.6733327,7.4417815,5.708924
0,3,Dgv,380,MLP,0.0005,0.0001,0.1,False,8.396377,6.1311913,8.235888,6.533216
0,3,Dgv,380,MLP,0.0005,5e-05,0.0,False,7.607544,5.547602,7.137058,5.592391
0,3,Dgv,380,MLP,0.0005,5e-05,0.1,False,7.609548,5.4143944,7.295451,5.6716366
0,3,Dgv,380,MLP,0.0001,0.0001,0.0,False,9.081016,6.6984377,8.559795,6.5501623
0,3,Dgv,380,MLP,0.0001,0.0001,0.1,False,7.9544063,5.7009172,7.567837,5.809669
0,3,Dgv,380,MLP,0.0001,5e-05,0.0,False,8.195176,6.131422,7.44391,5.5966167
0,3,Dgv,380,MLP,0.0001,5e-05,0.1,False,8.041103,5.886169,7.5527253,5.7994113
0,3,Volume,475,MLP,0.0005,0.0001,0.0,False,85.96654,58.144524,78.48129,56.779293
0,3,Volume,475,MLP,0.0005,0.0001,0.1,False,84.71461,53.694252,77.25032,53.047256
0,3,Volume,475,MLP,0.0005,5e-05,0.0,False,85.03306,56.550995,78.09955,55.949005
0,3,Volume,475,MLP,0.0005,5e-05,0.1,False,112.962074,81.90054,106.22361,79.07521
0,3,Volume,475,MLP,0.0001,0.0001,0.0,False,81.57131,54.600517,75.742096,53.039135
0,3,Volume,475,MLP,0.0001,0.0001,0.1,False,86.326,54.5959,78.49403,53.85828
0,3,Volume,475,MLP,0.0001,5e-05,0.0,False,88.58025,59.62582,80.16742,58.514694
0,3,Volume,475,MLP,0.0001,5e-05,0.1,False,87.53908,58.049706,78.52532,55.36462
0,3,Dgv,475,MLP,0.0005,0.0001,0.0,False,7.1899157,5.1964164,6.325672,4.8798223
0,3,Dgv,475,MLP,0.0005,0.0001,0.1,False,8.081056,5.9961042,7.640634,5.8840275
0,3,Dgv,475,MLP,0.0005,5e-05,0.0,False,7.4753685,5.4092402,7.015711,5.4074855
0,3,Dgv,475,MLP,0.0005,5e-05,0.1,False,8.308441,6.073388,7.748328,5.8347864
0,3,Dgv,475,MLP,0.0001,0.0001,0.0,False,7.721005,5.733256,7.090188,5.294938
0,3,Dgv,475,MLP,0.0001,0.0001,0.1,False,7.9437213,5.7011395,7.514279,5.741653
0,3,Dgv,475,MLP,0.0001,5e-05,0.0,False,7.3755713,5.4185524,6.673077,5.0413384
0,3,Dgv,475,MLP,0.0001,5e-05,0.1,False,7.920409,5.694441,7.4446135,5.6450515
0,3,Volume,570,MLP,0.0005,0.0001,0.0,False,80.50565,53.253437,75.32444,52.58869
0,3,Volume,570,MLP,0.0005,0.0001,0.1,False,88.79029,57.741627,79.0448,54.64864
0,3,Volume,570,MLP,0.0005,5e-05,0.0,False,80.69476,52.758503,75.23397,52.029236
0,3,Volume,570,MLP,0.0005,5e-05,0.1,False,83.26216,53.227757,74.54157,51.286003
0,3,Volume,570,MLP,0.0001,0.0001,0.0,False,81.35097,52.397324,75.194115,52.03746
0,3,Volume,570,MLP,0.0001,0.0001,0.1,False,84.48896,54.706326,76.494255,52.677464
0,3,Volume,570,MLP,0.0001,5e-05,0.0,False,82.09849,55.17667,75.880356,53.035873
0,3,Volume,570,MLP,0.0001,5e-05,0.1,False,84.02278,53.025,75.23402,51.388603
0,3,Dgv,570,MLP,0.0005,0.0001,0.0,False,7.674569,5.72971,6.9563146,5.197873
0,3,Dgv,570,MLP,0.0005,0.0001,0.1,False,8.019104,5.723196,7.635877,5.7592435
0,3,Dgv,570,MLP,0.0005,5e-05,0.0,False,7.1582284,5.14977,6.4804926,4.9921236
0,3,Dgv,570,MLP,0.0005,5e-05,0.1,False,8.0756235,5.9046216,7.529209,5.7251306
0,3,Dgv,570,MLP,0.0001,0.0001,0.0,False,7.396107,5.548114,6.5977864,4.979358
0,3,Dgv,570,MLP,0.0001,0.0001,0.1,False,7.866406,5.507455,7.5077415,5.6530976
0,3,Dgv,570,MLP,0.0001,5e-05,0.0,False,7.047502,5.1153517,6.57156,4.9068813
0,3,Dgv,570,MLP,0.0001,5e-05,0.1,False,7.4186964,5.196984,6.932861,5.2272854
0,3,Volume,665,MLP,0.0005,0.0001,0.0,False,81.82715,53.585785,76.072174,52.37981
0,3,Volume,665,MLP,0.0005,0.0001,0.1,False,84.208206,53.074867,75.65638,51.341972
0,3,Volume,665,MLP,0.0005,5e-05,0.0,False,82.71675,55.566875,76.58156,53.97159
0,3,Volume,665,MLP,0.0005,5e-05,0.1,False,84.639565,53.95605,76.7185,53.056427
0,3,Volume,665,MLP,0.0001,0.0001,0.0,False,80.217094,53.275623,74.491135,51.366867
0,3,Volume,665,MLP,0.0001,0.0001,0.1,False,89.28769,57.781998,79.215675,55.580116
0,3,Volume,665,MLP,0.0001,5e-05,0.0,False,81.998245,55.824398,77.02309,54.04151
0,3,Volume,665,MLP,0.0001,5e-05,0.1,False,86.28919,54.918713,77.46119,53.919136
0,3,Dgv,665,MLP,0.0005,0.0001,0.0,False,7.278537,5.339045,6.5886436,4.9432592
0,3,Dgv,665,MLP,0.0005,0.0001,0.1,False,7.2478313,5.2427783,6.777695,5.1563454
0,3,Dgv,665,MLP,0.0005,5e-05,0.0,False,6.9559684,5.007525,6.327927,4.74176
0,3,Dgv,665,MLP,0.0005,5e-05,0.1,False,7.678662,5.2733893,7.2417364,5.3594747
0,3,Dgv,665,MLP,0.0001,0.0001,0.0,False,7.7226887,5.7972713,7.237542,5.6559486
0,3,Dgv,665,MLP,0.0001,0.0001,0.1,False,7.6160274,5.4152875,7.0459247,5.2583375
0,3,Dgv,665,MLP,0.0001,5e-05,0.0,False,7.0141945,4.9321413,6.6030498,4.9389853
0,3,Dgv,665,MLP,0.0001,5e-05,0.1,False,7.3177195,5.1989512,6.7199492,4.9976096
0,3,Volume,760,MLP,0.0005,0.0001,0.0,False,81.21397,54.927227,75.42949,53.824177
0,3,Volume,760,MLP,0.0005,0.0001,0.1,False,81.520676,52.307842,74.88858,51.225716
0,3,Volume,760,MLP,0.0005,5e-05,0.0,False,80.07706,52.170444,74.45941,50.67063
0,3,Volume,760,MLP,0.0005,5e-05,0.1,False,83.66328,52.944992,75.41772,51.303825
0,3,Volume,760,MLP,0.0001,0.0001,0.0,False,80.5789,53.658478,75.50522,52.409523
0,3,Volume,760,MLP,0.0001,0.0001,0.1,False,83.061844,53.171406,75.27064,51.680485
0,3,Volume,760,MLP,0.0001,5e-05,0.0,False,82.64022,56.92751,76.59474,55.12379
0,3,Volume,760,MLP,0.0001,5e-05,0.1,False,94.66393,63.251472,84.38288,60.93278
0,3,Dgv,760,MLP,0.0005,0.0001,0.0,False,7.7038875,5.6370144,6.862276,5.218814
0,3,Dgv,760,MLP,0.0005,0.0001,0.1,False,7.760851,5.4897833,7.2547846,5.4224772
0,3,Dgv,760,MLP,0.0005,5e-05,0.0,False,7.2091336,5.29915,6.451207,4.792402
0,3,Dgv,760,MLP,0.0005,5e-05,0.1,False,8.006019,5.7900143,7.5910482,5.838483
0,3,Dgv,760,MLP,0.0001,0.0001,0.0,False,7.3093405,5.5238075,6.8095455,5.229903
0,3,Dgv,760,MLP,0.0001,0.0001,0.1,False,7.893977,5.5364223,7.486764,5.6081405
0,3,Dgv,760,MLP,0.0001,5e-05,0.0,False,7.124821,5.1498733,6.44138,4.8342805
0,3,Dgv,760,MLP,0.0001,5e-05,0.1,False,7.5298533,5.137534,7.0188975,5.0882807
0,3,Volume,855,MLP,0.0005,0.0001,0.0,False,81.37274,51.918266,73.90694,51.005535
0,3,Volume,855,MLP,0.0005,0.0001,0.1,False,82.75424,52.293846,75.69714,51.533817
0,3,Volume,855,MLP,0.0005,5e-05,0.0,False,80.12275,52.780807,74.370155,51.5035
0,3,Volume,855,MLP,0.0005,5e-05,0.1,False,83.48663,52.56798,75.47592,51.57004
0,3,Volume,855,MLP,0.0001,0.0001,0.0,False,80.45399,51.871456,74.495804,51.075478
0,3,Volume,855,MLP,0.0001,0.0001,0.1,False,80.96921,52.586926,73.39711,50.462666
0,3,Volume,855,MLP,0.0001,5e-05,0.0,False,80.97331,53.57287,74.40374,51.78028
0,3,Volume,855,MLP,0.0001,5e-05,0.1,False,82.02707,52.827847,74.33794,51.01039
0,3,Dgv,855,MLP,0.0005,0.0001,0.0,False,7.2324486,5.2849464,6.401545,4.9020734
0,3,Dgv,855,MLP,0.0005,0.0001,0.1,False,8.059165,5.7232695,7.499102,5.640921
0,3,Dgv,855,MLP,0.0005,5e-05,0.0,False,6.956122,5.041508,6.094193,4.522837
0,3,Dgv,855,MLP,0.0005,5e-05,0.1,False,7.249583,4.9901266,6.8334217,5.091987
0,3,Dgv,855,MLP,0.0001,0.0001,0.0,False,8.001123,6.101769,7.3073125,5.636971
0,3,Dgv,855,MLP,0.0001,0.0001,0.1,False,8.099552,5.767752,7.962636,6.095407
0,3,Dgv,855,MLP,0.0001,5e-05,0.0,False,7.1283913,5.2181015,6.3204436,4.8627663
0,3,Dgv,855,MLP,0.0001,5e-05,0.1,False,7.8210597,5.545239,7.4921703,5.777816
0,3,Volume,950,MLP,0.0005,0.0001,0.0,False,82.99946,56.435955,76.82809,54.378212
0,3,Volume,950,MLP,0.0005,0.0001,0.1,False,80.99157,51.97683,73.3792,50.402416
0,3,Volume,950,MLP,0.0005,5e-05,0.0,False,81.25831,53.663727,75.05995,52.32257
0,3,Volume,950,MLP,0.0005,5e-05,0.1,False,82.836,52.702732,74.54971,50.75989
0,3,Volume,950,MLP,0.0001,0.0001,0.0,False,81.0184,53.997566,75.081505,52.27143
0,3,Volume,950,MLP,0.0001,0.0001,0.1,False,81.52405,51.39754,73.79886,50.167404
0,3,Volume,950,MLP,0.0001,5e-05,0.0,False,80.83927,52.740772,74.60265,51.53717
0,3,Volume,950,MLP,0.0001,5e-05,0.1,False,83.010994,53.58399,74.41195,51.26985
0,3,Dgv,950,MLP,0.0005,0.0001,0.0,False,7.016733,5.1624722,6.442723,4.8686004
0,3,Dgv,950,MLP,0.0005,0.0001,0.1,False,8.115845,5.910113,7.772769,6.0326214
0,3,Dgv,950,MLP,0.0005,5e-05,0.0,False,6.9063387,4.9074783,6.1407213,4.627825
0,3,Dgv,950,MLP,0.0005,5e-05,0.1,False,21.297684,17.340786,21.198317,16.942694
0,3,Dgv,950,MLP,0.0001,0.0001,0.0,False,6.9397073,4.8991504,6.141766,4.5175
0,3,Dgv,950,MLP,0.0001,0.0001,0.1,False,7.9231863,5.6315975,7.4037523,5.594437
0,3,Dgv,950,MLP,0.0001,5e-05,0.0,False,6.92761,5.028436,6.017769,4.518943
0,3,Dgv,950,MLP,0.0001,5e-05,0.1,False,7.688245,5.2997584,7.197143,5.280553
0,4,Volume,95,MLP,0.0005,0.0001,0.0,False,116.994934,86.86063,121.8351,91.78328
0,4,Volume,95,MLP,0.0005,0.0001,0.1,False,105.53974,75.874176,109.68101,80.38359
0,4,Volume,95,MLP,0.0005,5e-05,0.0,False,115.3346,85.08977,116.90084,87.71384
0,4,Volume,95,MLP,0.0005,5e-05,0.1,False,116.77005,90.26925,122.2229,93.699196
0,4,Volume,95,MLP,0.0001,0.0001,0.0,False,142.05078,109.3306,145.9472,113.4149
0,4,Volume,95,MLP,0.0001,0.0001,0.1,False,150.67216,111.90495,154.83441,113.889244
0,4,Volume,95,MLP,0.0001,5e-05,0.0,False,132.16306,102.31338,138.07663,107.1212
0,4,Volume,95,MLP,0.0001,5e-05,0.1,False,128.05174,99.605095,136.33574,106.29667
0,4,Dgv,95,MLP,0.0005,0.0001,0.0,False,16.775135,13.135327,16.775682,13.217638
0,4,Dgv,95,MLP,0.0005,0.0001,0.1,False,17.441761,13.529437,17.065561,13.556418
0,4,Dgv,95,MLP,0.0005,5e-05,0.0,False,16.742748,12.772617,16.52855,12.809566
0,4,Dgv,95,MLP,0.0005,5e-05,0.1,False,21.544394,16.583858,21.225714,16.503317
0,4,Dgv,95,MLP,0.0001,0.0001,0.0,False,14.6697,11.367968,14.516666,11.230892
0,4,Dgv,95,MLP,0.0001,0.0001,0.1,False,21.017838,15.58161,20.818146,15.862476
0,4,Dgv,95,MLP,0.0001,5e-05,0.0,False,15.290125,12.180234,15.434007,12.153993
0,4,Dgv,95,MLP,0.0001,5e-05,0.1,False,23.100096,18.22738,22.91969,18.297976
0,4,Volume,190,MLP,0.0005,0.0001,0.0,False,114.638435,80.938286,117.2483,88.764915
0,4,Volume,190,MLP,0.0005,0.0001,0.1,False,110.46478,76.809586,116.40199,84.08285
0,4,Volume,190,MLP,0.0005,5e-05,0.0,False,97.94028,67.76709,101.15108,73.24579
0,4,Volume,190,MLP,0.0005,5e-05,0.1,False,100.97212,66.91487,99.446724,71.05053
0,4,Volume,190,MLP,0.0001,0.0001,0.0,False,106.769966,76.64072,112.212204,83.86921
0,4,Volume,190,MLP,0.0001,0.0001,0.1,False,102.31939,73.921906,105.40369,77.640015
0,4,Volume,190,MLP,0.0001,5e-05,0.0,False,111.36474,79.58888,114.48174,87.9484
0,4,Volume,190,MLP,0.0001,5e-05,0.1,False,104.3157,77.211655,109.40949,80.77744
0,4,Dgv,190,MLP,0.0005,0.0001,0.0,False,9.854416,7.0873623,9.792948,7.2820354
0,4,Dgv,190,MLP,0.0005,0.0001,0.1,False,16.545221,13.196437,16.17737,13.057318
0,4,Dgv,190,MLP,0.0005,5e-05,0.0,False,10.04464,7.218572,9.759768,7.1584826
0,4,Dgv,190,MLP,0.0005,5e-05,0.1,False,15.508961,11.898336,15.184648,11.839735
0,4,Dgv,190,MLP,0.0001,0.0001,0.0,False,9.545714,6.800753,9.537323,7.0873613
0,4,Dgv,190,MLP,0.0001,0.0001,0.1,False,14.163227,10.855823,14.422982,11.221005
0,4,Dgv,190,MLP,0.0001,5e-05,0.0,False,10.849694,7.965232,10.696534,8.030837
0,4,Dgv,190,MLP,0.0001,5e-05,0.1,False,13.855668,10.712082,13.789141,10.748386
0,4,Volume,285,MLP,0.0005,0.0001,0.0,False,88.5619,60.23237,88.500916,63.161427
0,4,Volume,285,MLP,0.0005,0.0001,0.1,False,95.598724,63.814724,94.67591,63.62231
0,4,Volume,285,MLP,0.0005,5e-05,0.0,False,89.316826,62.201458,88.61313,64.61033
0,4,Volume,285,MLP,0.0005,5e-05,0.1,False,90.08447,59.216835,90.31745,62.55462
0,4,Volume,285,MLP,0.0001,0.0001,0.0,False,95.702415,66.306305,95.262474,68.921646
0,4,Volume,285,MLP,0.0001,0.0001,0.1,False,96.71859,65.272316,97.904175,68.52203
0,4,Volume,285,MLP,0.0001,5e-05,0.0,False,90.78093,60.27254,88.781265,60.961136
0,4,Volume,285,MLP,0.0001,5e-05,0.1,False,108.98386,78.925804,111.54539,82.436386
0,4,Dgv,285,MLP,0.0005,0.0001,0.0,False,8.031701,5.515649,7.8705335,5.6339054
0,4,Dgv,285,MLP,0.0005,0.0001,0.1,False,8.775916,6.2045507,9.01686,6.4828415
0,4,Dgv,285,MLP,0.0005,5e-05,0.0,False,8.150799,5.556142,7.8682847,5.5560145
0,4,Dgv,285,MLP,0.0005,5e-05,0.1,False,10.805465,8.351761,10.626296,8.264376
0,4,Dgv,285,MLP,0.0001,0.0001,0.0,False,7.8230963,5.3968363,7.6809297,5.4375577
0,4,Dgv,285,MLP,0.0001,0.0001,0.1,False,7.733705,5.031615,7.7608304,5.27775
0,4,Dgv,285,MLP,0.0001,5e-05,0.0,False,7.7186866,5.2603803,7.3798413,5.32164
0,4,Dgv,285,MLP,0.0001,5e-05,0.1,False,10.195006,7.8467855,10.201941,7.9521074
0,4,Volume,380,MLP,0.0005,0.0001,0.0,False,79.950424,53.408043,78.81926,55.174942
0,4,Volume,380,MLP,0.0005,0.0001,0.1,False,87.95465,55.957542,86.05792,57.87616
0,4,Volume,380,MLP,0.0005,5e-05,0.0,False,79.95177,54.239227,77.21866,53.821167
0,4,Volume,380,MLP,0.0005,5e-05,0.1,False,85.87444,54.399483,82.55588,55.015152
0,4,Volume,380,MLP,0.0001,0.0001,0.0,False,83.23311,56.959324,82.61994,58.5038
0,4,Volume,380,MLP,0.0001,0.0001,0.1,False,86.53759,54.58332,83.17268,56.011425
0,4,Volume,380,MLP,0.0001,5e-05,0.0,False,81.15087,54.651012,79.939705,54.77696
