,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,2,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.692607446965175,4.650534373404685,6.642693353241439,4.567184964543664
0,4,Volume,570,LSTransferTreeBoost,0.05,1,1,0.01,0.5,76.05090025739791,50.24791305824056,72.90382673633825,49.18457577283134
0,5,Volume,570,LSTransferTreeBoost,0.05,1,1,0.01,0.5,72.1199035876649,49.90109438251696,71.70819575025602,48.869716912309265
0,1,Dgv,570,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.84834284893564,4.631565723048793,7.192838369050942,4.441530987076992
0,2,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.686061288792776,4.624394271319451,6.614342481504381,4.525142434582937
0,3,Volume,570,LSTransferTreeBoost,0.05,1,1,0.01,0.9,77.15130786409323,51.741410942209725,76.97734003176328,49.97514004790941
0,1,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.83702911012217,4.598585844748822,7.134013914370947,4.427144563165825
0,2,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.704564607313562,4.650783372628885,6.63088014034903,4.577586955929569
0,4,Volume,570,LSTransferTreeBoost,0.05,1,1,0.01,0.9,75.68142867664544,49.86351400143269,73.15487637365021,49.16006984982521
0,1,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.842165490484399,4.602114732721111,7.101365675132478,4.403833543993936
0,2,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.695348421091787,4.652244186163862,6.637703484896018,4.589132974368736
0,3,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.5,76.6549852923259,51.573169750618966,77.26016794145244,50.64637106591434
0,5,Volume,570,LSTransferTreeBoost,0.05,1,1,0.01,0.9,71.87045418306793,49.77929433307388,71.5114013574391,48.35733925896211
0,1,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.8683429315970725,4.621052606421066,7.154872876233343,4.44356245067932
0,1,Dgv,570,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.875898090020786,4.606429943053337,7.147486984973944,4.420169950293162
0,4,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.5,75.48968666711033,49.881973801384774,72.87470369487923,49.336079704969556
0,3,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.9,76.59977278237214,51.30072665174943,77.16929924721201,50.51996144726496
0,5,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.5,72.09460996663687,50.259916158988965,71.80262257103675,49.385913484220325
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.7258075194931575,4.630957251343268,6.521498595203238,4.455247753337437
0,3,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.5,75.6497596391501,50.505957474091815,77.07781402374778,50.19175184326287
0,4,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.9,75.78534416338853,50.111800958457536,72.77285847829432,49.20126071805202
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.812571138804386,4.572234530038733,7.169216997366893,4.416035854980654
0,3,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.9,75.5820377166973,50.55678283120868,77.50019700397579,50.38170960284378
0,5,Volume,570,LSTransferTreeBoost,0.05,1,1,0.05,0.9,72.18201578917268,50.16618766867761,71.83011065339765,49.12159445903499
0,4,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.5,75.32855476540574,49.40909669533269,72.4666457763518,49.208796834715706
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.692596882712426,4.6205301888816255,6.502069221246808,4.440469372078508
0,3,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.5,76.03124983747325,50.644391070451725,77.52506891613096,50.46028059461947
0,5,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.5,72.17282921732772,50.321549546112244,71.68731463972894,48.81929747942172
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.780754267156023,4.577821778777445,7.123278273139227,4.410172019439156
0,3,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.9,75.98093134335542,50.63799746591327,77.56111650341909,50.59825238944856
0,4,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.9,75.1588897127705,49.63214554092805,72.15240449158776,49.09368977080585
0,5,Volume,570,LSTransferTreeBoost,0.05,1,2,0.01,0.9,72.22867241063099,50.495436467480154,71.90266388514682,48.77338701525455
0,5,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.5,72.44922060631806,50.12168763689471,71.88338601994734,48.8286542506433
0,4,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.5,75.17632526818572,48.784105175175334,72.5426778770609,48.68263022298856
0,3,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.5,76.72228839661523,50.74744909489057,77.55018705363582,49.96366051151342
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.742735600666058,4.639416878730494,6.525747690046006,4.461041938127045
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.854237658931916,4.6048105361889595,7.207423315625539,4.435134949476281
0,5,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.9,72.11607931820762,50.005360911437954,71.8023586876996,48.75538537448266
0,4,Volume,570,LSTransferTreeBoost,0.05,1,2,0.05,0.9,75.17290013746826,48.802127430649016,72.34864263508581,48.61380952099791
0,3,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.9,77.28806480233787,51.13383885757742,77.72861182999175,49.84527140895554
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.841046980351399,4.590048386605706,7.19980066089561,4.4248606010744815
0,5,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.5,72.14600764916392,50.10473482198007,71.15538114990939,48.61495848421306
0,4,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.5,75.82778702429306,49.962204583533094,72.93469223719272,49.14889975170488
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.723961210172808,4.62353083291158,6.509594563436896,4.442343605247244
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.849829965412604,4.592100709208619,7.124789630190441,4.412056061351321
0,3,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.5,76.16996987898969,51.08643106173988,77.1599453556841,50.39667624124125
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.666024582202141,4.601535250831971,6.631121349905929,4.547998842539013
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.8128398981234595,4.574067255174052,7.119246018144706,4.4199191877333766
0,4,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.9,75.19846462424707,49.09679024962937,72.73603933531537,48.860522301139135
0,5,Volume,570,LSTransferTreeBoost,0.05,2,1,0.01,0.9,72.15148064341867,49.778837421043846,70.95495319093581,48.14216759429791
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.6764269076422105,4.600454889273497,6.597749906898009,4.483183572082864
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.886906705341833,4.619673355595443,7.195174921194569,4.438400624967961
0,3,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.9,76.35925802891501,50.98045621838629,77.43744611257715,50.41982050890545
0,1,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.890757443126707,4.620790208305996,7.180376711069026,4.429435561714638
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.706682038078367,4.644120456365652,6.636572837181095,4.554305676388662
0,3,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.5,76.03689077073108,50.6748014475799,78.02775765710723,50.65702233214489
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.779318910837243,4.5784359269179165,7.156188703307536,4.419927244433328
0,4,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.5,75.70016484901181,49.927409442543876,72.75680131875814,49.331332802301716
0,5,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.5,72.09019880951524,50.20417586988138,71.27080713766354,49.00463245294638
0,2,Dgv,570,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.694763170381477,4.630357118838828,6.641822037879258,4.559200320475455
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.77107562570852,4.584746910536316,7.123792390207225,4.4184760645790355
0,3,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.9,75.96702878364914,50.1413086315162,77.67266464658042,50.11561286181843
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.737602068259919,4.674752698924223,6.559894729054781,4.503621205201265
0,4,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.9,76.02533942014915,50.25946768938473,72.85227113144546,49.401359124075626
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.822646785244032,4.607545875861815,7.189467007522221,4.444285984080355
0,3,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.5,75.8956463496415,50.450792272579804,77.87829905987391,50.527814478538644
0,5,Volume,570,LSTransferTreeBoost,0.05,2,1,0.05,0.9,71.94293140576637,49.94428501387826,71.28993887810662,48.810316996862085
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.809098416649505,4.592386035790798,7.1536314084392965,4.407283312430773
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.7197576322756065,4.656490840238334,6.583370910646556,4.525920788871729
0,3,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.9,76.08868102240767,50.50488105490867,77.87829312886676,50.600719930985555
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.834124636241774,4.579590010561691,7.138502569852968,4.408526044589689
0,4,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.5,75.57119240229972,49.326379371356616,72.24842524830446,48.79967577036643
0,3,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.5,77.53595068629174,51.9163133245846,77.68242606676986,50.38212664333652
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.815007256993356,4.592789329123539,7.124557841749867,4.424045078913704
0,5,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.5,72.3893768342854,50.565329609676915,71.38012025596159,48.5857382423719
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.7588183780875895,4.677033599477344,6.555005198027179,4.4957004015229645
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.860077960977666,4.593087766349347,7.143947117292894,4.426602420268121
0,1,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.88138690325954,4.624400878126161,7.147321272482861,4.415039659124127
0,3,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.9,77.0041119094147,51.73799199944921,76.97555960156693,49.997367028993246
0,4,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.9,75.34801929291788,49.30163456928717,72.1272277090091,48.68177900751511
0,5,Volume,570,LSTransferTreeBoost,0.05,2,2,0.01,0.9,72.5886279747545,50.76819147332952,71.22587907605018,48.67983226667872
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.762742200938713,4.679331763277555,6.545009010000701,4.484041070869564
0,3,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.5,77.10522618300769,51.6383446356316,77.63906163473858,50.821391253472584
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.69699131509447,4.644640014362263,6.622058766547354,4.528771818259759
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.794557903366279,4.556848352880948,7.137076300121538,4.398508301439086
0,4,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.5,75.53517556750101,49.26741261591027,72.23823244185283,48.71769075736695
0,5,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.5,72.69078338508145,50.58554212350237,71.63997002209378,48.69025568119198
0,3,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.9,77.03747934112114,51.68920726761758,77.35838674585366,50.363000683649105
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.703007524703153,4.658371756143878,6.609435647468371,4.532790274057903
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.750831952289794,4.690843402433779,6.623019983176652,4.528496564494393
0,3,Volume,570,LSTransferTreeBoost,0.1,1,2,0.01,0.5,76.21777002179631,50.899263538559374,77.6920851044522,50.51686743515212
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.76576994592285,4.601334985753215,7.099978295279861,4.429174444182145
0,2,Dgv,570,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.696102252105663,4.629221796693601,6.630861055837551,4.542913154945351
0,5,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.9,72.20544799890442,50.449258512148965,71.34828006111863,48.407936770287336
0,3,Volume,570,LSTransferTreeBoost,0.1,1,2,0.01,0.9,75.67516587971242,50.90940578167248,77.14202136044942,50.23363289860992
0,4,Volume,570,LSTransferTreeBoost,0.05,2,2,0.05,0.9,75.48937773565082,48.96010138634136,72.4431857541294,48.660512331286036
0,3,Volume,570,LSTransferTreeBoost,0.1,1,2,0.05,0.5,76.10010338723896,50.80124182814286,77.76120967497623,50.68574044661238
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.833039446148149,4.585286997947617,7.1878497339200065,4.425710302126036
0,3,Volume,570,LSTransferTreeBoost,0.1,1,2,0.05,0.9,75.8718127858847,50.73268007710728,77.25430643867844,50.43458014548228
0,4,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.5,75.92074873776534,50.02250636836787,72.9552094974422,49.05366567492127
0,2,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.69272117956557,4.630863615865661,6.5427903670256,4.492118689257889
0,5,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.5,72.21507390558409,50.067615096673144,71.93486885057297,48.86052498065376
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.818859062573146,4.585389853332715,7.164566180475248,4.412936058055005
0,3,Volume,570,LSTransferTreeBoost,0.1,2,1,0.01,0.5,76.63233992089094,50.861616559620344,77.32054855083354,49.87256405218607
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,2,0.01,0.5,6.840142685610271,4.591493877039071,7.120711192947292,4.417264878077643
0,4,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.9,75.52037030924015,49.61662075949109,73.07268176389144,48.95509300667876
0,5,Volume,570,LSTransferTreeBoost,0.1,1,1,0.01,0.9,71.82045778910002,50.029406515196015,71.33778254857413,48.39659898110478
0,2,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.66943258450253,4.6144463764402746,6.495272616071719,4.452400291318845
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,2,0.01,0.9,6.811936907849507,4.593541187463603,7.080302841726559,4.388727623716082
0,3,Volume,570,LSTransferTreeBoost,0.1,2,1,0.01,0.9,76.89803606216111,50.74076724314307,76.54078968791268,49.32914467770123
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,2,0.05,0.5,6.870793009608245,4.5949373802417695,7.178614946618034,4.4261372335591425
0,5,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.5,72.30271737417931,50.219978553858276,71.78723998350273,49.3049166952285
0,4,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.5,75.8043734643845,50.07439887943061,73.02645358137727,49.207260738029085
0,1,Dgv,570,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.8510699253953735,4.596331937388493,7.13266255948886,4.413950501947649
0,3,Volume,570,LSTransferTreeBoost,0.1,2,1,0.05,0.5,76.45059346813626,50.966758012225,77.38245231278121,50.297646807786855
0,5,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.9,72.23160266676324,50.13421976053019,71.9967918419558,48.916458189725006
0,2,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.7079756323058835,4.6190526811065675,6.554034491675906,4.498144572179871
0,4,Volume,570,LSTransferTreeBoost,0.1,1,1,0.05,0.9,75.82230839790824,50.26435645011812,72.62748281785565,48.98241137038354
0,5,Volume,570,LSTransferTreeBoost,0.1,1,2,0.01,0.5,72.78860133755077,51.016974449309394,72.23000452709817,49.164029704299175
0,3,Volume,570,LSTransferTreeBoost,0.1,2,1,0.05,0.9,76.77859190362524,50.49303056524256,77.52008724833027,49.94899172458352
0,4,Volume,570,LSTransferTreeBoost,0.1,1,2,0.01,0.5,75.25295268111907,49.53801348414484,72.24311379022886,48.992139105223515
0,3,Volume,570,LSTransferTreeBoost,0.1,2,2,0.01,0.5,76.12597065260638,50.65733417050742,78.14540142758814,50.503060723686154
0,2,Dgv,570,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.695354938337939,4.607086638959272,6.50304949558217,4.445947248609885
0,5,Volume,570,LSTransferTreeBoost,0.1,1,2,0.01,0.9,71.63963912179169,49.896864852044274,71.25079533896148,48.52739121958619
