,seed,target_instances,d,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,1,100,xgboost_naive_transfer,4,0.01,3,1.6316472010489893,1.279214513100774,1.6870892046023536,1.3306102585534618
0,1,100,xgboost_naive_transfer,7,0.01,4,1.9527481532875388,1.5665592406814826,1.9428816723083875,1.5331107086976417
0,1,100,xgboost_naive_transfer,6,0.01,4,1.7959063423696842,1.41972911173092,1.753830106999008,1.3880553030313485
0,1,100,xgboost_naive_transfer,10,0.01,4,2.3128299310220455,1.8274748563060539,2.376760743929945,1.9043023843975055
0,1,100,4,xgboost,0.01,4,2.438696034693717,1.9305717686998678,2.372556666562644,1.8949812684028
0,1,100,xgboost_naive_transfer,8,0.01,4,2.092930653852526,1.6589142957613454,2.143666586597534,1.702573228635552
0,1,100,xgboost_naive_transfer,1,0.01,3,0.9319004514402295,0.736169228820798,0.8912977880543383,0.7045327937382119
0,1,100,7,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,7,0.02,1,4.562964373613968,3.672500726819913,4.8276479024226635,3.9384699078573298
0,1,100,xgboost_naive_transfer,3,0.01,3,1.3539641702419636,1.0538855236862181,1.3616493006049217,1.0749968539529706
0,1,100,xgboost_naive_transfer,2,0.01,3,1.1020837906355057,0.8612323707285982,1.0854368681567859,0.8429992605629648
0,1,100,xgboost_naive_transfer,5,0.01,4,1.7786905795721488,1.3894871577761814,1.7733647411221432,1.3876090107176515
0,1,100,xgboost_naive_transfer,9,0.01,4,2.1652478042393972,1.6998644320176004,2.1941693780398532,1.7326709720402762
0,1,100,6,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,6,0.02,1,4.2800487780763286,3.448539122682252,4.544923432289388,3.707581430771772
0,1,100,10,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,10,0.02,1,4.100267089331743,3.33231082170802,4.316540369850587,3.5188423410833036
0,1,100,8,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,7,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,8,0.02,1,4.29864118028938,3.4735195034108175,4.556312996642872,3.727365493286891
0,1,100,xgboost_naive_transfer,7,0.02,2,4.447214168086347,3.584896613459007,4.706994429532559,3.842579429369993
0,1,100,6,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,6,0.02,2,4.300441104045045,3.4656873173119065,4.5660302050588575,3.725384964753287
0,1,100,1,xgboost,0.01,4,2.438696034693717,1.9305717686998678,2.372556666562644,1.8949812684028
0,1,100,5,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,5,0.02,1,4.114308380483485,3.322037341757926,4.376115644835597,3.5725343336366624
0,1,100,9,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,10,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,3,xgboost,0.01,4,2.438696034693717,1.9305717686998678,2.372556666562644,1.8949812684028
0,1,100,2,xgboost,0.01,4,2.438696034693717,1.9305717686998678,2.372556666562644,1.8949812684028
0,1,100,xgboost_naive_transfer,9,0.02,1,4.1907220837946335,3.396243562593826,4.423736309165247,3.6050223670649877
0,1,100,8,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,8,0.02,2,4.290079613037918,3.466675614784325,4.498716707213823,3.6924727102475146
0,1,100,5,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,5,0.02,2,4.078641002681974,3.2917785112380566,4.3402118003682935,3.5411625374846745
0,1,100,xgboost_naive_transfer,4,0.01,4,1.6842774860578265,1.3153434468418104,1.7253432295526392,1.3493161258712039
0,1,100,9,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,7,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,10,0.02,2,2.446013779714354,1.9662020177988613,2.5003561607678204,1.9887779248873516
0,1,100,6,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,9,0.02,2,4.279090575590657,3.464363853886701,4.454450423214183,3.6325067616059097
0,1,100,4,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,8,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,4,0.02,1,4.0214598703502675,3.2500083309947123,4.279175250923765,3.4939492542566586
0,1,100,5,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,7,0.02,3,1.8659405225040229,1.4787205338007667,1.864731653203669,1.4482890011819936
0,1,100,xgboost_naive_transfer,1,0.01,4,0.9903847631298905,0.7818867765727202,0.9378248176003195,0.7392696064817511
0,1,100,10,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,9,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,6,0.02,3,1.7368189157305867,1.3764236431285883,1.7382134961821334,1.3737264205132824
0,1,100,4,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,3,0.01,4,1.3804277451072282,1.0801623160459146,1.4175591776753707,1.107340573097195
0,1,100,xgboost_naive_transfer,2,0.01,4,1.1166247279213293,0.8839449043438309,1.1045042881088822,0.8525033733680973
0,1,100,xgboost_naive_transfer,8,0.02,3,2.024387356248119,1.5948527360529523,2.1040464227105016,1.6587078493114422
0,1,100,1,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,10,0.02,3,2.379547206915316,1.905220865281799,2.4470065099607363,1.9346559382047226
0,1,100,xgboost_naive_transfer,5,0.02,3,1.68870771238026,1.3256846536951497,1.7334225207481564,1.358602907021317
0,1,100,3,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,2,xgboost,0.02,1,1.9493533218495427,1.5545124354185702,2.0507880463698305,1.615607345080961
0,1,100,xgboost_naive_transfer,9,0.02,3,2.1903570287120795,1.7481852731321277,2.258158018886124,1.770270185714957
0,1,100,xgboost_naive_transfer,4,0.02,2,1.5361838072171892,1.2096862774632466,1.593365614847987,1.2626935568839233
0,1,100,7,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,6,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,xgboost_naive_transfer,1,0.02,1,1.1226272209057386,0.8900101338947927,1.1634788780359338,0.9390703768732465
0,1,100,8,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,xgboost_naive_transfer,3,0.02,1,1.6052060168137585,1.2626025760668649,1.6610702308119145,1.32781632943123
0,1,100,4,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,2,0.02,1,1.3164939602578563,1.0421083169713352,1.372425356901499,1.0920663854320016
0,1,100,xgboost_naive_transfer,7,0.02,4,1.9773582252013246,1.5929716584622955,1.971514519440945,1.5649981992746493
0,1,100,10,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,5,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,1,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,xgboost_naive_transfer,6,0.02,4,1.790985637388508,1.4188051803291415,1.7406738167812483,1.3746761251604047
0,1,100,7,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,xgboost_naive_transfer,7,0.05,1,4.631087135669279,3.7293959869313356,4.895008204131155,3.9933386860357425
0,1,100,3,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,9,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,2,xgboost,0.02,2,2.0358238919420075,1.6280509686647904,2.048555626047101,1.6334103338721133
0,1,100,7,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,6,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,xgboost_naive_transfer,6,0.05,1,4.397848957935159,3.5406129457683293,4.663141641270574,3.803278517209783
0,1,100,xgboost_naive_transfer,8,0.02,4,2.0873025307702715,1.6590655805814276,2.1385174888414067,1.7104052948856683
0,1,100,xgboost_naive_transfer,10,0.02,4,2.290740466082472,1.806820582978416,2.3686170009963994,1.895763149026187
0,1,100,xgboost_naive_transfer,4,0.02,3,1.6443541958714738,1.2855497350884555,1.705008019240453,1.3432883035158247
0,1,100,6,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,xgboost_naive_transfer,7,0.05,2,1.8573121544496514,1.4844595839169101,1.871456806408006,1.473799687598518
0,1,100,8,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,xgboost_naive_transfer,8,0.05,1,4.294175089343456,3.470200877670123,4.550138549958314,3.7216775790049623
0,1,100,10,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,xgboost_naive_transfer,10,0.05,1,4.080366547344196,3.3184589074611712,4.288304016848763,3.491212894280989
0,1,100,xgboost_naive_transfer,1,0.02,2,0.8823134254367283,0.6887111745650302,0.8717561922820077,0.7007484521495203
0,1,100,xgboost_naive_transfer,9,0.02,4,2.161552900751551,1.6919022105315689,2.20562439173527,1.749391309778854
0,1,100,7,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,xgboost_naive_transfer,5,0.02,4,1.7392589285134756,1.36177253301983,1.7491642658409012,1.3705277373499554
0,1,100,xgboost_naive_transfer,6,0.05,2,1.6461879964249326,1.2954916091449433,1.6344885030899605,1.280276499414817
0,1,100,8,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,10,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,xgboost_naive_transfer,3,0.02,2,1.268516583124913,1.0095245407936801,1.2846178595967566,1.032038970827932
0,1,100,9,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,6,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,xgboost_naive_transfer,2,0.02,2,1.0512969723042762,0.8283176919717571,1.05491778741028,0.829579474180431
0,1,100,5,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,xgboost_naive_transfer,5,0.05,1,4.195830066753216,3.38317130745355,4.4596604959822175,3.638081243848271
0,1,100,xgboost_naive_transfer,9,0.05,1,4.196396799570036,3.4008367642393047,4.429117907385748,3.608919908836004
0,1,100,xgboost_naive_transfer,7,0.05,3,1.8408044940742356,1.4571305465075362,1.8705192279287919,1.4590403550318112
0,1,100,xgboost_naive_transfer,10,0.05,2,2.4892463454414893,2.004945549760018,2.541009509892498,2.0267964216139793
0,1,100,xgboost_naive_transfer,8,0.05,2,1.9663042256187673,1.5612278290633252,2.022192424233814,1.6107851953493908
0,1,100,5,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,xgboost_naive_transfer,5,0.05,2,4.1250427179378555,3.3207483328984972,4.388048635622946,3.576929321617812
0,1,100,9,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,10,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,xgboost_naive_transfer,6,0.05,3,1.6939656712032847,1.339778600181778,1.7066667506037412,1.3466360322281752
0,1,100,8,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,5,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,1,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,10,0.05,3,2.3877520964067354,1.903184836836604,2.4522413184539875,1.9425267171883747
0,1,100,7,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,4,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,xgboost_naive_transfer,9,0.05,2,2.109379766183397,1.6979772751167006,2.162788924351424,1.7180636767129018
0,1,100,3,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,8,0.05,3,2.0110923642931096,1.5801065527542206,2.0751151952579514,1.6271486915745226
0,1,100,2,xgboost,0.02,3,2.1737702500159872,1.7428360955356104,2.238408285236944,1.7955936727792383
0,1,100,xgboost_naive_transfer,5,0.05,3,1.691051436956505,1.3276948626383758,1.7629377083625721,1.382082926436176
0,1,100,6,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,9,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,xgboost_naive_transfer,7,0.05,4,2.002162032547396,1.6062188552445218,1.9884219477121785,1.5803377080783871
0,1,100,7,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,10,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,xgboost_naive_transfer,6,0.05,4,1.7847117939538115,1.40698812281697,1.7411167587488183,1.371634139915931
0,1,100,xgboost_naive_transfer,9,0.05,3,2.1417170422487772,1.7070585389267963,2.1879019368415147,1.7079280691741447
0,1,100,xgboost_naive_transfer,7,0.1,1,2.0955433958020593,1.6902854933583162,2.1359058791885137,1.7077702442796925
0,1,100,xgboost_naive_transfer,1,0.02,3,0.9375470485139483,0.7396210880685264,0.8989441010626991,0.7093287602620282
0,1,100,6,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,xgboost_naive_transfer,6,0.1,1,4.518302943851105,3.636071493185045,4.778547416329102,3.9004886108434205
0,1,100,8,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,7,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,5,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,xgboost_naive_transfer,4,0.02,4,1.674293219834329,1.3106234809019128,1.7012447682232408,1.328068108431317
0,1,100,xgboost_naive_transfer,10,0.05,4,2.2124926008222507,1.7448882072021494,2.280784149238643,1.8248325247360813
0,1,100,6,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,10,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,xgboost_naive_transfer,3,0.02,3,1.3768996806115905,1.0711653121201044,1.3944567507226362,1.1037062072779786
0,1,100,xgboost_naive_transfer,7,0.1,2,1.8306829460309264,1.4661302971987171,1.8583879353329205,1.4640967958191493
0,1,100,xgboost_naive_transfer,10,0.1,1,4.116928458380875,3.3456482867606456,4.315673905319118,3.5061760447521233
0,1,100,xgboost_naive_transfer,8,0.05,4,2.047015342987739,1.6182056310370823,2.1053825278137195,1.6705385245920539
0,1,100,xgboost_naive_transfer,6,0.1,2,1.6694436318996728,1.3177364358570238,1.6459597012309413,1.2945958381915257
0,1,100,4,xgboost,0.05,1,1.9122798231900016,1.5272558381665495,2.0206412905824274,1.5858437861672119
0,1,100,10,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,xgboost_naive_transfer,4,0.05,1,4.0156858179319945,3.241520518798207,4.277892161916181,3.49277487521291
0,1,100,9,xgboost,0.05,4,2.368627994430958,1.8919029756253312,2.3327028161321026,1.8593786069770821
0,1,100,8,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,7,xgboost,0.1,3,2.1508742776273246,1.733897297443894,2.1768625545393925,1.7450604431374306
0,1,100,xgboost_naive_transfer,2,0.02,3,1.0970103229928154,0.8562233012207232,1.0713274653277503,0.8313898374427188
0,1,100,xgboost_naive_transfer,5,0.05,4,1.7759253681908556,1.3995217666057336,1.7794697022533619,1.3919746313103625
0,1,100,6,xgboost,0.1,3,2.1508742776273246,1.733897297443894,2.1768625545393925,1.7450604431374306
0,1,100,xgboost_naive_transfer,10,0.1,2,2.302002907503716,1.8381881914449927,2.3580761659071747,1.8665417206606316
0,1,100,4,xgboost,0.05,2,2.026884138595622,1.6197576631160782,2.0565240260052478,1.6394571278683912
0,1,100,xgboost_naive_transfer,7,0.1,3,1.861644011024583,1.4813799906763174,1.8651358506735252,1.4602967810488294
0,1,100,5,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,xgboost_naive_transfer,5,0.1,1,4.16803624583339,3.3528573354538627,4.432009038382753,3.613166447796849
0,1,100,xgboost_naive_transfer,8,0.1,1,2.3130713790460584,1.87408046938872,2.3783737081298453,1.9199808414937254
0,1,100,10,xgboost,0.1,3,2.1508742776273246,1.733897297443894,2.1768625545393925,1.7450604431374306
0,1,100,xgboost_naive_transfer,9,0.05,4,2.1554628756791177,1.709112747381596,2.187924639264623,1.7304796620018275
0,1,100,5,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,xgboost_naive_transfer,6,0.1,3,1.6946248313109922,1.329820851025791,1.6756885795058005,1.33166592860593
0,1,100,8,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,9,xgboost,0.1,1,1.9201231438867106,1.5293836875925595,2.0277993174936046,1.5982809783699363
0,1,100,7,xgboost,0.1,4,2.3795701401155673,1.905227393094437,2.3212263410285,1.8597336953680774
0,1,100,xgboost_naive_transfer,9,0.1,1,4.235303467998519,3.4307656222481246,4.468046972397253,3.6397269342780234
0,1,100,xgboost_naive_transfer,10,0.1,3,2.2262629357605896,1.7634263477131151,2.2397785460447,1.7742843919444753
0,1,100,xgboost_naive_transfer,4,0.05,2,1.5525213492265035,1.2222083368803074,1.6134817227423608,1.2731113055835737
0,1,100,xgboost_naive_transfer,5,0.1,2,1.5753913285362098,1.2432358547256497,1.601637460188566,1.2761158201273037
0,1,100,xgboost_naive_transfer,8,0.1,2,1.9935473697483381,1.5817396565585486,2.053258189408164,1.6425119851170789
0,1,100,9,xgboost,0.1,2,2.028753990084244,1.6148934743168015,2.0555004059857533,1.6366485442546386
0,1,100,6,xgboost,0.1,4,2.3795701401155673,1.905227393094437,2.3212263410285,1.8597336953680774
0,1,100,xgboost_naive_transfer,7,0.1,4,1.9333796157127967,1.5595383446751252,1.9331764091491581,1.523401399264172
0,1,100,5,xgboost,0.1,3,2.1508742776273246,1.733897297443894,2.1768625545393925,1.7450604431374306
0,1,100,4,xgboost,0.05,3,2.189023129023514,1.7550286079702195,2.2365374604238895,1.7866748028064072
0,1,100,1,xgboost,0.02,4,2.359724050613225,1.8834351958457427,2.314747767663337,1.856662293921206
0,1,100,8,xgboost,0.1,3,2.1508742776273246,1.733897297443894,2.1768625545393925,1.7450604431374306
0,1,100,xgboost_naive_transfer,9,0.1,2,2.1331941177683373,1.7131788857887769,2.1929279587582746,1.740803811770874
