,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,2,Hgv,475,TradaBoostR2,30,0.5,1,2.6852005533854575,1.9038997300492697,2.805371143241444,1.9675382863609636
0,2,Hgv,380,TradaBoostR2,20,0.5,2,2.4295408605244155,1.6597859926965204,2.2703162873453313,1.7055776224525272
0,1,Hgv,760,TradaBoostR2,30,0.1,2,2.7400475593984424,2.106087770161113,2.828647067866668,2.158715009907625
0,1,Hgv,285,TradaBoostR2,30,0.1,1,3.2538320324177175,2.577232949306552,3.3788607052714434,2.6989642416541746
0,1,Hgv,855,TradaBoostR2,20,0.5,1,2.3618584450660713,1.8097636331741602,2.420969012148724,1.801661898947235
0,1,Hgv,665,TradaBoostR2,30,0.5,1,2.5244415715131634,1.9148981717034148,2.5423686833859915,1.9095549559352267
0,1,Hgv,95,TradaBoostR2,30,0.5,1,3.7477892437641818,2.7542708912003007,4.7445663798418005,2.9867327681964793
0,1,Hgv,475,TradaBoostR2,30,0.1,2,3.2243106515985165,2.4622590959465773,3.8672450108320438,2.594343155102057
0,1,Hgv,950,TradaBoostR2,20,0.5,1,2.407708918897343,1.8388733851602281,2.3539143775416345,1.7650287566912184
0,2,Hgv,285,TradaBoostR2,30,0.1,2,4.341762916186045,2.591278475479343,3.7469287684915917,2.6046180798214227
0,2,Hgv,190,TradaBoostR2,30,0.1,2,32.42255547846924,5.192289861886849,42.00301353509316,6.945146988718648
0,1,Hgv,570,TradaBoostR2,20,0.5,2,2.552582521891281,1.8544819250444085,2.544087019952993,1.9059411606539585
0,1,Hgv,380,TradaBoostR2,30,0.5,2,2.950911040758219,2.1712380496714037,3.1305908190926335,2.220625834256423
0,1,Hgv,760,TradaBoostR2,30,0.5,1,2.5617790071772664,1.9403237715006583,2.605881945494355,1.9627444248990147
0,2,Hgv,380,TradaBoostR2,30,0.1,1,2.7003192450349154,2.1225313894953275,2.6629206297947183,2.081475234856135
0,2,Hgv,95,TradaBoostR2,30,0.5,2,4.419619335432294,2.9408707423900475,6.202243735511558,3.4554540902151847
0,1,Hgv,190,TradaBoostR2,30,0.1,2,5.384479744129166,3.5570223060685295,5.893703957465879,3.6373133106977464
0,2,Hgv,475,TradaBoostR2,30,0.5,2,2.3942109911818457,1.7077042771587774,2.3339259158355645,1.7002890159127027
0,1,Hgv,855,TradaBoostR2,20,0.5,2,2.4168195164601425,1.8155961971988286,2.386503999062264,1.7748670726898848
0,1,Hgv,475,TradaBoostR2,30,0.5,1,2.70108323451508,2.012086651858281,2.871454894952487,2.0762289220788337
0,2,Hgv,285,TradaBoostR2,30,0.5,1,2.338923546289631,1.7052167187451117,2.467535026767773,1.8313003305041093
0,2,Hgv,190,TradaBoostR2,30,0.5,1,2.331911086636635,1.7499860461344776,2.5131522520665674,1.8935478401321415
0,1,Hgv,285,TradaBoostR2,30,0.1,2,3.992126707556181,3.0538181356228336,4.725221016118267,3.2660080613609614
0,1,Hgv,950,TradaBoostR2,20,0.5,2,2.359347553207298,1.7618632068617404,2.3954048338780494,1.7977243356989843
0,1,Hgv,665,TradaBoostR2,30,0.5,2,2.5058426560270055,1.820306936651845,2.5546494344741535,1.8620242637280005
0,1,Hgv,570,TradaBoostR2,30,0.1,1,2.9309170834754346,2.2736323960635243,2.956749895083236,2.3007055529096343
0,1,Hgv,95,TradaBoostR2,30,0.5,2,4.524745863327604,3.3885368223089176,6.335811947376627,3.752234603335906
0,1,Hgv,190,TradaBoostR2,30,0.5,1,2.737666055523182,2.053964013071226,2.739435109598118,2.0393254573319752
0,1,Hgv,285,TradaBoostR2,30,0.5,1,2.708510336151186,2.017155040646157,2.9160047046304096,2.076125189372334
0,1,Hgv,760,TradaBoostR2,30,0.5,2,2.423986547618886,1.8006689146604495,2.5579956934884542,1.8838769985804935
0,1,Hgv,855,TradaBoostR2,30,0.1,1,2.5578711393195026,2.0079419993592174,2.621276877935102,2.0001854682803386
0,2,Hgv,380,TradaBoostR2,30,0.1,2,2.7910167179584127,2.1651614597336284,2.7576217578941242,2.1617956085305914
0,1,Hgv,475,TradaBoostR2,30,0.5,2,2.681295140986212,1.9703284746313092,2.7794180624573896,2.0523316798732427
0,2,Hgv,285,TradaBoostR2,30,0.5,2,2.4449975176098055,1.8203196855572312,2.552363661627551,1.8446910733320265
0,1,Hgv,950,TradaBoostR2,30,0.1,1,2.5312400821091896,1.981221398911156,2.533435776988492,1.9438678193648864
0,2,Hgv,190,TradaBoostR2,30,0.5,2,3.8356048358982004,2.5041828161302835,11.750692301517972,3.480483774378108
0,1,Hgv,570,TradaBoostR2,30,0.1,2,2.951286004398495,2.290201608421163,2.902299278993328,2.2524030398085135
0,2,Hgv,380,TradaBoostR2,30,0.5,1,2.4010827076108736,1.6895537573009265,2.3604036667003454,1.750232941573706
0,1,Hgv,285,TradaBoostR2,30,0.5,2,2.8697897847841753,2.0913792152724318,2.874369419613038,2.1118514547699436
0,1,Hgv,190,TradaBoostR2,30,0.5,2,3.1341433310829285,2.2559479606460413,3.1894118303635848,2.271301893969548
0,1,Hgv,570,TradaBoostR2,30,0.5,1,2.5422520644606776,1.90900830233971,2.5744323611534896,1.9466060238269678
0,1,Hgv,855,TradaBoostR2,30,0.1,2,2.618336402098254,2.0078374010363653,2.608035230736781,1.9979747108868
0,1,Hgv,950,TradaBoostR2,30,0.1,2,2.6769442243941857,2.020056824421749,2.584175076434005,1.990699556135318
0,2,Hgv,380,TradaBoostR2,30,0.5,2,2.6194698969274524,1.6954310476450227,2.446316065682207,1.7769002316345004
