,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.768802642138293,4.744998199204107,6.282136349359811,4.678996736638595
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.9121105144894015,4.919898118873481,6.342183547549013,4.78404236060801
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.925915696420067,4.973383767014758,6.322875946579943,4.772736228245624
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.971785393325629,4.899729604652505,6.406320343928958,4.794929044607374
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.924030359905581,4.834858363264847,6.349973247418112,4.722765094531161
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.790546652887154,4.825521880832366,6.29830006182534,4.698970234765844
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.788194486318126,4.90090801618995,6.296972526662544,4.684825051027473
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.7928488862612735,4.7667691693391046,6.302240868594557,4.720622218615067
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.784053383534374,4.799436716926648,6.283238481688909,4.703807959458389
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.01,0.5,7.020589089335249,4.939342651981972,6.4625722878038445,4.82089577207888
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.01,0.9,7.488947717793364,5.551868158110456,7.089233776338659,5.3961869102863975
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.05,0.5,7.048476481311507,4.902172725968584,6.460995855531208,4.799168610386162
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.969940710183814,4.896263418006763,6.387631053765177,4.766966165227771
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.757008398741306,4.798452268800651,6.146896186818595,4.571279502251091
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.7270243008597,4.778638591783827,6.130060894852654,4.53909982237629
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.05,0.5,6.770708625235453,4.719750584787681,6.168018148142742,4.5561860741802365
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.768243448904625,4.717287483443056,6.1697349884818316,4.553780177682585
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.831659493896552,4.778415180619223,6.154527720854227,4.5261175696687035
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.800013282496206,4.809875647824504,6.137792696918833,4.5378376491882015
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.870739346598562,4.832577909310688,6.160679962987917,4.551081921544085
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.854169237942299,4.8081857423806635,6.157521430417567,4.5383755383557185
