0,1,100,9,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.0460388199205712,1.6300926959696502,2.156209161585935,1.7273930764851002
0,1,100,2,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.932934698496518,1.5592362748437718,2.0089136775135557,1.612066670569618
0,1,100,1,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.843380819952149,1.4819776136822815,1.9023166058891399,1.531549409308883
0,1,100,10,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.0494319203773053,1.6359995049821747,2.132342569281038,1.705943647269748
0,1,100,5,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
0,1,100,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
0,1,100,7,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
0,1,100,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
0,1,100,8,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
0,1,100,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.047854825398466,1.6320858538441585,2.128217302443189,1.6934538886593369
