,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.415484782118908,1.8141871244989651,2.6201538703858374,1.9778417194932199
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.300866628800058,1.7139333395006895,2.42451636071287,1.800222389523842
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.42753749223338,2.7224577708331443,3.8246789810554205,3.1283609698146235
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.903238980912601,2.243444667840547,3.238485957528545,2.5646153114641908
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.456244288336413,1.8390608528978325,2.6810455726808895,2.0247852848642727
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.3273486754599704,1.7379664363414284,2.4766322358009836,1.849532194684212
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,3.4449706058979905,2.7265981897267584,3.752634243541304,3.0463687024897794
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,3.094295111053258,2.3965155112992265,3.3771712398606994,2.679281523032231
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.3726156096207216,1.7789894737898149,2.561004833963848,1.9121454888704705
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.3288392827244793,1.7503289103742485,2.416651989791643,1.79549919672362
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.5,3.5322733104867043,2.8299587093169443,3.923642399461043,3.2156157675765575
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.985959632604439,2.3118935743381686,3.3404691148033034,2.6547100789994804
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.6840809391641187,2.023338033884282,2.626016190205909,1.9627685043732401
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.6151653187114126,1.9761487829545106,2.569196267657507,1.915666384935278
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.126397068157595,2.380427996158722,3.0953624220177938,2.3532077179522966
