,seed,target_column,target_instances,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,1,Hgv,190,xgboost,0.01,1,2.3772819396368234,1.7217309390675066,2.4331114484437695,1.7603829509575832
1,1,Hgv,190,xgboost_naive_transfer,0.01,1,2.3479586602620177,1.6727094159341807,2.4216980275579045,1.7011407819943403
2,1,Hgv,190,xgboost_naive_transfer_with_dummy,0.01,1,2.316404540935285,1.6644785575168517,2.393928202099854,1.698926589529321
3,1,Hgv,190,xgboost,0.01,2,2.3900182858818715,1.727284358405359,2.41669326536271,1.7467699983691594
4,1,Hgv,190,xgboost_naive_transfer,0.01,2,2.334724913056051,1.6655391749768846,2.392325227873726,1.6818095713839456
5,1,Hgv,190,xgboost_naive_transfer_with_dummy,0.01,2,2.3126087719734785,1.6470483130902989,2.370962727150237,1.6850841501817315
6,1,Hgv,190,xgboost,0.01,3,2.4289380154536278,1.7609483619569217,2.4593610920044817,1.7639044025986852
7,1,Hgv,190,xgboost_naive_transfer,0.01,3,2.3363433103556175,1.6514530712575561,2.3938408687398094,1.6804019630438536
8,1,Hgv,190,xgboost_naive_transfer_with_dummy,0.01,3,2.32813199211419,1.6475294845838164,2.383098710653221,1.6887995332000145
9,1,Hgv,190,xgboost,0.01,4,2.5017960261257755,1.795209314698051,2.5650993628050403,1.851124905259227
10,1,Hgv,190,xgboost_naive_transfer,0.01,4,2.3396422017418925,1.6500779494735947,2.451519318258682,1.7329604519266162
11,1,Hgv,190,xgboost_naive_transfer_with_dummy,0.01,4,2.334793624166915,1.6409797519358043,2.411679186889307,1.7112059704251958
12,1,Hgv,190,xgboost,0.02,1,2.377120506906707,1.7198893563174873,2.434006630548999,1.759484153130092
13,1,Hgv,190,xgboost_naive_transfer,0.02,1,2.3504031357187,1.6744891740540893,2.4253468441817354,1.704477505648029
14,1,Hgv,190,xgboost_naive_transfer_with_dummy,0.02,1,2.317823854724071,1.665625418559807,2.3956434588634985,1.6999577699612896
