,seed,target_column,target_instances,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,1,Dgv,95,xgboost,0.01,1,8.094948575101906,5.843219972749486,6.924257035401322,5.0842383305369605
1,1,Dgv,95,xgboost_naive_transfer,0.01,1,7.826799126312479,5.665097731599009,6.971441908933299,5.053192591580549
2,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.01,1,7.826799126312479,5.665097731599009,6.971441908933299,5.053192591580549
3,1,Dgv,95,xgboost,0.01,2,8.146961334797824,5.9196308763193874,6.988442669936015,5.187919044638527
4,1,Dgv,95,xgboost_naive_transfer,0.01,2,7.7075781165713915,5.523255826366137,6.683845329935565,4.894746202306906
5,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.01,2,7.643117444959839,5.404541410280846,6.564165284275966,4.7637486119364585
6,1,Dgv,95,xgboost,0.01,3,8.056801877623094,5.787879791523962,6.945729478694564,5.171872879869763
7,1,Dgv,95,xgboost_naive_transfer,0.01,3,7.76055725305212,5.5581517529951086,6.70454977157489,4.901982349322232
8,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.01,3,7.739588144577741,5.533516593667269,6.637633174090153,4.825295135704634
9,1,Dgv,95,xgboost,0.01,4,8.22500606584876,5.815333793433881,6.794160702332284,4.999659226983592
10,1,Dgv,95,xgboost_naive_transfer,0.01,4,7.926165622862317,5.646571721692116,6.799323767400076,4.924005408693794
11,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.01,4,7.915903626451238,5.621928865850436,6.728983851457806,4.842750393012763
12,1,Dgv,95,xgboost,0.02,1,8.050113801459354,5.754462428630074,6.851102535495115,5.012851033797647
13,1,Dgv,95,xgboost_naive_transfer,0.02,1,7.709073498425347,5.537296446932479,6.817341878260787,4.946364148746218
14,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.02,1,7.709073498425347,5.537296446932479,6.817341878260787,4.946364148746218
15,1,Dgv,95,xgboost,0.02,2,8.14716917343748,5.903894856590146,6.983152927491424,5.18630825881905
16,1,Dgv,95,xgboost_naive_transfer,0.02,2,7.69083415209769,5.49576361525895,6.644950359236685,4.867826649515621
17,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.02,2,7.644750378423072,5.397989482172247,6.556162510547489,4.759790584071701
18,1,Dgv,95,xgboost,0.02,3,8.07666362370954,5.796242501989796,6.934403016430492,5.158092715220679
19,1,Dgv,95,xgboost_naive_transfer,0.02,3,7.765840644569372,5.557899245440477,6.688794949041324,4.893458074060615
20,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.02,3,7.729236514203095,5.529756350549812,6.622022366024072,4.8191401404643965
21,1,Dgv,95,xgboost,0.02,4,8.233372464516393,5.7834510880792545,6.780672524852602,4.9870140101515625
22,1,Dgv,95,xgboost_naive_transfer,0.02,4,7.910349438520766,5.647884610572782,6.794101233404128,4.928285615448519
23,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.02,4,7.892697948208506,5.594402575992742,6.69494898894142,4.80795206988413
24,1,Dgv,95,xgboost,0.05,1,8.027256839314887,5.674727273694646,6.754679804040122,4.935622214224194
25,1,Dgv,95,xgboost_naive_transfer,0.05,1,7.681069081490361,5.503530963680739,6.767254829293799,4.9149993805287675
26,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.05,1,7.681069081490361,5.503530963680739,6.767254829293799,4.9149993805287675
27,1,Dgv,95,xgboost,0.05,2,8.120976602443205,5.787417057236795,6.949792112118477,5.128529814598629
28,1,Dgv,95,xgboost_naive_transfer,0.05,2,7.68660524162935,5.465261711000483,6.633360264840178,4.850259740979745
29,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.05,2,7.627114842120696,5.3668702859776465,6.52835967334787,4.731471440418465
30,1,Dgv,95,xgboost,0.05,3,8.070396334717701,5.769888100354373,6.936016017840787,5.14502086195779
31,1,Dgv,95,xgboost_naive_transfer,0.05,3,7.7632350728189845,5.538613357239865,6.701553235286091,4.889594538830239
32,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.05,3,7.754328516747272,5.532516338911123,6.634599542964489,4.816415996922262
33,1,Dgv,95,xgboost,0.05,4,8.185695305946195,5.7491512036570604,6.771348540593483,5.01042011576614
34,1,Dgv,95,xgboost_naive_transfer,0.05,4,7.857987855422831,5.6040778243248734,6.770062570804314,4.896622036837306
35,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.05,4,7.865133364938939,5.594105098597063,6.6965105895795975,4.810786888593868
36,1,Dgv,95,xgboost,0.1,1,8.11809495876031,5.874747284648072,6.948904935014095,5.105273828038482
37,1,Dgv,95,xgboost_naive_transfer,0.1,1,7.762709769439322,5.589235723014361,6.877863311200283,4.9826777426382325
38,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.1,1,7.762709769439322,5.589235723014361,6.877863311200283,4.9826777426382325
39,1,Dgv,95,xgboost,0.1,2,8.117213561705988,5.731863033795818,6.804682092911154,5.0483438822543105
40,1,Dgv,95,xgboost_naive_transfer,0.1,2,7.700010715105136,5.462084949558786,6.6668123641166765,4.875562619324992
41,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.1,2,7.65913656490147,5.378111602145152,6.559038815931264,4.7274774818746454
42,1,Dgv,95,xgboost,0.1,3,8.133043870808553,5.776693971536674,6.913996954787789,5.128901817300619
43,1,Dgv,95,xgboost_naive_transfer,0.1,3,7.765372586461802,5.5403008395831295,6.665864319819432,4.879527656089951
44,1,Dgv,95,xgboost_naive_transfer_with_dummy,0.1,3,7.6571911864588404,5.37597570777763,6.450254760024343,4.620998917354723
45,1,Dgv,95,xgboost,0.1,4,8.289926569891257,5.749433609394818,6.883864443147529,5.028807315276097
46,1,Dgv,95,xgboost_naive_transfer,0.1,4,7.905801437995653,5.58596496276617,6.799336080196484,4.93371353682477
