,seed,method,d,v,target_tree_size,rmse,mae
299,13,xgboost_naive_transfer,3,0.03,3,0.836671820698654,0.6648788600937227
300,13,xgboost,3,0.03,4,2.2113803084663517,1.7470060075205773
301,13,xgboost_naive_transfer,3,0.03,4,0.8548072748340085,0.6653247238804134
302,13,xgboost,3,0.03,5,2.585567680164402,2.0450416681741634
303,13,xgboost_naive_transfer,3,0.03,5,0.9049053336441543,0.7070513872941474
304,13,xgboost,3,0.03,6,2.696807241656563,2.1719691782887334
305,13,xgboost_naive_transfer,3,0.03,6,0.9472316243697771,0.7331316132593358
306,13,xgboost,3,0.03,7,2.8815759170089015,2.3082099704709935
307,13,xgboost_naive_transfer,3,0.03,7,1.0005947211751998,0.7758051928910399
308,13,xgboost,3,0.05,1,1.803704160231248,1.432384301154522
309,13,xgboost_naive_transfer,3,0.05,1,1.1761740465569177,0.9463694967078027
310,13,xgboost,3,0.05,2,1.9531329545229448,1.5539916455012948
311,13,xgboost_naive_transfer,3,0.05,2,0.8960446734830436,0.7260690959605636
312,13,xgboost,3,0.05,3,1.9747893097517961,1.587780682053072
313,13,xgboost_naive_transfer,3,0.05,3,0.8421171108430067,0.6644876416550194
314,13,xgboost,3,0.05,4,2.2265805513229044,1.756887122095774
315,13,xgboost_naive_transfer,3,0.05,4,0.8585249155462191,0.679640235323717
316,13,xgboost,3,0.05,5,2.5805428942822926,2.0500932525699884
317,13,xgboost_naive_transfer,3,0.05,5,0.9154877133281345,0.7114552620714446
318,13,xgboost,3,0.05,6,2.7115767147963377,2.1823403884786794
319,13,xgboost_naive_transfer,3,0.05,6,0.9641504740629808,0.7509890009826468
320,13,xgboost,3,0.05,7,2.862783934508889,2.2915203460523363
321,13,xgboost_naive_transfer,3,0.05,7,1.0210803666551278,0.7904478373948929
322,13,xgboost,3,0.08,1,1.828645494467885,1.4530054550673819
323,13,xgboost_naive_transfer,3,0.08,1,1.1068199190386367,0.8835052540453282
324,13,xgboost,3,0.08,2,1.879041385858103,1.496259969571991
325,13,xgboost_naive_transfer,3,0.08,2,0.8668983406423214,0.6984212184007685
326,13,xgboost,3,0.08,3,2.0244553607380227,1.6134192587785805
327,13,xgboost_naive_transfer,3,0.08,3,0.8581650043076268,0.6815359980819831
328,13,xgboost,3,0.08,4,2.22007836062256,1.7551137311632767
329,13,xgboost_naive_transfer,3,0.08,4,0.8745185459479017,0.6857987940072321
330,13,xgboost,3,0.08,5,2.572239925535098,2.0386430535235287
331,13,xgboost_naive_transfer,3,0.08,5,0.9496905910891876,0.732752187170288
332,13,xgboost,3,0.08,6,2.6883518947015412,2.1497588034567197
333,13,xgboost_naive_transfer,3,0.08,6,0.9982207739135887,0.7600267055926736
334,13,xgboost,3,0.08,7,2.835058518664888,2.2743679817311344
335,13,xgboost_naive_transfer,3,0.08,7,1.033484907914246,0.8110812535737432
336,13,xgboost,3,0.1,1,1.8178089704979843,1.445115804610924
337,13,xgboost_naive_transfer,3,0.1,1,1.2000759592898944,0.9641167968622587
338,13,xgboost,3,0.1,2,1.8906606083508908,1.5202833911355087
339,13,xgboost_naive_transfer,3,0.1,2,0.8574004046658027,0.6839666967273633
340,13,xgboost,3,0.1,3,2.0764312602414554,1.6655981669908488
341,13,xgboost_naive_transfer,3,0.1,3,0.8765575738863148,0.6846655423478587
342,13,xgboost,3,0.1,4,2.2232139412879466,1.749761292776423
343,13,xgboost_naive_transfer,3,0.1,4,0.8574935497707821,0.655598071808965
344,13,xgboost,3,0.1,5,2.544729983279144,2.0067477039881143
345,13,xgboost_naive_transfer,3,0.1,5,0.9103377345098571,0.7077930958861282
346,13,xgboost,3,0.1,6,2.7517501085171836,2.2155274646531438
347,13,xgboost_naive_transfer,3,0.1,6,0.9828260708486716,0.749551373077742
348,13,xgboost,3,0.1,7,2.902865367338296,2.3183321531010113
349,13,xgboost_naive_transfer,3,0.1,7,1.068043223198118,0.8309038029322469
350,13,xgboost,3,0.12,1,1.7822257505330927,1.4156499412221615
351,13,xgboost_naive_transfer,3,0.12,1,1.1174517836027813,0.895899589069311
352,13,xgboost,3,0.12,2,1.8993843453461812,1.5157563095865099
353,13,xgboost_naive_transfer,3,0.12,2,0.8400439444171527,0.6764765604783639
354,13,xgboost,3,0.12,3,2.0099660187041932,1.6084207249379483
355,13,xgboost_naive_transfer,3,0.12,3,0.9003959203553572,0.7094426964680604
356,13,xgboost,3,0.12,4,2.2096316483953413,1.7648705006451237
357,13,xgboost_naive_transfer,3,0.12,4,0.8832175996807378,0.6839834743770482
358,13,xgboost,3,0.12,5,2.5695987472925537,2.030675782597648
359,13,xgboost_naive_transfer,3,0.12,5,0.9941095392903555,0.7636275865157777
360,13,xgboost,3,0.12,6,2.7802490812838783,2.234778029245591
361,13,xgboost_naive_transfer,3,0.12,6,1.01986471474004,0.7905926350052968
362,13,xgboost,3,0.12,7,2.8779960313257433,2.3026012224285783
363,13,xgboost_naive_transfer,3,0.12,7,1.0825507916192543,0.8500706943145877
