,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,1,100,1,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.932934698496518,1.5592362748437718,2.0089136775135557,1.612066670569618
1,1,100,1,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.8836636256601664,1.5152455591645884,1.9613417871277021,1.577146945502225
2,1,100,1,LSTransferTreeBoost,0.05,1,1,0.05,0.5,2.0699844240849616,1.678805953767607,2.1095438099910693,1.6921642321256118
3,1,100,1,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.112480938299219,1.7224794530085759,2.1678257289966005,1.7438280704582654
4,1,100,1,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.81588969640886,1.4560067661325955,1.8410776726507256,1.4665788067498506
5,1,100,1,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.801417200999321,1.441039135860732,1.8338797286974764,1.4644551643815136
6,1,100,1,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.945921041657199,1.569072545533972,1.964194656182077,1.5638612400736178
7,1,100,1,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.8736309782385663,1.5086390383014792,1.8868122749619685,1.4982902323538256
8,1,100,1,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.8426177194197957,1.4737871486605059,1.9291165728436934,1.5467541477486935
