,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Volume,570,TradaBoostR2,10,0.1,1,76.45394807980436,53.224711709013,95.06304119212513,54.234810939737955
1,1,Volume,570,TradaBoostR2,10,0.1,2,99.0181074887181,57.571982513702636,99.19091683702513,55.74464361550483
2,1,Volume,570,TradaBoostR2,10,0.1,3,87.23643194000735,56.1746412720724,82.73130333667062,53.93143125298205
3,1,Volume,570,TradaBoostR2,10,0.1,4,169.62768745900368,76.60624962057472,378.26479620065703,92.12659559520124
