,seed,target_column,target_instances,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
17,33,Volume,190,xgboost_naive_transfer_with_dummy,0.02,2,73.73941044521395,52.44731101972443,82.33642264970538,57.50636660716084
18,33,Volume,190,xgboost,0.02,3,68.20852004886582,48.900151911990896,80.55762925829562,54.820320503053026
19,33,Volume,190,xgboost_naive_transfer,0.02,3,70.5884271072081,49.63535401136884,80.66592739407437,55.53192365380547
20,33,Volume,190,xgboost_naive_transfer_with_dummy,0.02,3,70.5884271072081,49.63535401136884,80.66592739407437,55.53192365380547
21,33,Volume,190,xgboost,0.02,4,69.92652441128682,50.01548367945866,82.79263322616794,56.319608412281944
22,33,Volume,190,xgboost_naive_transfer,0.02,4,71.01884431345849,50.15427295085147,82.60357590146164,57.099530125954644
23,33,Volume,190,xgboost_naive_transfer_with_dummy,0.02,4,71.01884431345849,50.15427295085147,82.60357590146164,57.099530125954644
24,33,Volume,190,xgboost,0.05,1,72.46623940036147,53.01475115430478,82.86578257808823,58.313993524824355
25,33,Volume,190,xgboost_naive_transfer,0.05,1,74.34342472327236,53.08530661859906,82.47887951946299,57.97437110065875
26,33,Volume,190,xgboost_naive_transfer_with_dummy,0.05,1,74.34342472327236,53.08530661859906,82.47887951946299,57.97437110065875
27,33,Volume,190,xgboost,0.05,2,69.7335931661391,49.92701127313145,80.21333658266151,55.24858459586852
28,33,Volume,190,xgboost_naive_transfer,0.05,2,73.87659968213819,52.49917555217804,82.78548649049303,57.846996137608535
29,33,Volume,190,xgboost_naive_transfer_with_dummy,0.05,2,73.87659968213819,52.49917555217804,82.78548649049303,57.846996137608535
30,33,Volume,190,xgboost,0.05,3,68.0947422046583,48.66893543407792,80.37506911953687,54.80000645124242
31,33,Volume,190,xgboost_naive_transfer,0.05,3,71.08883775726318,50.3890834146462,80.79701989146436,56.071334398314704
32,33,Volume,190,xgboost_naive_transfer_with_dummy,0.05,3,71.08883775726318,50.3890834146462,80.79701989146436,56.071334398314704
33,33,Volume,190,xgboost,0.05,4,69.9085779060188,49.95880547539827,82.56223374228425,55.99081774760852
34,33,Volume,190,xgboost_naive_transfer,0.05,4,70.65144076334937,49.6894747561913,82.76960477113333,57.5901723613698
35,33,Volume,190,xgboost_naive_transfer_with_dummy,0.05,4,70.65144076334937,49.6894747561913,82.76960477113333,57.5901723613698
36,33,Volume,190,xgboost,0.1,1,72.40219945252532,53.20941202507262,82.86220801238613,58.457202951626634
37,33,Volume,190,xgboost_naive_transfer,0.1,1,74.00872918042212,52.548611137784306,82.52977313261275,57.795358026144406
38,33,Volume,190,xgboost_naive_transfer_with_dummy,0.1,1,74.00872918042212,52.548611137784306,82.52977313261275,57.795358026144406
39,33,Volume,190,xgboost,0.1,2,69.46323806773572,49.76414513788769,80.84838823718664,55.63938666943502
40,33,Volume,190,xgboost_naive_transfer,0.1,2,75.05860168009575,53.24859108469179,82.17426391021445,57.765416109342496
41,33,Volume,190,xgboost_naive_transfer_with_dummy,0.1,2,75.05860168009575,53.24859108469179,82.17426391021445,57.765416109342496
42,33,Volume,190,xgboost,0.1,3,67.83092166436617,48.471103281495125,80.79361494417161,54.96940582994807
43,33,Volume,190,xgboost_naive_transfer,0.1,3,71.41864377142618,50.24314537922784,81.1271678441498,56.20763277368925
44,33,Volume,190,xgboost_naive_transfer_with_dummy,0.1,3,71.41864377142618,50.24314537922784,81.1271678441498,56.20763277368925
45,33,Volume,190,xgboost,0.1,4,70.27209108508832,50.19694719752145,83.22092646560121,56.59586547955984
46,33,Volume,190,xgboost_naive_transfer,0.1,4,71.26637930571827,50.24108873035066,82.10197026659388,57.150457128680905
47,33,Volume,190,xgboost_naive_transfer_with_dummy,0.1,4,71.26637930571827,50.24108873035066,82.10197026659388,57.150457128680905
48,33,Volume,190,xgboost,0.15,1,73.36208625401616,53.55903894904532,82.84975243509525,58.81211644298044
49,33,Volume,190,xgboost_naive_transfer,0.15,1,74.69385331965105,53.2483627487661,82.79597028511121,58.390130748760924
50,33,Volume,190,xgboost_naive_transfer_with_dummy,0.15,1,74.69385331965105,53.2483627487661,82.79597028511121,58.390130748760924
51,33,Volume,190,xgboost,0.15,2,69.42247239384926,49.82324639293172,80.60912255153751,55.10791441977991
52,33,Volume,190,xgboost_naive_transfer,0.15,2,73.14903129208959,51.69043874613095,80.66418101194053,55.16167569316479
53,33,Volume,190,xgboost_naive_transfer_with_dummy,0.15,2,73.14903129208959,51.69043874613095,80.66418101194053,55.16167569316479
54,33,Volume,190,xgboost,0.15,3,69.18040873603921,49.05442463600782,80.79300509327167,54.848051850803465
55,33,Volume,190,xgboost_naive_transfer,0.15,3,71.11889113609783,50.13720483547135,80.038801680196,54.63784665507819
56,33,Volume,190,xgboost_naive_transfer_with_dummy,0.15,3,71.11889113609783,50.13720483547135,80.038801680196,54.63784665507819
57,33,Volume,190,xgboost,0.15,4,69.29514063101242,49.84554376754584,82.9185297669644,56.53205218820854
58,33,Volume,190,xgboost_naive_transfer,0.15,4,72.05388078871313,50.11543160574239,84.38897423774388,58.614985520518154
59,33,Volume,190,xgboost_naive_transfer_with_dummy,0.15,4,72.05388078871313,50.11543160574239,84.38897423774388,58.614985520518154
60,33,Volume,475,xgboost,0.01,1,70.26117880817607,50.512067912816065,79.62007478803775,53.32655661627203
61,33,Volume,475,xgboost_naive_transfer,0.01,1,71.02580073032057,50.05602720966336,79.39457321030868,54.17464882739254
62,33,Volume,475,xgboost_naive_transfer_with_dummy,0.01,1,71.02580073032057,50.05602720966336,79.39457321030868,54.17464882739254
63,33,Volume,475,xgboost,0.01,2,69.68634229634192,49.71214550663741,77.89174683043757,52.07335483165269
64,33,Volume,475,xgboost_naive_transfer,0.01,2,69.27160487984082,48.054579617160115,78.18562976950525,52.18989646106661
65,33,Volume,475,xgboost_naive_transfer_with_dummy,0.01,2,69.27160487984082,48.054579617160115,78.18562976950525,52.18989646106661
66,33,Volume,475,xgboost,0.01,3,69.4912770229962,48.63788710059923,79.08809164927115,51.9520228797067
67,33,Volume,475,xgboost_naive_transfer,0.01,3,69.50575335544521,48.585447662848686,79.10425198900705,52.29311860925492
68,33,Volume,475,xgboost_naive_transfer_with_dummy,0.01,3,69.50575335544521,48.585447662848686,79.10425198900705,52.29311860925492
69,33,Volume,475,xgboost,0.01,4,71.27825867713689,49.57775023154769,82.91863910729039,54.47095788019497
70,33,Volume,475,xgboost_naive_transfer,0.01,4,69.0759701324281,48.01054299723233,80.21718130767785,52.77339872100855
71,33,Volume,475,xgboost_naive_transfer_with_dummy,0.01,4,69.0759701324281,48.01054299723233,80.21718130767785,52.77339872100855
72,33,Volume,475,xgboost,0.02,1,69.92249711545554,50.12114290066247,79.27801484165013,52.861230588074385
73,33,Volume,475,xgboost_naive_transfer,0.02,1,69.89899214368312,48.719418043665875,78.41270917540177,52.78959937436135
74,33,Volume,475,xgboost_naive_transfer_with_dummy,0.02,1,69.89899214368312,48.719418043665875,78.41270917540177,52.78959937436135
75,33,Volume,475,xgboost,0.02,2,69.76589145842782,49.7370853509063,77.76590237069675,51.93970446569621
76,33,Volume,475,xgboost_naive_transfer,0.02,2,69.2987758758126,48.16888956284864,78.31981245869882,52.30762855700994
77,33,Volume,475,xgboost_naive_transfer_with_dummy,0.02,2,69.2987758758126,48.16888956284864,78.31981245869882,52.30762855700994
78,33,Volume,475,xgboost,0.02,3,69.27923660789496,48.36337775536479,79.30042954029841,51.77022952324418
79,33,Volume,475,xgboost_naive_transfer,0.02,3,70.21209997738102,49.19551395784506,80.15647244656924,53.185224177765846
80,33,Volume,475,xgboost_naive_transfer_with_dummy,0.02,3,70.21209997738102,49.19551395784506,80.15647244656924,53.185224177765846
81,33,Volume,475,xgboost,0.02,4,71.22330009149435,49.536028799755854,82.95287028616045,54.41443015359198
82,33,Volume,475,xgboost_naive_transfer,0.02,4,69.14347962474412,47.9357745241336,80.4096371093049,52.866348306775
83,33,Volume,475,xgboost_naive_transfer_with_dummy,0.02,4,69.14347962474412,47.9357745241336,80.4096371093049,52.866348306775
84,33,Volume,475,xgboost,0.05,1,70.20175547301821,50.60462886177362,79.80722619644204,53.64190479151502
85,33,Volume,475,xgboost_naive_transfer,0.05,1,69.45867871023135,48.380126891476365,78.20263901881435,52.385142765064316
86,33,Volume,475,xgboost_naive_transfer_with_dummy,0.05,1,69.45867871023135,48.380126891476365,78.20263901881435,52.385142765064316
87,33,Volume,475,xgboost,0.05,2,69.14731689345341,48.924299569043065,77.16555063331613,51.26538453462459
88,33,Volume,475,xgboost_naive_transfer,0.05,2,69.04908709122695,47.61658832227546,77.8214714718724,51.79612170296988
89,33,Volume,475,xgboost_naive_transfer_with_dummy,0.05,2,69.04908709122695,47.61658832227546,77.8214714718724,51.79612170296988
90,33,Volume,475,xgboost,0.05,3,69.63188085882189,48.698790496504856,79.43638343408621,52.018613281980706
91,33,Volume,475,xgboost_naive_transfer,0.05,3,68.32583561125331,47.86098015468069,78.63262617043819,51.82878913353796
92,33,Volume,475,xgboost_naive_transfer_with_dummy,0.05,3,68.32583561125331,47.86098015468069,78.63262617043819,51.82878913353796
93,33,Volume,475,xgboost,0.05,4,70.56552194729365,48.52217410865474,83.55537466484417,54.4208117981011
94,33,Volume,475,xgboost_naive_transfer,0.05,4,69.31483242296989,48.176772855853855,80.21754870171736,52.886726313466426
95,33,Volume,475,xgboost_naive_transfer_with_dummy,0.05,4,69.31483242296989,48.176772855853855,80.21754870171736,52.886726313466426
96,33,Volume,475,xgboost,0.1,1,69.29120963474838,49.58700530127447,79.23880137408156,52.97493939783766
97,33,Volume,475,xgboost_naive_transfer,0.1,1,69.50157601634366,48.332814939196396,78.43924048236818,52.38298455598063
98,33,Volume,475,xgboost_naive_transfer_with_dummy,0.1,1,69.50157601634366,48.332814939196396,78.43924048236818,52.38298455598063
99,33,Volume,475,xgboost,0.1,2,69.28315385111483,49.03755154911422,77.94342742618548,51.5136370223629
100,33,Volume,475,xgboost_naive_transfer,0.1,2,69.81720294777779,48.26551465269481,78.5008523279875,52.116604768501965
101,33,Volume,475,xgboost_naive_transfer_with_dummy,0.1,2,69.81720294777779,48.26551465269481,78.5008523279875,52.116604768501965
102,33,Volume,475,xgboost,0.1,3,69.81944277806018,48.6371950447512,79.33284937240249,52.01371152917636
103,33,Volume,475,xgboost_naive_transfer,0.1,3,70.29963376455626,48.36317032304893,78.7695782830396,51.375770672448056
104,33,Volume,475,xgboost_naive_transfer_with_dummy,0.1,3,70.29963376455626,48.36317032304893,78.7695782830396,51.375770672448056
105,33,Volume,475,xgboost,0.1,4,71.38028851591473,49.58631971340553,82.94903106340428,54.52506866665977
106,33,Volume,475,xgboost_naive_transfer,0.1,4,69.39860659362321,47.919141369720776,79.96872150540979,52.67544370363367
107,33,Volume,475,xgboost_naive_transfer_with_dummy,0.1,4,69.39860659362321,47.919141369720776,79.96872150540979,52.67544370363367
108,33,Volume,475,xgboost,0.15,1,69.54947579498415,49.69544718378001,79.19294698055211,53.40219789302899
109,33,Volume,475,xgboost_naive_transfer,0.15,1,69.09359209170461,48.27337729170773,78.09349386613052,52.21383353290277
110,33,Volume,475,xgboost_naive_transfer_with_dummy,0.15,1,69.09359209170461,48.27337729170773,78.09349386613052,52.21383353290277
111,33,Volume,475,xgboost,0.15,2,69.2935582585633,48.754683832361934,77.69402712914197,51.12967721773014
112,33,Volume,475,xgboost_naive_transfer,0.15,2,69.9790975128222,48.888818362512495,79.20298319949913,52.99707721454825
113,33,Volume,475,xgboost_naive_transfer_with_dummy,0.15,2,69.9790975128222,48.888818362512495,79.20298319949913,52.99707721454825
114,33,Volume,475,xgboost,0.15,3,68.64284629129321,47.37942244532434,79.88931449363723,52.06588349783248
115,33,Volume,475,xgboost_naive_transfer,0.15,3,69.2630771702035,48.201620277212655,79.52971058730591,52.773346271382614
116,33,Volume,475,xgboost_naive_transfer_with_dummy,0.15,3,69.2630771702035,48.201620277212655,79.52971058730591,52.773346271382614
117,33,Volume,475,xgboost,0.15,4,72.65857040180883,50.242065360901954,83.56494044153058,54.52013167184646
118,33,Volume,475,xgboost_naive_transfer,0.15,4,69.22765251880423,47.96342188484096,80.64152516385923,52.973278154175084
119,33,Volume,475,xgboost_naive_transfer_with_dummy,0.15,4,69.22765251880423,47.96342188484096,80.64152516385923,52.973278154175084
