,seed,target_instances,d,method,v,target_tree_size,val_rmse,val_mae,rmse,mae
1104,1,300,8,xgboost,0.1,1,1.2820917321521381,1.0087383376607086,1.2882484393608695,1.008977865978715
1105,1,300,8,xgboost_naive_transfer,0.1,1,2.001618627082561,1.6236816178079003,2.0677098199344557,1.667639203198083
1106,1,300,8,xgboost,0.1,2,1.2968930538860786,1.010647534269766,1.302109461758223,1.02130169973476
1107,1,300,8,xgboost_naive_transfer,0.1,2,1.4333700459351228,1.1423630620884573,1.484710949558678,1.1897032726638739
1108,1,300,8,xgboost,0.1,3,1.4247484022493904,1.1195972031281025,1.453042091417555,1.1398609756463065
1109,1,300,8,xgboost_naive_transfer,0.1,3,1.5276123297376518,1.2217147182687718,1.5418360316871669,1.226451206945889
1110,1,300,8,xgboost,0.1,4,1.5650338693116859,1.2405654087492881,1.5751495414799115,1.2333867547567583
1111,1,300,8,xgboost_naive_transfer,0.1,4,1.5900734414777498,1.2755824607939208,1.6364111964179535,1.295400478691809
1112,1,300,8,xgboost,0.15,1,1.2939753002188594,1.017933463033781,1.3020988468025425,1.019795555922686
1113,1,300,8,xgboost_naive_transfer,0.15,1,2.0078869997224404,1.6259097419202921,2.070281348369551,1.6713963481696081
1114,1,300,8,xgboost,0.15,2,1.3237528362677746,1.0451819613621929,1.3125158146441356,1.0392163567678594
1115,1,300,8,xgboost_naive_transfer,0.15,2,1.4774053486837997,1.1734506277978076,1.5381652999318596,1.2231223412472823
1116,1,300,8,xgboost,0.15,3,1.432401828926269,1.121358228774353,1.433488867277487,1.1102135908587565
1117,1,300,8,xgboost_naive_transfer,0.15,3,1.5169662822956316,1.202329903625819,1.550838125527467,1.230150734816986
1118,1,300,8,xgboost,0.15,4,1.6227395743289172,1.2765616813126008,1.6364752374987286,1.2830430397799562
1119,1,300,8,xgboost_naive_transfer,0.15,4,1.6028581768061037,1.2810547613106826,1.6307267023176886,1.2888830738561219
1120,1,300,9,xgboost,0.01,1,1.5988483332008143,1.2719655203349771,1.6614690990269099,1.317579306606755
1121,1,300,9,xgboost_naive_transfer,0.01,1,2.8327190704278937,2.287773540017459,2.933503090262759,2.3513775654114326
1122,1,300,9,xgboost,0.01,2,1.294080278148439,1.0122784607318402,1.3095731207587797,1.030021430625178
1123,1,300,9,xgboost_naive_transfer,0.01,2,1.683615277733547,1.3379748505464877,1.737740464762442,1.3733248126456132
1124,1,300,9,xgboost,0.01,3,1.4079262611715895,1.1098193252930433,1.4210259929862927,1.113648240757038
1125,1,300,9,xgboost_naive_transfer,0.01,3,1.6245883507565149,1.283887914549881,1.633788462098802,1.2867728043406843
1126,1,300,9,xgboost,0.01,4,1.5815097867594021,1.2407551581686356,1.5861817110658591,1.2442820701854498
1127,1,300,9,xgboost_naive_transfer,0.01,4,1.706615165079771,1.3505455219679645,1.7353957265685735,1.3801456736803155
1128,1,300,9,xgboost,0.02,1,1.2991532113844166,1.0214551836934667,1.3135738750179335,1.030055579942659
1129,1,300,9,xgboost_naive_transfer,0.02,1,2.725471866065191,2.2092356032727336,2.8141822632703515,2.2514737678828074
1130,1,300,9,xgboost,0.02,2,1.278327635626657,0.9974404957803878,1.2880951639773153,1.0146065050155784
1131,1,300,9,xgboost_naive_transfer,0.02,2,1.5689451853989809,1.233706314674526,1.6142845959966363,1.2720792091098374
1132,1,300,9,xgboost,0.02,3,1.4083590177352578,1.1109194145287264,1.4170308426220768,1.1147342936807538
1133,1,300,9,xgboost_naive_transfer,0.02,3,1.6414241541422736,1.2971148916796806,1.661723650150962,1.3095007998906762
1134,1,300,9,xgboost,0.02,4,1.5795264968369136,1.24000255817794,1.588646602163914,1.2482712038015986
1135,1,300,9,xgboost_naive_transfer,0.02,4,1.64978605046288,1.3087109948996385,1.652118004035236,1.31236847811935
1136,1,300,9,xgboost,0.05,1,1.2874996423257068,1.0123553516716481,1.2950949818538084,1.0147663618016898
1137,1,300,9,xgboost_naive_transfer,0.05,1,2.52301339194522,2.05568114340438,2.595702800004026,2.0704679218630644
1138,1,300,9,xgboost,0.05,2,1.2920483296885197,1.0116324814356406,1.2945237699428536,1.020381283254825
1139,1,300,9,xgboost_naive_transfer,0.05,2,1.5108783661149487,1.182697530651972,1.5519855270093466,1.2214352381182914
1140,1,300,9,xgboost,0.05,3,1.4086657571469297,1.1120793407962812,1.4069205367392714,1.1120345947231138
1141,1,300,9,xgboost_naive_transfer,0.05,3,1.6274102755057624,1.289060132615338,1.6355270474324906,1.2923413192716748
1142,1,300,9,xgboost,0.05,4,1.566340547819879,1.2301369202994643,1.5682188462588154,1.2268157021515713
1143,1,300,9,xgboost_naive_transfer,0.05,4,1.6534046739811195,1.3071960631170072,1.652737370157535,1.3195246855615463
1144,1,300,9,xgboost,0.1,1,1.2820917321521381,1.0087383376607086,1.2882484393608695,1.008977865978715
1145,1,300,9,xgboost_naive_transfer,0.1,1,2.71767778595673,2.2053967015629037,2.8010051013998503,2.240779591555527
1146,1,300,9,xgboost,0.1,2,1.2968930538860786,1.010647534269766,1.302109461758223,1.02130169973476
1147,1,300,9,xgboost_naive_transfer,0.1,2,1.5963659335140994,1.2562780826031776,1.669841672348983,1.3095359356191045
1148,1,300,9,xgboost,0.1,3,1.4247484022493904,1.1195972031281025,1.453042091417555,1.1398609756463065
1149,1,300,9,xgboost_naive_transfer,0.1,3,1.5972340987676872,1.2484874814454914,1.6070174863503122,1.2610550343970621
1150,1,300,9,xgboost,0.1,4,1.5650338693116859,1.2405654087492881,1.5751495414799115,1.2333867547567583
1151,1,300,9,xgboost_naive_transfer,0.1,4,1.649149879592286,1.301232397744098,1.6500416584371924,1.3004923539493112
1152,1,300,9,xgboost,0.15,1,1.2939753002188594,1.017933463033781,1.3020988468025425,1.019795555922686
1153,1,300,9,xgboost_naive_transfer,0.15,1,2.4106646774596134,1.9691674909352292,2.4693011106376925,1.974160301545991
1154,1,300,9,xgboost,0.15,2,1.3237528362677746,1.0451819613621929,1.3125158146441356,1.0392163567678594
1155,1,300,9,xgboost_naive_transfer,0.15,2,1.546770635047175,1.2154431119569646,1.5995138197409529,1.2551980420039697
1156,1,300,9,xgboost,0.15,3,1.432401828926269,1.121358228774353,1.433488867277487,1.1102135908587565
1157,1,300,9,xgboost_naive_transfer,0.15,3,1.626054975795299,1.289976462838853,1.6720104077018763,1.3177746989282018
1158,1,300,9,xgboost,0.15,4,1.6227395743289172,1.2765616813126008,1.6364752374987286,1.2830430397799562
1159,1,300,9,xgboost_naive_transfer,0.15,4,1.7009444469352546,1.3388003067889973,1.7101091441581127,1.3338802331879884
1160,1,300,10,xgboost,0.01,1,1.5988483332008143,1.2719655203349771,1.6614690990269099,1.317579306606755
1161,1,300,10,xgboost_naive_transfer,0.01,1,3.9824320416705032,3.2446951044398653,4.1984750885259245,3.433992622254872
1162,1,300,10,xgboost,0.01,2,1.294080278148439,1.0122784607318402,1.3095731207587797,1.030021430625178
1163,1,300,10,xgboost_naive_transfer,0.01,2,1.8162032234383192,1.441935240018709,1.8741834848382577,1.4821851334310154
1164,1,300,10,xgboost,0.01,3,1.4079262611715895,1.1098193252930433,1.4210259929862927,1.113648240757038
1165,1,300,10,xgboost_naive_transfer,0.01,3,1.7956581439816655,1.4258297074230726,1.8384479272208123,1.45517262866428
1166,1,300,10,xgboost,0.01,4,1.5815097867594021,1.2407551581686356,1.5861817110658591,1.2442820701854498
1167,1,300,10,xgboost_naive_transfer,0.01,4,1.7432306787648073,1.3874273977453553,1.8141837822152826,1.4328442436333617
1168,1,300,10,xgboost,0.02,1,1.2991532113844166,1.0214551836934667,1.3135738750179335,1.030055579942659
1169,1,300,10,xgboost_naive_transfer,0.02,1,3.9841427875230777,3.245893719769271,4.2008607487953835,3.436220446349746
1170,1,300,10,xgboost,0.02,2,1.278327635626657,0.9974404957803878,1.2880951639773153,1.0146065050155784
1171,1,300,10,xgboost_naive_transfer,0.02,2,1.8529650725733962,1.4683049465057625,1.911569434897705,1.5137095582974047
1172,1,300,10,xgboost,0.02,3,1.4083590177352578,1.1109194145287264,1.4170308426220768,1.1147342936807538
1173,1,300,10,xgboost_naive_transfer,0.02,3,1.7945034444958514,1.424915904058772,1.829850575664465,1.4451139430914248
1174,1,300,10,xgboost,0.02,4,1.5795264968369136,1.24000255817794,1.588646602163914,1.2482712038015986
1175,1,300,10,xgboost_naive_transfer,0.02,4,1.7171666920336681,1.359928751895868,1.763538883825152,1.3912073943808982
1176,1,300,10,xgboost,0.05,1,1.2874996423257068,1.0123553516716481,1.2950949818538084,1.0147663618016898
1177,1,300,10,xgboost_naive_transfer,0.05,1,3.9841732509439125,3.2474356235853046,4.1947909565458295,3.4282026741978053
1178,1,300,10,xgboost,0.05,2,1.2920483296885197,1.0116324814356406,1.2945237699428536,1.020381283254825
1179,1,300,10,xgboost_naive_transfer,0.05,2,1.8052083156851215,1.438629057300189,1.8594785035125283,1.4707011210627703
1180,1,300,10,xgboost,0.05,3,1.4086657571469297,1.1120793407962812,1.4069205367392714,1.1120345947231138
1181,1,300,10,xgboost_naive_transfer,0.05,3,1.8110087418823944,1.4347932649839348,1.8389621425135367,1.4549489619741067
1182,1,300,10,xgboost,0.05,4,1.566340547819879,1.2301369202994643,1.5682188462588154,1.2268157021515713
1183,1,300,10,xgboost_naive_transfer,0.05,4,1.634008518207611,1.294544038372383,1.665089460108087,1.315788412043372
1184,1,300,10,xgboost,0.1,1,1.2820917321521381,1.0087383376607086,1.2882484393608695,1.008977865978715
1185,1,300,10,xgboost_naive_transfer,0.1,1,3.1384644502126844,2.5425950048979167,3.2499641529210623,2.605959502908155
1186,1,300,10,xgboost,0.1,2,1.2968930538860786,1.010647534269766,1.302109461758223,1.02130169973476
1187,1,300,10,xgboost_naive_transfer,0.1,2,1.7135807390487674,1.3489472988350604,1.7503346250077014,1.380499148056689
1188,1,300,10,xgboost,0.1,3,1.4247484022493904,1.1195972031281025,1.453042091417555,1.1398609756463065
1189,1,300,10,xgboost_naive_transfer,0.1,3,1.797408774050575,1.4236136682424831,1.8289744395059646,1.4438895549543596
1190,1,300,10,xgboost,0.1,4,1.5650338693116859,1.2405654087492881,1.5751495414799115,1.2333867547567583
1191,1,300,10,xgboost_naive_transfer,0.1,4,1.7101378717612195,1.363159548121012,1.761437969070328,1.3980031871090428
1192,1,300,10,xgboost,0.15,1,1.2939753002188594,1.017933463033781,1.3020988468025425,1.019795555922686
1193,1,300,10,xgboost_naive_transfer,0.15,1,2.937764915684996,2.389427451483856,3.0149410059898685,2.416126260965005
1194,1,300,10,xgboost,0.15,2,1.3237528362677746,1.0451819613621929,1.3125158146441356,1.0392163567678594
1195,1,300,10,xgboost_naive_transfer,0.15,2,1.7177266638387976,1.3639026972384423,1.783256511477334,1.4270500418490446
1196,1,300,10,xgboost,0.15,3,1.432401828926269,1.121358228774353,1.433488867277487,1.1102135908587565
1197,1,300,10,xgboost_naive_transfer,0.15,3,1.724260760686971,1.3577899549290182,1.7273786722443243,1.3722388424559857
1198,1,300,10,xgboost,0.15,4,1.6227395743289172,1.2765616813126008,1.6364752374987286,1.2830430397799562
1199,1,300,10,xgboost_naive_transfer,0.15,4,1.6904665649769124,1.3444099424139737,1.7357674967944872,1.3925516804006726
1200,2,100,1,xgboost,0.01,1,1.7958680489008951,1.441093586171469,1.7625767134924664,1.4005982433050022
1201,2,100,1,xgboost_naive_transfer,0.01,1,4.526110526527576,3.6591366486078196,4.351279135411296,3.4932360743522453
1202,2,100,1,xgboost,0.01,2,1.6972227949269048,1.3400203855014066,1.639341083166942,1.2967264056287944
1203,2,100,1,xgboost_naive_transfer,0.01,2,1.5992984476618477,1.2890434793836463,1.5220492326846942,1.2219227142681404
1204,2,100,1,xgboost,0.01,3,1.9394093438665678,1.5126073755355387,1.9083362577249268,1.5093391938917748
1205,2,100,1,xgboost_naive_transfer,0.01,3,1.455772340888742,1.170471699506296,1.3921903455155547,1.1168222199877904
1206,2,100,1,xgboost,0.01,4,2.2291064344988327,1.742351874755845,2.0841278122699083,1.6584856059046704
1207,2,100,1,xgboost_naive_transfer,0.01,4,1.5148499282921333,1.2193812067178198,1.4248836524225803,1.1414791355656089
1208,2,100,1,xgboost,0.02,1,1.5593655696732402,1.2468039191706919,1.5413610330735665,1.2169637946138374
1209,2,100,1,xgboost_naive_transfer,0.02,1,1.8230205688132077,1.4438598248170624,1.735484710094555,1.3929662998993495
1210,2,100,1,xgboost,0.02,2,1.6804172382143838,1.326584202478471,1.6338209611596946,1.2912940820746825
1211,2,100,1,xgboost_naive_transfer,0.02,2,1.3974681383828145,1.1265726396333133,1.318608290480157,1.0476192352690596
1212,2,100,1,xgboost,0.02,3,1.9359091625780638,1.5112275247690827,1.9023239395861102,1.5058147308890315
1213,2,100,1,xgboost_naive_transfer,0.02,3,1.4476593708166448,1.1630476114715669,1.3804886164586694,1.1043154432637143
1214,2,100,1,xgboost,0.02,4,2.238731800034057,1.7489491695762138,2.0966597440117467,1.6651446914470525
1215,2,100,1,xgboost_naive_transfer,0.02,4,1.530965199435087,1.2322094764099647,1.4396951752632474,1.153025357410913
1216,2,100,1,xgboost,0.05,1,1.569939158581069,1.2568135517471644,1.5492092826384678,1.2241059718009746
1217,2,100,1,xgboost_naive_transfer,0.05,1,1.543112993744742,1.2259503800500338,1.4555594318277105,1.1663286291478225
1218,2,100,1,xgboost,0.05,2,1.6628490683362387,1.3136644850523593,1.6210997729677306,1.2854221583543872
1219,2,100,1,xgboost_naive_transfer,0.05,2,1.3801027828898331,1.1080042660533413,1.3025702190629327,1.0331239841245579
1220,2,100,1,xgboost,0.05,3,1.962955482041127,1.5385320894898444,1.9390117410050796,1.5361053302493954
1221,2,100,1,xgboost_naive_transfer,0.05,3,1.427951529625533,1.1522866231267468,1.358298722018657,1.0954729940160768
1222,2,100,1,xgboost,0.05,4,2.2369772828984105,1.752341628391697,2.11707949227161,1.6970911142902851
1223,2,100,1,xgboost_naive_transfer,0.05,4,1.500718807996271,1.2152088792403253,1.423574578682893,1.153703484047775
1224,2,100,1,xgboost,0.1,1,1.5453226560959705,1.232663522776914,1.5253034923018287,1.2023730101274521
1225,2,100,1,xgboost_naive_transfer,0.1,1,1.5232722782838952,1.209989792656987,1.4312005077951246,1.1478102070111245
1226,2,100,1,xgboost,0.1,2,1.673830891648793,1.3218146518790994,1.6329142928757816,1.2843966774061473
1227,2,100,1,xgboost_naive_transfer,0.1,2,1.3689109429985675,1.108632004486134,1.3005007708009184,1.041023561245497
1228,2,100,1,xgboost,0.1,3,1.9816723043712718,1.5488507778440828,1.9604114806828656,1.547235247977589
1229,2,100,1,xgboost_naive_transfer,0.1,3,1.4569002538383242,1.158905147044689,1.3844321099472205,1.1054069873962753
1230,2,100,1,xgboost,0.1,4,2.2151913553731886,1.7573324768641307,2.143868160010647,1.7041214504921878
1231,2,100,1,xgboost_naive_transfer,0.1,4,1.5632217400031683,1.2526291301117982,1.492924457099151,1.2082509603100815
1232,2,100,1,xgboost,0.15,1,1.5482651479349874,1.2374418158072253,1.5360016367185871,1.2133783977897428
1233,2,100,1,xgboost_naive_transfer,0.15,1,1.5092359892701388,1.1995677116402839,1.4267447511703315,1.1429973316170403
1234,2,100,1,xgboost,0.15,2,1.6838920273913558,1.3331275624932344,1.6411210990677225,1.295234429838167
1235,2,100,1,xgboost_naive_transfer,0.15,2,1.3646045326450127,1.0995539934611485,1.3065604954875896,1.0382027412681505
1236,2,100,1,xgboost,0.15,3,2.024124401904321,1.5730557124959994,1.9521927059859279,1.561510924638163
1237,2,100,1,xgboost_naive_transfer,0.15,3,1.4578922773839893,1.1665141835362467,1.3690495449867421,1.0938500081125613
1238,2,100,1,xgboost,0.15,4,2.274262307492652,1.797204775177426,2.192646196337992,1.7591914632304297
1239,2,100,1,xgboost_naive_transfer,0.15,4,1.5830898543169059,1.2663858563054058,1.5018032780742168,1.1954594659725681
1240,2,100,2,xgboost,0.01,1,1.7958680489008951,1.441093586171469,1.7625767134924664,1.4005982433050022
1241,2,100,2,xgboost_naive_transfer,0.01,1,5.044413890023162,4.037952246444877,4.877013184986457,3.9367606655244574
1242,2,100,2,xgboost,0.01,2,1.6972227949269048,1.3400203855014066,1.639341083166942,1.2967264056287944
1243,2,100,2,xgboost_naive_transfer,0.01,2,4.9910202874316445,3.997519366380541,4.828298474880115,3.8990510616514604
1244,2,100,2,xgboost,0.01,3,1.9394093438665678,1.5126073755355387,1.9083362577249268,1.5093391938917748
1245,2,100,2,xgboost_naive_transfer,0.01,3,1.614767478821294,1.3152351931931048,1.615244583420792,1.2841514729757555
1246,2,100,2,xgboost,0.01,4,2.2291064344988327,1.742351874755845,2.0841278122699083,1.6584856059046704
1247,2,100,2,xgboost_naive_transfer,0.01,4,1.7224677818863092,1.3774133733540355,1.7154084252965307,1.3693694591472645
1248,2,100,2,xgboost,0.02,1,1.5593655696732402,1.2468039191706919,1.5413610330735665,1.2169637946138374
1249,2,100,2,xgboost_naive_transfer,0.02,1,5.1321571939673065,4.108260386227546,4.966065297744622,4.01353375932498
1250,2,100,2,xgboost,0.02,2,1.6804172382143838,1.326584202478471,1.6338209611596946,1.2912940820746825
1251,2,100,2,xgboost_naive_transfer,0.02,2,5.0261378994859065,4.02263670623379,4.870363802219327,3.9342615941384667
1252,2,100,2,xgboost,0.02,3,1.9359091625780638,1.5112275247690827,1.9023239395861102,1.5058147308890315
1253,2,100,2,xgboost_naive_transfer,0.02,3,1.6240593068347056,1.3216766478134168,1.6233115932186946,1.288811409101253
1254,2,100,2,xgboost,0.02,4,2.238731800034057,1.7489491695762138,2.0966597440117467,1.6651446914470525
1255,2,100,2,xgboost_naive_transfer,0.02,4,1.72752071074808,1.3827351576981948,1.7233793015630559,1.3825229061431619
1256,2,100,2,xgboost,0.05,1,1.569939158581069,1.2568135517471644,1.5492092826384678,1.2241059718009746
1257,2,100,2,xgboost_naive_transfer,0.05,1,5.3558385441953416,4.299113457807322,5.187439437299755,4.207050700408448
1258,2,100,2,xgboost,0.05,2,1.6628490683362387,1.3136644850523593,1.6210997729677306,1.2854221583543872
1259,2,100,2,xgboost_naive_transfer,0.05,2,5.087789105461113,4.0707223049709835,4.940293295876603,3.9895978613435408
1260,2,100,2,xgboost,0.05,3,1.962955482041127,1.5385320894898444,1.9390117410050796,1.5361053302493954
1261,2,100,2,xgboost_naive_transfer,0.05,3,1.5802935948041765,1.2767938579628986,1.5771117039675653,1.255864982389033
1262,2,100,2,xgboost,0.05,4,2.2369772828984105,1.752341628391697,2.11707949227161,1.6970911142902851
1263,2,100,2,xgboost_naive_transfer,0.05,4,1.7301744793474119,1.380953176883503,1.7501446164418737,1.3949313595540607
1264,2,100,2,xgboost,0.1,1,1.5453226560959705,1.232663522776914,1.5253034923018287,1.2023730101274521
1265,2,100,2,xgboost_naive_transfer,0.1,1,5.646970870984657,4.5582821911783595,5.444772397815226,4.439175821253625
1266,2,100,2,xgboost,0.1,2,1.673830891648793,1.3218146518790994,1.6329142928757816,1.2843966774061473
1267,2,100,2,xgboost_naive_transfer,0.1,2,1.5590947062308238,1.280837093782099,1.6131111130898417,1.2839842594632136
1268,2,100,2,xgboost,0.1,3,1.9816723043712718,1.5488507778440828,1.9604114806828656,1.547235247977589
1269,2,100,2,xgboost_naive_transfer,0.1,3,1.578095737660078,1.2694253157046507,1.5731749912786521,1.2463195336476747
1270,2,100,2,xgboost,0.1,4,2.2151913553731886,1.7573324768641307,2.143868160010647,1.7041214504921878
1271,2,100,2,xgboost_naive_transfer,0.1,4,1.7352867237984622,1.3898043940102849,1.698592513732493,1.3725846463206592
1272,2,100,2,xgboost,0.15,1,1.5482651479349874,1.2374418158072253,1.5360016367185871,1.2133783977897428
1273,2,100,2,xgboost_naive_transfer,0.15,1,5.71042896703236,4.618833850114177,5.5012437563036,4.489077029251695
1274,2,100,2,xgboost,0.15,2,1.6838920273913558,1.3331275624932344,1.6411210990677225,1.295234429838167
1275,2,100,2,xgboost_naive_transfer,0.15,2,1.5684257014013774,1.2790513069193021,1.612032406764753,1.2758754717438583
1276,2,100,2,xgboost,0.15,3,2.024124401904321,1.5730557124959994,1.9521927059859279,1.561510924638163
1277,2,100,2,xgboost_naive_transfer,0.15,3,1.5644960373677685,1.2682236910420772,1.6262163182580478,1.3055052804950544
1278,2,100,2,xgboost,0.15,4,2.274262307492652,1.797204775177426,2.192646196337992,1.7591914632304297
1279,2,100,2,xgboost_naive_transfer,0.15,4,1.7143457433325444,1.3824205029628147,1.7168962222331672,1.3722500960380053
1280,2,100,3,xgboost,0.01,1,1.7958680489008951,1.441093586171469,1.7625767134924664,1.4005982433050022
1281,2,100,3,xgboost_naive_transfer,0.01,1,5.147585879402253,4.120841205808997,4.977340448091182,4.022035934114031
1282,2,100,3,xgboost,0.01,2,1.6972227949269048,1.3400203855014066,1.639341083166942,1.2967264056287944
1283,2,100,3,xgboost_naive_transfer,0.01,2,4.79689040253259,3.8556983120335433,4.657380995074045,3.7857939345779705
1284,2,100,3,xgboost,0.01,3,1.9394093438665678,1.5126073755355387,1.9083362577249268,1.5093391938917748
1285,2,100,3,xgboost_naive_transfer,0.01,3,1.9776950880597544,1.5659070591823168,1.964527460579877,1.5672654740504617
1286,2,100,3,xgboost,0.01,4,2.2291064344988327,1.742351874755845,2.0841278122699083,1.6584856059046704
1287,2,100,3,xgboost_naive_transfer,0.01,4,2.038169430723711,1.5943272049722528,1.972685297601138,1.5670547952695415
1288,2,100,3,xgboost,0.02,1,1.5593655696732402,1.2468039191706919,1.5413610330735665,1.2169637946138374
1289,2,100,3,xgboost_naive_transfer,0.02,1,5.296126570152752,4.245883854014275,5.125796005790583,4.149477145377152
1290,2,100,3,xgboost,0.02,2,1.6804172382143838,1.326584202478471,1.6338209611596946,1.2912940820746825
1291,2,100,3,xgboost_naive_transfer,0.02,2,4.809638750112163,3.868715285050202,4.684045300285675,3.8132668460679744
1292,2,100,3,xgboost,0.02,3,1.9359091625780638,1.5112275247690827,1.9023239395861102,1.5058147308890315
1293,2,100,3,xgboost_naive_transfer,0.02,3,1.9576822986470879,1.5464151402529083,1.9332070992677084,1.5417462155984922
1294,2,100,3,xgboost,0.02,4,2.238731800034057,1.7489491695762138,2.0966597440117467,1.6651446914470525
1295,2,100,3,xgboost_naive_transfer,0.02,4,2.0428328886450045,1.599966580322778,1.9845475330241467,1.57684106844503
1296,2,100,3,xgboost,0.05,1,1.569939158581069,1.2568135517471644,1.5492092826384678,1.2241059718009746
1297,2,100,3,xgboost_naive_transfer,0.05,1,5.7046917088417874,4.608507883633325,5.535043744623971,4.516579074031143
1298,2,100,3,xgboost,0.05,2,1.6628490683362387,1.3136644850523593,1.6210997729677306,1.2854221583543872
1299,2,100,3,xgboost_naive_transfer,0.05,2,4.805877137621729,3.884758754708666,4.69003181661855,3.8401092806074
1300,2,100,3,xgboost,0.05,3,1.962955482041127,1.5385320894898444,1.9390117410050796,1.5361053302493954
1301,2,100,3,xgboost_naive_transfer,0.05,3,1.9810913742787413,1.5742724870509073,1.970650976373259,1.5796613349255784
1302,2,100,3,xgboost,0.05,4,2.2369772828984105,1.752341628391697,2.11707949227161,1.6970911142902851
1303,2,100,3,xgboost_naive_transfer,0.05,4,2.032239299917321,1.5897042612827599,1.999993711075665,1.5908173305800357
1304,2,100,3,xgboost,0.1,1,1.5453226560959705,1.232663522776914,1.5253034923018287,1.2023730101274521
1305,2,100,3,xgboost_naive_transfer,0.1,1,6.296065248696721,5.174615676675148,6.1192052925261455,5.071305221155619
1306,2,100,3,xgboost,0.1,2,1.673830891648793,1.3218146518790994,1.6329142928757816,1.2843966774061473
1307,2,100,3,xgboost_naive_transfer,0.1,2,1.8139201930302375,1.4512645523210939,1.8088332035091859,1.445417293946939
1308,2,100,3,xgboost,0.1,3,1.9816723043712718,1.5488507778440828,1.9604114806828656,1.547235247977589
1309,2,100,3,xgboost_naive_transfer,0.1,3,1.9010758197647857,1.4977427466420659,1.9034355575338353,1.5218572018838925
1310,2,100,3,xgboost,0.1,4,2.2151913553731886,1.7573324768641307,2.143868160010647,1.7041214504921878
1311,2,100,3,xgboost_naive_transfer,0.1,4,2.056119762206212,1.6011574701505482,2.05433306105446,1.6107074734472857
1312,2,100,3,xgboost,0.15,1,1.5482651479349874,1.2374418158072253,1.5360016367185871,1.2133783977897428
1313,2,100,3,xgboost_naive_transfer,0.15,1,6.694397474617724,5.5769928873108325,6.514316825527066,5.467352859684545
1314,2,100,3,xgboost,0.15,2,1.6838920273913558,1.3331275624932344,1.6411210990677225,1.295234429838167
1315,2,100,3,xgboost_naive_transfer,0.15,2,1.8312162295392376,1.4686733160135086,1.8095227581811573,1.4510755034231273
1316,2,100,3,xgboost,0.15,3,2.024124401904321,1.5730557124959994,1.9521927059859279,1.561510924638163
1317,2,100,3,xgboost_naive_transfer,0.15,3,1.9264056866862134,1.52517540824519,1.8997672518834565,1.5019837045380473
1318,2,100,3,xgboost,0.15,4,2.274262307492652,1.797204775177426,2.192646196337992,1.7591914632304297
1319,2,100,3,xgboost_naive_transfer,0.15,4,2.09431544475275,1.6222548567103399,2.0647153496748434,1.6032534858885228
1320,2,100,4,xgboost,0.01,1,1.7958680489008951,1.441093586171469,1.7625767134924664,1.4005982433050022
1321,2,100,4,xgboost_naive_transfer,0.01,1,4.786401443270473,3.8405093540140727,4.617770247668996,3.716158078212721
1322,2,100,4,xgboost,0.01,2,1.6972227949269048,1.3400203855014066,1.639341083166942,1.2967264056287944
1323,2,100,4,xgboost_naive_transfer,0.01,2,4.698883491105724,3.7746363012206685,4.534926065695733,3.6493227470503253
1324,2,100,4,xgboost,0.01,3,1.9394093438665678,1.5126073755355387,1.9083362577249268,1.5093391938917748
1325,2,100,4,xgboost_naive_transfer,0.01,3,2.2085740524788107,1.7098499927195485,2.264571390766119,1.7741852571819523
1326,2,100,4,xgboost,0.01,4,2.2291064344988327,1.742351874755845,2.0841278122699083,1.6584856059046704
1327,2,100,4,xgboost_naive_transfer,0.01,4,2.5053024527453753,1.9270327695399059,2.5353142984898467,1.988138018849774
1328,2,100,4,xgboost,0.02,1,1.5593655696732402,1.2468039191706919,1.5413610330735665,1.2169637946138374
1329,2,100,4,xgboost_naive_transfer,0.02,1,4.9713630671999605,3.9804279722163085,4.801592107988852,3.872112205766273
1330,2,100,4,xgboost,0.02,2,1.6804172382143838,1.326584202478471,1.6338209611596946,1.2912940820746825
1331,2,100,4,xgboost_naive_transfer,0.02,2,4.750440290545714,3.803264167068231,4.592775216101663,3.698700886993766
1332,2,100,4,xgboost,0.02,3,1.9359091625780638,1.5112275247690827,1.9023239395861102,1.5058147308890315
1333,2,100,4,xgboost_naive_transfer,0.02,3,2.226553773081096,1.7255376383881846,2.2788018113019937,1.7813202957431093
1334,2,100,4,xgboost,0.02,4,2.238731800034057,1.7489491695762138,2.0966597440117467,1.6651446914470525
1335,2,100,4,xgboost_naive_transfer,0.02,4,2.4730878997257832,1.9014679777248715,2.5042699137580025,1.9618387038544651
1336,2,100,4,xgboost,0.05,1,1.569939158581069,1.2568135517471644,1.5492092826384678,1.2241059718009746
1337,2,100,4,xgboost_naive_transfer,0.05,1,5.548552348267231,4.466960650206596,5.378522857102749,4.374335610709298
1338,2,100,4,xgboost,0.05,2,1.6628490683362387,1.3136644850523593,1.6210997729677306,1.2854221583543872
1339,2,100,4,xgboost_naive_transfer,0.05,2,4.795540938763926,3.849565555771294,4.659038889692654,3.767933901898768
1340,2,100,4,xgboost,0.05,3,1.962955482041127,1.5385320894898444,1.9390117410050796,1.5361053302493954
1341,2,100,4,xgboost_naive_transfer,0.05,3,2.173525375560825,1.6997397913538907,2.223742649652371,1.7379902528994136
1342,2,100,4,xgboost,0.05,4,2.2369772828984105,1.752341628391697,2.11707949227161,1.6970911142902851
