,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,1,Hgv,190,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.446379931072575,1.7811582121111733,2.5264459099874848,1.854270731934036
1,1,Hgv,190,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.4670404338424996,1.8075189688303608,2.537496515387848,1.8785882877832805
2,1,Hgv,190,LSTransferTreeBoost,0.05,1,1,0.05,0.5,2.436850055487087,1.7823693156434448,2.5114745134215086,1.8328909716745396
3,1,Hgv,190,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.443558367913015,1.7858171857191558,2.523399852756083,1.8458042726345165
4,1,Hgv,190,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.4271807566479002,1.7786841545290573,2.4990404604956735,1.8387526970501
5,1,Hgv,190,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.433531248841998,1.7848687223322448,2.489042640124286,1.8229304502109962
6,1,Hgv,190,LSTransferTreeBoost,0.05,1,2,0.05,0.5,2.4443294633457024,1.7896117044788666,2.5110137046696583,1.8576703548191278
7,1,Hgv,190,LSTransferTreeBoost,0.05,1,2,0.05,0.9,2.4356013629907802,1.7842982616582332,2.5048325277878876,1.8436921562580224
8,1,Hgv,190,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.3863906590065116,1.7402924916954257,2.4176481653578437,1.7624923686696414
9,1,Hgv,190,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.3526467655990415,1.71075463413609,2.394203351442743,1.7438915674041355
10,1,Hgv,190,LSTransferTreeBoost,0.05,2,1,0.05,0.5,2.416758452583097,1.7652828394960778,2.4665484051180537,1.7978558829552609
11,1,Hgv,190,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.4076586339383637,1.75193866855992,2.450939148054746,1.7902791257056263
12,1,Hgv,190,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.4262824483495695,1.7672718885993057,2.481973037431829,1.8169829337665269
13,1,Hgv,190,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.4086066657757086,1.7551723522831697,2.4541184750684817,1.7988007470677114
14,1,Hgv,190,LSTransferTreeBoost,0.05,2,2,0.05,0.5,2.4366361694618544,1.772968307345439,2.4885906518773067,1.819127667435993
15,1,Hgv,190,LSTransferTreeBoost,0.05,2,2,0.05,0.9,2.4366017748456263,1.772375368871097,2.4826861290821602,1.8192318473097346
16,1,Hgv,190,LSTransferTreeBoost,0.1,1,1,0.01,0.5,2.4529355023213233,1.788295465366385,2.5211940030475466,1.8595294489409517
17,1,Hgv,190,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.4591378947635056,1.81062414544217,2.5191641286062287,1.8673991055578436
18,1,Hgv,190,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.433881517823219,1.779465875052979,2.5100672282332828,1.838519189082511
19,1,Hgv,190,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.4460918765798323,1.7813882003384298,2.5065614562198864,1.8302151300501919
20,1,Hgv,190,LSTransferTreeBoost,0.1,1,2,0.01,0.5,2.4276203777962704,1.7777462783600142,2.489072660236939,1.8281412000826351
21,1,Hgv,190,LSTransferTreeBoost,0.1,1,2,0.01,0.9,2.4301199396331237,1.7736082503089552,2.491295216932375,1.8253322072620843
22,1,Hgv,190,LSTransferTreeBoost,0.1,1,2,0.05,0.5,2.434819861988491,1.7824455624049853,2.510962274428346,1.8513199043086737
23,1,Hgv,190,LSTransferTreeBoost,0.1,1,2,0.05,0.9,2.4389262038635855,1.7940662751684016,2.5030981716441154,1.8402902195705462
24,1,Hgv,190,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.383212996407568,1.7368122479067796,2.3928273533716613,1.738423618445679
25,1,Hgv,190,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.3362434553218234,1.708790052729372,2.367430046199294,1.7333510286909162
26,1,Hgv,190,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.397667974823446,1.748957441057365,2.4356519357151334,1.7741846873774563
27,1,Hgv,190,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.3998515035851695,1.7568411895723957,2.43662247624567,1.7757448481364508
28,1,Hgv,190,LSTransferTreeBoost,0.1,2,2,0.01,0.5,2.420986679811183,1.7645368368303527,2.4627918709796304,1.8046525488802103
29,1,Hgv,190,LSTransferTreeBoost,0.1,2,2,0.01,0.9,2.3796710177370093,1.7271956556797727,2.392019418555961,1.7496365413093684
30,1,Hgv,190,LSTransferTreeBoost,0.1,2,2,0.05,0.5,2.4377468827000914,1.776359486201962,2.4809733600559705,1.808816112514608
31,1,Hgv,190,LSTransferTreeBoost,0.1,2,2,0.05,0.9,2.42688945850422,1.7698655016498483,2.469590779077011,1.8097004413072013
32,1,Hgv,570,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.2612770463926655,1.6426568722479455,2.2785773428862113,1.6560880697009537
33,1,Hgv,570,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.2419440353424074,1.6326274527056137,2.274943175880339,1.6500898754791817
34,1,Hgv,570,LSTransferTreeBoost,0.05,1,1,0.05,0.5,2.2758585432538085,1.645401825699905,2.2908140604097467,1.650288893421729
35,1,Hgv,570,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.2610104853716897,1.636059521017215,2.2874558948725245,1.6546099872463627
