,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,1,Dgv,150,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.6912467556597655,5.307107461897544,6.485778078539723,4.517206629834016
1,1,Dgv,150,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.546314127376446,5.224842828561132,6.444204600844736,4.539358926699475
2,1,Dgv,150,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.93985683310151,5.483603643158646,6.6449824423846025,4.6701577989907355
3,1,Dgv,150,LSTransferTreeBoost,0.05,1,1,0.05,0.9,7.860333085026124,5.4472388280616455,6.623859129771584,4.645083282227302
4,1,Dgv,150,LSTransferTreeBoost,0.05,1,2,0.01,0.5,7.863413776248904,5.427515839442,6.35760112777153,4.601816534144709
5,1,Dgv,150,LSTransferTreeBoost,0.05,1,2,0.01,0.9,7.693491181381597,5.2821164616564245,6.271666447276073,4.525230840227258
6,1,Dgv,150,LSTransferTreeBoost,0.05,1,2,0.05,0.5,7.980209187552801,5.526067848468552,6.507506709174726,4.701202366410071
7,1,Dgv,150,LSTransferTreeBoost,0.05,1,2,0.05,0.9,7.9280636639528,5.47406969748241,6.428341853589058,4.634857918099096
8,1,Dgv,150,LSTransferTreeBoost,0.05,2,1,0.01,0.5,7.56141236103066,5.138965341636798,6.4176900054085895,4.474819187531661
9,1,Dgv,150,LSTransferTreeBoost,0.05,2,1,0.01,0.9,7.417620724315775,5.071785456570962,6.375284880633802,4.498466421973622
