,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,1.0,0.05,1.0,1.0296682298099054,0.8328683598647667,1.0548737766104865,0.858473938383668
1,930.0,1.0,0.05,2.0,0.5865858321489029,0.4722912858883808,0.6024451804296377,0.4830669106085735
2,930.0,1.0,0.05,3.0,0.6656077224122541,0.5155653204539978,0.703643784882624,0.5489100206944838
3,930.0,1.0,0.05,4.0,0.8241510601488892,0.6477453340943434,0.8585984063662527,0.6752334895432498
4,930.0,1.0,0.05,5.0,0.9556316750336125,0.7452770795861908,0.9876553168128239,0.7665915283509669
5,930.0,1.0,0.05,6.0,1.10557697875872,0.8556257059542705,1.146415096995424,0.8896990634220063
6,930.0,1.0,0.05,7.0,1.2363913007090654,0.9607758765159399,1.295572307124506,1.0081325336425164
7,930.0,1.0,0.075,1.0,0.9964743746035181,0.8048136237188823,1.016875030886425,0.8278212047630895
8,930.0,1.0,0.075,2.0,0.5179601635648449,0.4143818185217286,0.5375146504980036,0.4310926583865277
9,930.0,1.0,0.075,3.0,0.6498910512256127,0.5115697256783076,0.6870907957136453,0.5376380096763459
10,930.0,1.0,0.075,4.0,0.7983171358267115,0.6250319162459388,0.8441313531601787,0.6552972792784107
11,930.0,1.0,0.075,5.0,0.9418562545438738,0.733379219337631,0.959404578052389,0.7405376580233656
12,930.0,1.0,0.075,6.0,1.110432222972807,0.8646559412879832,1.1296363530669962,0.8822888911275774
13,930.0,1.0,0.075,7.0,1.2160654424357922,0.9480272273143794,1.2820678947052944,0.997163720369876
14,930.0,1.0,0.1,1.0,0.9709763535515779,0.7818841652182965,0.9923293795806215,0.8059228784515947
15,930.0,1.0,0.1,2.0,0.6235408442434217,0.5046907026678671,0.6447049386835908,0.5133353408971102
16,930.0,1.0,0.1,3.0,0.7032397905161013,0.5381445641789669,0.7513776773417581,0.576978872943301
17,930.0,1.0,0.1,4.0,0.8068176291961012,0.624668347675928,0.8561714282124795,0.6612075980251616
18,930.0,1.0,0.1,5.0,0.9755788572633614,0.7488806741665353,0.9927964604835517,0.7726403840464466
19,930.0,1.0,0.1,6.0,1.1166725750424262,0.8698038418628323,1.135001490435684,0.8860694880295312
20,930.0,1.0,0.1,7.0,1.2387237698870046,0.9672061867491888,1.3098211905510109,1.0267190475314372
21,930.0,1.0,0.125,1.0,0.9800237163411467,0.7898598746941329,1.001276240433254,0.8143132501738314
22,930.0,1.0,0.125,2.0,0.5865340871911267,0.47241069713737655,0.6047578007267326,0.4808122750941796
23,930.0,1.0,0.125,3.0,0.6922898391592662,0.5428418653564513,0.7232329903457773,0.5713788286473618
24,930.0,1.0,0.125,4.0,0.8403742298595841,0.6615027720084766,0.8581664004442061,0.6699574940079248
25,930.0,1.0,0.125,5.0,1.0138100676987634,0.784479235927379,1.0335025814485022,0.8033889164514876
26,930.0,1.0,0.125,6.0,1.111638878615676,0.8608506770317076,1.1290554098269963,0.8744226614528847
27,930.0,1.0,0.125,7.0,1.2169275868547733,0.9371435943383629,1.2777209254135975,0.9913673713735156
28,930.0,1.0,0.15,1.0,0.9673378962969701,0.7792479492069002,0.9808191943752497,0.7955533673257726
29,930.0,1.0,0.15,2.0,0.6335179724955265,0.5097805168738294,0.6460526590506351,0.5142616306764789
30,930.0,1.0,0.15,3.0,0.7115242867286289,0.5639404282721794,0.759317378091932,0.5929844654412249
31,930.0,1.0,0.15,4.0,0.8337130929424715,0.6491701076332649,0.8878604808740049,0.6845340573265916
32,930.0,1.0,0.15,5.0,1.0100509491136955,0.7799781529685234,1.0262236771545228,0.7925335738069426
33,930.0,1.0,0.15,6.0,1.0895179101740242,0.8471823174621058,1.1371858606258864,0.8830898267525634
34,930.0,1.0,0.15,7.0,1.222235032759359,0.953388607743683,1.281919538691323,1.0081071144055178
35,930.0,1.0,0.175,1.0,0.9637991482155681,0.7762904847349235,0.9789082781776389,0.7947755064967902
36,930.0,1.0,0.175,2.0,0.5751533565436981,0.46216237300937135,0.5987498404701302,0.47650988803591315
37,930.0,1.0,0.175,3.0,0.7047018064408158,0.566937028166921,0.7259459004503652,0.5679441727618009
38,930.0,1.0,0.175,4.0,0.8657048001162851,0.6743221552247144,0.9091005949578344,0.7106436044633986
39,930.0,1.0,0.175,5.0,1.0274887965516744,0.797438776983989,1.0509712123692017,0.8178449338264226
40,930.0,1.0,0.175,6.0,1.1019205672402554,0.863145969608555,1.1575301048450848,0.9020232516947272
41,930.0,1.0,0.175,7.0,1.210737046004074,0.9414124018029122,1.276400619717979,1.001190185690447
42,930.0,1.0,0.2,1.0,0.9823989476796344,0.7888664414046538,0.9902337464004783,0.8065542756883535
43,930.0,1.0,0.2,2.0,0.6635944601079515,0.5366420855909284,0.690550562800776,0.5558432782132811
44,930.0,1.0,0.2,3.0,0.7624659406085653,0.6015568824064838,0.8007857979127243,0.6307651681067707
45,930.0,1.0,0.2,4.0,0.8922354764057128,0.6862492082068257,0.9388085643574621,0.7332015473881289
46,930.0,1.0,0.2,5.0,1.0061666702651715,0.7853951575207888,1.0419618012167478,0.8115010048493266
47,930.0,1.0,0.2,6.0,1.1139457095180836,0.8816757054559432,1.1549729608988575,0.8981073376477576
48,930.0,1.0,0.2,7.0,1.2384850113189123,0.9683347619096601,1.2922975020124077,1.0090612965465917
49,930.0,1.0,0.225,1.0,0.9973297729393121,0.8043929444459125,1.0029420222303154,0.816295540221631
50,930.0,1.0,0.225,2.0,0.6476788784618267,0.5206671452285752,0.6761742520218469,0.5367628046596967
51,930.0,1.0,0.225,3.0,0.7725338653676754,0.6187552410544979,0.8340449433786922,0.6697943303970401
52,930.0,1.0,0.225,4.0,0.8762713001279122,0.683509944418005,0.9076335524381248,0.7111513015459527
53,930.0,1.0,0.225,5.0,1.0435577633862252,0.8215580513259313,1.0334707534832341,0.8007156968681336
54,930.0,1.0,0.225,6.0,1.149630935354402,0.9043987257430061,1.1752424882655452,0.9295596608170965
55,930.0,1.0,0.225,7.0,1.27167869241096,0.986586854521568,1.3204291746637928,1.0375021062353298
56,930.0,1.0,0.25,1.0,1.00357406022411,0.8134348517065684,1.006906432618252,0.8206736091472223
57,930.0,1.0,0.25,2.0,0.6796253524864815,0.5496247014209474,0.6831755904828073,0.548904153358349
58,930.0,1.0,0.25,3.0,0.7061665855426835,0.5656389131234186,0.7417882397063962,0.5837432906490617
59,930.0,1.0,0.25,4.0,0.9679865711608724,0.7638536810280855,0.9949231467485298,0.77580164350729
60,930.0,1.0,0.25,5.0,1.078068997125781,0.8348732766734532,1.0879788868242084,0.851704713405362
61,930.0,1.0,0.25,6.0,1.169625936119587,0.9196909682933954,1.2109684867448254,0.9603837414289321
62,930.0,1.0,0.25,7.0,1.2600032577936455,0.9851286916571949,1.3300428537582947,1.0360965795795638
63,930.0,1.0,0.275,1.0,1.0622475604317614,0.8603223161333732,1.0671519703872612,0.8700751535933515
64,930.0,1.0,0.275,2.0,0.7020280469095943,0.5594588395994021,0.7472795142336361,0.5898737800668483
65,930.0,1.0,0.275,3.0,0.8607674742539945,0.6915408342584043,0.8779541272123382,0.6929816841734604
66,930.0,1.0,0.275,4.0,0.9078858365987811,0.7228169100380247,0.9518401663784221,0.7429781586638642
67,930.0,1.0,0.275,5.0,1.0513245641227655,0.8258855983408284,1.0594116413577652,0.830290108173293
68,930.0,1.0,0.275,6.0,1.196195814355502,0.9389562217086156,1.2479391372439697,0.960844022726078
69,930.0,1.0,0.275,7.0,1.2776492101271295,0.9993634175889361,1.3327489967471653,1.0415010730642706
70,930.0,1.0,0.3,1.0,0.9838430066834035,0.7917396962729666,0.9881080802051511,0.8031916225578384
71,930.0,1.0,0.3,2.0,0.6368166126230244,0.5155417964295322,0.671045264340367,0.5387643026714158
72,930.0,1.0,0.3,3.0,0.8663678171706067,0.679012522873377,0.9039549086837158,0.7013533888103108
73,930.0,1.0,0.3,4.0,0.9694083580041247,0.7683904765124565,0.9945214389989484,0.7757068120966337
74,930.0,1.0,0.3,5.0,1.1201241078982427,0.8707938321477805,1.1604671769674346,0.9064754749974782
75,930.0,1.0,0.3,6.0,1.18304307246287,0.9264732575921137,1.2211132738294432,0.9499468600726338
76,930.0,1.0,0.3,7.0,1.2957949074429704,1.0146590484611768,1.3253014692612706,1.0407395259923595
77,930.0,2.0,0.05,1.0,1.1243569038344352,0.9001840921179489,1.1674432885181758,0.9404719761192023
78,930.0,2.0,0.05,2.0,0.6449790747476531,0.5128131173030058,0.6255891831398228,0.4974639044788063
79,930.0,2.0,0.05,3.0,0.6884121711311862,0.5387161910760022,0.7221725707411359,0.5623934505519664
80,930.0,2.0,0.05,4.0,0.8136519553327178,0.6287579584489446,0.8393366098450892,0.6496193418642672
81,930.0,2.0,0.05,5.0,1.0292208525405717,0.8078433331050817,1.0574380574292337,0.8275039857464926
82,930.0,2.0,0.05,6.0,1.2649175142320686,0.9796067225493202,1.2872945886841352,1.0071458495843295
83,930.0,2.0,0.05,7.0,1.4176766535722969,1.1138074581578556,1.472927944703565,1.1686717720829487
84,930.0,2.0,0.075,1.0,1.1249848289301607,0.8998048256077759,1.1652390225466076,0.9392859293443144
85,930.0,2.0,0.075,2.0,0.6541341246629355,0.516937012852482,0.6510830117486646,0.5213215454198257
86,930.0,2.0,0.075,3.0,0.6824955871671804,0.5329479815492092,0.6966188723635067,0.5328938897503456
87,930.0,2.0,0.075,4.0,0.8931384575946767,0.6892833923942105,0.9001799355337976,0.6979808520862656
88,930.0,2.0,0.075,5.0,1.0622163702988472,0.8371153797190201,1.0704978813502624,0.8434789547965711
89,930.0,2.0,0.075,6.0,1.2594222197827798,0.9848921139771873,1.255806386682503,0.9876917038268114
90,930.0,2.0,0.075,7.0,1.4256568106097713,1.1189103753248422,1.479496370351019,1.1726198700465116
91,930.0,2.0,0.1,1.0,1.1305150086889957,0.9025799469677398,1.1681844854161403,0.9402800187331414
92,930.0,2.0,0.1,2.0,0.6777863200983769,0.5396497907624587,0.680204498074768,0.5451780394939031
93,930.0,2.0,0.1,3.0,0.7140675309721701,0.5550839776331984,0.731827702870797,0.566139671707512
94,930.0,2.0,0.1,4.0,0.8734057340162608,0.6683935156130257,0.9027924868758705,0.6977252482046216
95,930.0,2.0,0.1,5.0,1.0811745790402143,0.8429885522908078,1.1165767103561937,0.8794447362052312
96,930.0,2.0,0.1,6.0,1.250236450029932,0.9826341659120289,1.2844037913127577,1.0072799447331102
97,930.0,2.0,0.1,7.0,1.4379917686640844,1.1389841913866983,1.47065894626054,1.1655142897750985
98,930.0,2.0,0.125,1.0,1.1319641661754631,0.9042268169751552,1.1728761513507289,0.942332009308683
99,930.0,2.0,0.125,2.0,0.660795169049258,0.5317734061593674,0.6408745227135769,0.5079173884499235
100,930.0,2.0,0.125,3.0,0.7145815878241575,0.5559169455927074,0.7115845970376637,0.5484640593208576
101,930.0,2.0,0.125,4.0,0.8698946867012534,0.6746728231071072,0.9084313021943887,0.7086646451864499
102,930.0,2.0,0.125,5.0,1.1090554591303745,0.8713669498007555,1.1100575329048188,0.8700616395941652
103,930.0,2.0,0.125,6.0,1.2431733563803107,0.9790912084557571,1.2754733781583667,1.0020706499433463
104,930.0,2.0,0.125,7.0,1.4047963778715022,1.1084973821002824,1.4589726366395168,1.1589383831433127
105,930.0,2.0,0.15,1.0,1.1564558568105343,0.9253181645760747,1.1928769643128956,0.9609240911145801
106,930.0,2.0,0.15,2.0,0.6334340050529536,0.5015821320091682,0.6501000862219939,0.5128830926270531
107,930.0,2.0,0.15,3.0,0.7641148486633885,0.6062911967414522,0.7557473913328722,0.597783783994339
108,930.0,2.0,0.15,4.0,0.8793143771734783,0.6860443107386884,0.8913710344138035,0.6988510807053742
109,930.0,2.0,0.15,5.0,1.1157666785981977,0.8728605008944751,1.1414364623236524,0.905044513412143
110,930.0,2.0,0.15,6.0,1.2253163446446294,0.951933873137061,1.2715433272310226,0.9893537304461365
111,930.0,2.0,0.15,7.0,1.4061567344747268,1.1176516542192707,1.43512654094462,1.1495643624162986
112,930.0,2.0,0.175,1.0,1.1456932602841088,0.9169653767099278,1.1815686908072156,0.949906154117969
113,930.0,2.0,0.175,2.0,0.6746202989906368,0.5324759049532942,0.6776374464464965,0.5384927198426952
114,930.0,2.0,0.175,3.0,0.741602940155873,0.5861343243935958,0.7548496460665941,0.5861534187368619
115,930.0,2.0,0.175,4.0,0.9151840213121457,0.7181619093455472,0.9191915416293219,0.7152869924821221
116,930.0,2.0,0.175,5.0,1.076679083874616,0.8443094393124768,1.0804134027496257,0.8500661734197588
117,930.0,2.0,0.175,6.0,1.2928372005382036,1.0074992488103705,1.3405036275542639,1.0460755664324863
118,930.0,2.0,0.175,7.0,1.4080126957992365,1.108027259385142,1.4578121114804856,1.1593997355100936
119,930.0,2.0,0.2,1.0,1.1384479006179966,0.9092793987695277,1.1745614398289614,0.9439933903123373
120,930.0,2.0,0.2,2.0,0.6195223301093036,0.4985610402688964,0.6134655848204457,0.48951066741476007
121,930.0,2.0,0.2,3.0,0.790001793584505,0.6165483986193262,0.81320736355868,0.6389932648919364
122,930.0,2.0,0.2,4.0,0.9611635934952578,0.7455020621587573,0.9858239661546656,0.7668006168727375
123,930.0,2.0,0.2,5.0,1.1230909122808381,0.8768417039149414,1.1404581247813907,0.9000657529339751
124,930.0,2.0,0.2,6.0,1.3238461104696058,1.035882623634331,1.3633460273110456,1.075656831393792
125,930.0,2.0,0.2,7.0,1.4646625897671814,1.1471298837621544,1.5039872046777487,1.1985053972276278
126,930.0,2.0,0.225,1.0,1.1359041034662927,0.9117372068328145,1.172636547205428,0.9433737606397629
127,930.0,2.0,0.225,2.0,0.7036194780048052,0.5569936754306568,0.7303351020561152,0.5837095204520641
128,930.0,2.0,0.225,3.0,0.7994448157842701,0.6352587103928881,0.8320019955071926,0.6578464389789961
129,930.0,2.0,0.225,4.0,0.9974987552031459,0.7793092503560363,1.0450726936918255,0.813121591704044
130,930.0,2.0,0.225,5.0,1.1184720691079946,0.8804826513526646,1.1274240493958607,0.9023672784236194
131,930.0,2.0,0.225,6.0,1.295399941500346,1.0217628757001802,1.3116632892008235,1.0392814174195704
132,930.0,2.0,0.225,7.0,1.471192302659947,1.1641494483641657,1.5224278845004386,1.205023375698138
133,930.0,2.0,0.25,1.0,1.171529496981039,0.9398300007974416,1.2115568580701142,0.9791953544167477
134,930.0,2.0,0.25,2.0,0.6918437753411898,0.548776922046905,0.699390806869537,0.5579537851068596
135,930.0,2.0,0.25,3.0,0.8600885125842971,0.6813011937117376,0.8999422503374874,0.7107304941081057
136,930.0,2.0,0.25,4.0,1.0351516158870153,0.8106772421271121,1.0098943442231796,0.7920049661448513
137,930.0,2.0,0.25,5.0,1.1597435653748847,0.9257750453251802,1.1524787429241286,0.9096814980494644
138,930.0,2.0,0.25,6.0,1.2971554219358945,1.0102243427135909,1.3084192197616287,1.0286448202117837
139,930.0,2.0,0.25,7.0,1.4165160516850723,1.1158311474747087,1.4917940013012259,1.1768012097251677
140,930.0,2.0,0.275,1.0,1.133680834213986,0.9003890800010491,1.180141563085021,0.9526061745130869
141,930.0,2.0,0.275,2.0,0.6688759169561898,0.5268703157892832,0.6878783365773024,0.5515188851065816
142,930.0,2.0,0.275,3.0,0.8563637588420819,0.6708783638730724,0.8970571003834507,0.7082835273080273
143,930.0,2.0,0.275,4.0,1.0368465254570833,0.8171253840794159,1.0408733137845085,0.8110491743643786
144,930.0,2.0,0.275,5.0,1.1464289037709516,0.9064933171467127,1.1226762525064522,0.8883419324999334
145,930.0,2.0,0.275,6.0,1.2992084850280872,1.0262933873183255,1.3502921693076853,1.0544257424274823
146,930.0,2.0,0.275,7.0,1.4499049082439257,1.1552895973669957,1.4797940810020722,1.1652894006162113
147,930.0,2.0,0.3,1.0,1.1236496934766167,0.8966845791724477,1.1733714428332997,0.9475464402821167
148,930.0,2.0,0.3,2.0,0.7039200567182834,0.5629966950158987,0.686254053084252,0.5543127174956155
149,930.0,2.0,0.3,3.0,0.8095252381511289,0.642108999306701,0.853546024590375,0.6766053784708763
150,930.0,2.0,0.3,4.0,1.0327498537683375,0.814770053187394,1.0309853823929962,0.7972943065500415
