,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
330,0.1,3,2,0.5,0.0,1.3201262055951122,1.0423699769558932,5,2866,85,500,6,LADTransferTreeBoost,400,1.3982069409572897,1.095944676009949,1.3679048219011822,1.0847704422999804
395,0.1,3,3,0.9,0.01,1.326188296589371,1.0447512055192707,5,2905,85,500,6,LADTransferTreeBoost,400,1.3223890502866642,1.0512946633128577,1.2988831120153126,1.0249417849994684
195,0.1,2,2,0.5,0.0,1.3281595373372852,1.0489712036653676,5,2785,85,500,6,LADTransferTreeBoost,400,1.3261450194480289,1.051540934408033,1.2916711464437365,1.0379997023806544
335,0.1,3,2,0.5,0.01,1.338976737001093,1.0551062278426442,5,2875,85,500,6,LADTransferTreeBoost,400,1.3510825586167117,1.0727210197601684,1.332175644395281,1.0837382913939486
350,0.1,3,2,0.9,0.01,1.3527144906062625,1.061427889181385,5,2878,85,500,6,LADTransferTreeBoost,400,1.4404815775962658,1.1376816954103288,1.438724818104268,1.140465192111252
245,0.1,2,3,0.5,0.01,1.3583864128581586,1.0697858087082592,5,2821,85,500,6,LADTransferTreeBoost,400,1.4748748712412407,1.1658249785902837,1.448689664749303,1.1530596382459293
240,0.1,2,3,0.5,0.0,1.358856251803633,1.076828234777522,5,2812,85,500,6,LADTransferTreeBoost,400,1.3424392475274465,1.0606195072431133,1.3148819827930536,1.0540371408722031
375,0.1,3,3,0.5,0.0,1.3602015207109992,1.0678678331028166,5,2893,85,500,6,LADTransferTreeBoost,400,1.3340809295029856,1.04406226375417,1.3412410761109042,1.059795828843746
260,0.1,2,3,0.9,0.01,1.3608936037260064,1.0716871281153824,5,2824,85,500,6,LADTransferTreeBoost,400,1.363948924535244,1.082245860869756,1.3337698711385075,1.0617843243015368
105,0.1,1,3,0.5,0.0,1.3642227585119233,1.0800393686364917,5,2731,85,500,6,LADTransferTreeBoost,400,1.3913068323387252,1.0979071160456324,1.379323994274882,1.108148878764989
180,0.1,2,2,0.1,0.0,1.3800436715714095,1.0774805501235796,5,2782,85,500,6,LADTransferTreeBoost,400,1.447989444612211,1.139984758832245,1.4241528946073607,1.1195022639288523
355,0.1,3,2,0.9,0.05,1.395602478816643,1.0974830662062038,5,2887,85,500,6,LADTransferTreeBoost,400,1.4120983426843814,1.1051152235131718,1.4177081589241751,1.128588233889725
215,0.1,2,2,0.9,0.01,1.3964199572434595,1.0869459824767818,5,2797,85,500,6,LADTransferTreeBoost,400,1.4466852480568375,1.1500618214986649,1.4433717538964597,1.1394704570903322
60,0.1,1,2,0.5,0.0,1.3970835096093763,1.096539020395863,5,2704,85,500,6,LADTransferTreeBoost,400,1.5067238276915176,1.190411782004583,1.4674431899082407,1.1644766651152398
80,0.1,1,2,0.9,0.01,1.4001147639290685,1.0893344587568765,5,2716,85,500,6,LADTransferTreeBoost,400,1.3381457236950158,1.0592595621618288,1.362908364659687,1.0826107794347763
285,0.1,3,1,0.5,0.0,1.404832654368652,1.100928619338075,5,2839,85,500,6,LADTransferTreeBoost,400,1.452685600291728,1.1431309211032576,1.4754354319320349,1.1636376477573498
65,0.1,1,2,0.5,0.01,1.42696262739735,1.1142135469327399,5,2713,85,500,6,LADTransferTreeBoost,400,1.5312057076560233,1.2060517615813129,1.5067076965465287,1.1912013449149337
200,0.1,2,2,0.5,0.01,1.430836216843529,1.12162405211027,5,2794,85,500,6,LADTransferTreeBoost,400,1.491720061993945,1.178111305779796,1.4790308358588231,1.1755454572876811
