,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
380,0.1,3,3,0.5,0.01,1.350009507098116,0.9119824676536583,5,2901,85,500,6,LSTransferTreeBoost,400,1.2905922951180375,0.953620082023516,1.3703878211250609,1.0259566102597446
375,0.1,3,3,0.5,0.0,1.3686155721747126,0.8859026056474344,5,2892,85,500,6,LSTransferTreeBoost,400,1.271107107341625,0.9457514864154852,1.3529199533272716,1.0022751985743217
285,0.1,3,1,0.5,0.0,1.3741664485766596,1.080276057910733,5,2838,85,500,6,LSTransferTreeBoost,400,1.1887720464250808,0.9437892968174676,1.2652087133837615,1.0126581844027474
335,0.1,3,2,0.5,0.01,1.3769849309805742,0.9484809156828948,5,2874,85,500,6,LSTransferTreeBoost,400,1.1862946211223542,0.9020204291752262,1.2929377637714925,0.9660554116379698
330,0.1,3,2,0.5,0.0,1.3791246548096434,0.9650756090920598,5,2865,85,500,6,LSTransferTreeBoost,400,1.186891587751104,0.9094089084891872,1.3327643883173943,1.0060059485728248
150,0.1,2,1,0.5,0.0,1.3833644640869989,1.0992359254735296,5,2757,85,500,6,LSTransferTreeBoost,400,1.1641711745042664,0.9178715131739056,1.2412363935565134,0.9885935683494638
290,0.1,3,1,0.5,0.01,1.386845218966004,1.1118257465849966,5,2847,85,500,6,LSTransferTreeBoost,400,1.1376722343009325,0.8931445920618472,1.211107020844266,0.9601738292178092
245,0.1,2,3,0.5,0.01,1.3884118354560564,0.9033938390382353,5,2820,85,500,6,LSTransferTreeBoost,400,1.2401475158001856,0.9212533581529184,1.3292200974083956,0.9885462188638676
240,0.1,2,3,0.5,0.0,1.3967130128230878,0.8923869085302053,5,2811,85,500,6,LSTransferTreeBoost,400,1.2782625746845626,0.9478834824162572,1.3655829669770865,1.0246080515727518
105,0.1,1,3,0.5,0.0,1.3977680460231998,0.9168035715505038,5,2730,85,500,6,LSTransferTreeBoost,400,1.3089297748177875,0.9638853348971816,1.361646366305591,1.0027726604287093
15,0.1,1,1,0.5,0.0,1.4044017337826242,1.1170435367470877,5,2676,85,500,6,LSTransferTreeBoost,400,1.1797263824128144,0.9264597720492412,1.2489631012061044,0.9907608864766402
350,0.1,3,2,0.9,0.01,1.4124299061647698,1.0104916051995305,5,2877,85,500,6,LSTransferTreeBoost,400,1.2187853459575853,0.9395150442730869,1.3614410018723069,1.0219204634669543
270,0.1,3,1,0.1,0.0,1.4147886020951568,1.1334330323287112,5,2835,85,500,6,LSTransferTreeBoost,400,1.1110707699859166,0.8756121508453586,1.1837941881074143,0.9446492174458052
305,0.1,3,1,0.9,0.01,1.4208872539913149,1.115833213047514,5,2850,85,500,6,LSTransferTreeBoost,400,1.1719695389275593,0.923940177772151,1.2489152285930067,0.9967039107772768
400,0.1,3,3,0.9,0.05,1.4256696259793793,0.9368461870159266,5,2913,85,500,6,LSTransferTreeBoost,400,1.2626124308588011,0.9464553640969838,1.362295283365839,1.0230872982882002
295,0.1,3,1,0.5,0.05,1.4349298532076322,1.155313317208217,5,2856,85,500,6,LSTransferTreeBoost,400,1.1246630732190217,0.8904906200452806,1.181700103102472,0.9479868559520516
215,0.1,2,2,0.9,0.01,1.43892867912997,1.036380439269676,5,2796,85,500,6,LSTransferTreeBoost,400,1.2444578073062338,0.9418054805901174,1.366335578461593,1.0152943214324033
385,0.1,3,3,0.5,0.05,1.4404940263433024,0.9723900693905886,5,2910,85,500,6,LSTransferTreeBoost,400,1.3102807055122965,0.9751729896995788,1.3835173267941523,1.0251101398196345
195,0.1,2,2,0.5,0.0,1.4584638590886085,1.0002583885129472,5,2784,85,500,6,LSTransferTreeBoost,400,1.184509302833359,0.9046589952118193,1.3230101574740671,0.998630629665374
360,0.1,3,3,0.1,0.0,1.4696383002242595,0.9241308971286031,5,2889,85,500,6,LSTransferTreeBoost,400,1.2487495012911607,0.9417785794833864,1.3654141451840225,1.0247058941936331
110,0.1,1,3,0.5,0.01,1.470492771238024,0.9774531671887164,5,2739,85,500,6,LSTransferTreeBoost,400,1.3172675538151126,0.9836304324021462,1.386728691522155,1.0318402979315244
155,0.1,2,1,0.5,0.01,1.475544236786649,1.1809683110460216,5,2766,85,500,6,LSTransferTreeBoost,400,1.1718336727669365,0.9164793832511616,1.2553352838843204,0.988256086971012
265,0.1,2,3,0.9,0.05,1.475962861582625,0.9895532198701897,5,2832,85,500,6,LSTransferTreeBoost,400,1.5223702971968998,1.151397141730213,1.6056256704439238,1.2141363687694615
275,0.1,3,1,0.1,0.01,1.4837686205889855,1.1957606634096567,5,2844,85,500,6,LSTransferTreeBoost,400,1.1624872003332891,0.9268873117896036,1.2170493865471803,0.9842925821083056
60,0.1,1,2,0.5,0.0,1.4998934360519571,1.005960498834753,5,2703,85,500,6,LSTransferTreeBoost,400,1.2793383771942448,0.97448384523778,1.3928496994560788,1.0545011004051277
170,0.1,2,1,0.9,0.01,1.5033261315670492,1.1980153172801458,5,2769,85,500,6,LSTransferTreeBoost,400,1.1983078157669214,0.9368522742039586,1.278159155281134,1.0076142391813605
225,0.1,2,3,0.1,0.0,1.506883186783932,1.0610724533169882,5,2808,85,500,6,LSTransferTreeBoost,400,1.3237768491555142,1.0019798942354394,1.40448178901522,1.049262219064232
310,0.1,3,1,0.9,0.05,1.5091939327139348,1.2170393875241572,5,2859,85,500,6,LSTransferTreeBoost,400,1.13675398603308,0.8993233974248096,1.195423892741984,0.9620413968942266
35,0.1,1,1,0.9,0.01,1.5209234486173373,1.2095724252350752,5,2688,85,500,6,LSTransferTreeBoost,400,1.2953733229225315,1.00553621491431,1.3704817520785586,1.0698952255465657
280,0.1,3,1,0.1,0.05,1.5371347725225963,1.2394027367287759,5,2853,85,500,6,LSTransferTreeBoost,400,1.288616667682421,1.040254892551098,1.3286376107022235,1.0825198170424308
230,0.1,2,3,0.1,0.01,1.5378100050369223,1.0733033390954614,5,2817,85,500,6,LSTransferTreeBoost,400,1.3815895969393377,1.0550589539980249,1.434123501672382,1.0868932684416297
135,0.1,2,1,0.1,0.0,1.5408635385787401,1.2350478141167347,5,2754,85,500,6,LSTransferTreeBoost,400,1.1470587589841446,0.8933675984350556,1.2250209139503692,0.9667310375822514
160,0.1,2,1,0.5,0.05,1.5431749724685455,1.2324668852622451,5,2775,85,500,6,LSTransferTreeBoost,400,1.1994553822140073,0.9406345815026456,1.280553195162048,1.007318101702189
175,0.1,2,1,0.9,0.05,1.5457176063423756,1.2318125428372977,5,2778,85,500,6,LSTransferTreeBoost,400,1.2098454191939314,0.947305436307298,1.2889711300650268,1.017770680171328
140,0.1,2,1,0.1,0.01,1.551039355697219,1.238637434888451,5,2763,85,500,6,LSTransferTreeBoost,400,1.1907686654632068,0.930007377467765,1.2703897959915085,0.9983030924268492
145,0.1,2,1,0.1,0.05,1.5516611626403811,1.2365858323947876,5,2772,85,500,6,LSTransferTreeBoost,400,1.2050484666679169,0.9374801449858308,1.2822232916031595,1.0025248655675287
370,0.1,3,3,0.1,0.05,1.5529728049805442,1.0198708436844417,5,2907,85,500,6,LSTransferTreeBoost,400,1.363163199246186,1.036393321350691,1.412618913631548,1.0722280665011656
365,0.1,3,3,0.1,0.01,1.5649005876190643,1.0885658626608552,5,2898,85,500,6,LSTransferTreeBoost,400,1.318121968854703,0.9845802622396346,1.3873848324880933,1.027168423892845
0,0.1,1,1,0.1,0.0,1.5668054324608371,1.2482291971105863,5,2673,85,500,6,LSTransferTreeBoost,400,1.3041292927838244,1.016562717492621,1.3788378315352463,1.0777178548927575
25,0.1,1,1,0.5,0.05,1.583887009861238,1.2572622125799116,5,2694,85,500,6,LSTransferTreeBoost,400,1.316106804852661,1.0189502165446025,1.3942169392019317,1.0817903184477946
20,0.1,1,1,0.5,0.01,1.5907097460363049,1.2645523827011727,5,2685,85,500,6,LSTransferTreeBoost,400,1.3277863156218102,1.0327752021250458,1.4057846142385388,1.1012369732309544
10,0.1,1,1,0.1,0.05,1.6016748978306101,1.269609225713036,5,2691,85,500,6,LSTransferTreeBoost,400,1.3271510977297067,1.0265324719401343,1.4055465126771844,1.0904500354393536
250,0.1,2,3,0.5,0.05,1.6075541319231146,1.1692315065908108,5,2829,85,500,6,LSTransferTreeBoost,400,1.272261805859887,0.962067854358568,1.3693425665056895,1.023063572061093
5,0.1,1,1,0.1,0.01,1.6092316163217824,1.2770352237217335,5,2682,85,500,6,LSTransferTreeBoost,400,1.3146683752640955,1.0189650313458751,1.39235652175035,1.084850857664457
200,0.1,2,2,0.5,0.01,1.6093845134179705,1.1879101501369642,5,2793,85,500,6,LSTransferTreeBoost,400,1.2603180131895155,0.971662317991003,1.3694328936731062,1.0457319185415577
90,0.1,1,3,0.1,0.0,1.616877856055694,1.1530452148596648,5,2727,85,500,6,LSTransferTreeBoost,400,1.5413164099266052,1.1716080854684865,1.5614086165679746,1.1869124755064635
65,0.1,1,2,0.5,0.01,1.617157453481839,1.1998454845650248,5,2712,85,500,6,LSTransferTreeBoost,400,1.2794246205909707,0.97309358508062,1.3792236899509391,1.0368061157157669
235,0.1,2,3,0.1,0.05,1.6245977034373567,1.148730620518001,5,2826,85,500,6,LSTransferTreeBoost,400,1.3255375952050208,0.990788768269407,1.4059335004313758,1.044540054300114
325,0.1,3,2,0.1,0.05,1.6279635101477357,1.1747646900368554,5,2880,85,500,6,LSTransferTreeBoost,400,1.2813946455694925,0.937474949869782,1.4290424615437922,1.0207084294159732
355,0.1,3,2,0.9,0.05,1.6299057447232748,1.2132668072856478,5,2886,85,500,6,LSTransferTreeBoost,400,1.253469700674109,0.951047807934736,1.3454038597825886,1.0135926355783489
130,0.1,1,3,0.9,0.05,1.6574428330752315,1.2273612033815549,5,2751,85,500,6,LSTransferTreeBoost,400,1.5922360543115344,1.2166803966249435,1.634229457946268,1.237365000283841
320,0.1,3,2,0.1,0.01,1.6638725804152046,1.2046918795402022,5,2871,85,500,6,LSTransferTreeBoost,400,1.265864211558592,0.9495711040926128,1.3904027871062905,1.032724958114502
40,0.1,1,1,0.9,0.05,1.664975268140875,1.323219949173837,5,2697,85,500,6,LSTransferTreeBoost,400,1.3126062665676563,1.016187809826642,1.3910855473748038,1.0815827023515048
220,0.1,2,2,0.9,0.05,1.6925949025452436,1.2775085488907314,5,2805,85,500,6,LSTransferTreeBoost,400,1.3718654144323066,1.0540519426126882,1.4828345970773744,1.117822661081649
340,0.1,3,2,0.5,0.05,1.6998650519302365,1.2740752408727034,5,2883,85,500,6,LSTransferTreeBoost,400,1.3354204469821431,1.0015978527393317,1.4776385404617811,1.0914516492461936
95,0.1,1,3,0.1,0.01,1.7668658052658812,1.3121772854183749,5,2736,85,500,6,LSTransferTreeBoost,400,1.3960438694741426,1.0340912470787702,1.4589997068212233,1.084236784409074
115,0.1,1,3,0.5,0.05,1.7729211271806018,1.3543654134532723,5,2748,85,500,6,LSTransferTreeBoost,400,1.487356751823837,1.1178938237871217,1.52035948946347,1.137924817733485
190,0.1,2,2,0.1,0.05,1.7908495113754241,1.3564917839008843,5,2799,85,500,6,LSTransferTreeBoost,400,1.3348558062346467,1.0029065260922154,1.452848592514623,1.0592838722306317
315,0.1,3,2,0.1,0.0,1.8059907895563263,1.3189935644308148,5,2862,85,500,6,LSTransferTreeBoost,400,1.3079926388163985,0.9994872715086136,1.4303996404099593,1.0793160538372937
185,0.1,2,2,0.1,0.01,1.8342217035669557,1.3852732783969757,5,2790,85,500,6,LSTransferTreeBoost,400,1.6707274773281922,1.2921548193721055,1.7684421790725875,1.3705084893131367
205,0.1,2,2,0.5,0.05,1.8344633452587047,1.3693551119298653,5,2802,85,500,6,LSTransferTreeBoost,400,1.4995827661829249,1.146090747884824,1.6529882248224177,1.2469645434331085
180,0.1,2,2,0.1,0.0,1.8610354857693197,1.4136287524173106,5,2781,85,500,6,LSTransferTreeBoost,400,1.3707279998654054,1.046657874797107,1.4960965808364075,1.1107471802589757
395,0.1,3,3,0.9,0.01,1.8830728557212548,1.38822478650624,5,2904,85,500,6,LSTransferTreeBoost,400,1.3010089913980614,0.9818282845370444,1.381153318340525,1.0589387529526813
100,0.1,1,3,0.1,0.05,1.8951557461650723,1.4690844225143345,5,2745,85,500,6,LSTransferTreeBoost,400,1.5058979852480874,1.1410973021972663,1.5317252933427477,1.1578409376948176
50,0.1,1,2,0.1,0.01,1.9152181748980996,1.4831360194239671,5,2709,85,500,6,LSTransferTreeBoost,400,1.5943492601597469,1.241700966805858,1.6720933964984463,1.2896457457224608
260,0.1,2,3,0.9,0.01,1.938609140267587,1.3753943393483739,5,2823,85,500,6,LSTransferTreeBoost,400,1.2438688968505347,0.9243867941939184,1.3055081143984182,0.9812109593246456
55,0.1,1,2,0.1,0.05,1.9765036574080554,1.509053574838068,5,2718,85,500,6,LSTransferTreeBoost,400,1.851560575725064,1.424574159320945,1.940400908669639,1.491509505170731
125,0.1,1,3,0.9,0.01,2.0037438500583376,1.424082939726147,5,2742,85,500,6,LSTransferTreeBoost,400,1.331647109230408,0.9916377303319052,1.371314205236481,1.0262776845016233
85,0.1,1,2,0.9,0.05,2.014806262135121,1.546516456264141,5,2724,85,500,6,LSTransferTreeBoost,400,1.6570207626436708,1.2904665626562577,1.7535625985926,1.3464003545801324
45,0.1,1,2,0.1,0.0,2.0154113816198027,1.5536851389828514,5,2700,85,500,6,LSTransferTreeBoost,400,1.7649311928942566,1.3573758780138585,1.8485184087078943,1.4149796704732565
70,0.1,1,2,0.5,0.05,2.09466271784114,1.6119765959598382,5,2721,85,500,6,LSTransferTreeBoost,400,1.827898892908336,1.419687737574357,1.917696023927025,1.4862190318095645
300,0.1,3,1,0.9,0.0,2.2546415726251827,1.79430831460281,5,2841,85,500,6,LSTransferTreeBoost,400,2.386515865769788,1.9235754195373644,2.4437203080405263,1.989590266275346
80,0.1,1,2,0.9,0.01,2.3312889150070504,1.7902597724770586,5,2715,85,500,6,LSTransferTreeBoost,400,1.3174802582354903,1.0122244769640514,1.4385460003212611,1.087839378227846
165,0.1,2,1,0.9,0.0,2.3923740346522613,1.9138963543673497,5,2760,85,500,6,LSTransferTreeBoost,400,2.3540577315586497,1.8961776991594477,2.4200006372292417,1.966801031266208
30,0.1,1,1,0.9,0.0,2.48111013051998,1.9818578594854688,5,2679,85,500,6,LSTransferTreeBoost,400,2.412028892372624,1.9333457833068175,2.462104665331313,1.99409144048508
345,0.1,3,2,0.9,0.0,2.9409916098950197,2.346587889315744,5,2868,85,500,6,LSTransferTreeBoost,400,1.924784410378938,1.5528312871306116,1.9907050899337675,1.63418562931821
75,0.1,1,2,0.9,0.0,2.9463142453297047,2.3538208341629128,5,2706,85,500,6,LSTransferTreeBoost,400,2.1052129830339044,1.7100605472480082,2.167486753161457,1.7845983985213505
210,0.1,2,2,0.9,0.0,2.9656067096078322,2.3784281874809556,5,2787,85,500,6,LSTransferTreeBoost,400,1.9961480999546208,1.6117941370138693,2.050381911282859,1.683018412495377
390,0.1,3,3,0.9,0.0,3.136874755768071,2.5037256895222426,5,2895,85,500,6,LSTransferTreeBoost,400,1.6634620068059098,1.295730489514917,1.733686097859054,1.352980634158849
120,0.1,1,3,0.9,0.0,3.2413249095734455,2.60531138661951,5,2733,85,500,6,LSTransferTreeBoost,400,2.0186374901992767,1.633279905748365,2.069532046949898,1.6937778299367725
255,0.1,2,3,0.9,0.0,3.429799102288135,2.75952812422845,5,2814,85,500,6,LSTransferTreeBoost,400,1.97869937887921,1.595318975320515,2.027782727019631,1.679147569967598
