,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
215,0.1,2,2,0.9,0.01,1.1625477627949046,0.9131877285122096,5,2311,85,300,6,LADTransferTreeBoost,400,1.5291575384946683,1.2212469412397569,1.5325810592519071,1.240473578657484
195,0.1,2,2,0.5,0.0,1.2087603457650271,0.9382092649874327,5,2299,85,300,6,LADTransferTreeBoost,400,1.391729744610498,1.0969904661793803,1.43168003350195,1.1483980945098735
60,0.1,1,2,0.5,0.0,1.2167694991880216,0.9495951247179786,5,2218,85,300,6,LADTransferTreeBoost,400,1.4314688088440384,1.138888895282173,1.4561780658918182,1.1740124793877331
200,0.1,2,2,0.5,0.01,1.2542681441002999,0.9797646036389823,5,2308,85,300,6,LADTransferTreeBoost,400,1.4919105468062432,1.1809572100892003,1.512507768271763,1.223478498495158
330,0.1,3,2,0.5,0.0,1.260281961119659,0.9765487036766759,5,2380,85,300,6,LADTransferTreeBoost,400,1.505731049686929,1.184897763707313,1.532306709524662,1.234450099831229
65,0.1,1,2,0.5,0.01,1.261218018205409,0.9790360752275816,5,2227,85,300,6,LADTransferTreeBoost,400,1.5210494226900968,1.1956470715798615,1.5448103281342682,1.247294892380657
355,0.1,3,2,0.9,0.05,1.2797063622441904,1.0079717519223457,5,2401,85,300,6,LADTransferTreeBoost,400,1.524972619106633,1.215558818015896,1.5288048958567186,1.244165756998494
220,0.1,2,2,0.9,0.05,1.286703280719275,1.0216462192249558,5,2320,85,300,6,LADTransferTreeBoost,400,1.7535060038023196,1.4053083104600883,1.7446265021502287,1.410794262406902
335,0.1,3,2,0.5,0.01,1.31436585485817,1.0323567841788885,5,2389,85,300,6,LADTransferTreeBoost,400,1.4269340787254148,1.134318823558542,1.442869507271683,1.162241503752955
110,0.1,1,3,0.5,0.01,1.3397552810384183,1.02706561275189,5,2254,85,300,6,LADTransferTreeBoost,400,1.514977066316454,1.2017775667969912,1.541017920463273,1.227188326758655
45,0.1,1,2,0.1,0.0,1.3430032278553665,1.0658514038223863,5,2215,85,300,6,LADTransferTreeBoost,400,1.6607796828247603,1.3436222825083954,1.6362234104317637,1.328484772909224
240,0.1,2,3,0.5,0.0,1.3612013817697328,1.0383623136702242,5,2326,85,300,6,LADTransferTreeBoost,400,1.5098210764562874,1.1948070927634036,1.5522771420939845,1.233641549439538
375,0.1,3,3,0.5,0.0,1.3661369631940954,1.0417051517654492,5,2407,85,300,6,LADTransferTreeBoost,400,1.4789224060912345,1.1709836920147068,1.516901470282806,1.2153883057148422
340,0.1,3,2,0.5,0.05,1.379427403749488,1.089185318989452,5,2398,85,300,6,LADTransferTreeBoost,400,1.6922263817310417,1.3484025105147133,1.6778552888476272,1.3616218309511237
105,0.1,1,3,0.5,0.0,1.3912702918958044,1.0604608347455824,5,2245,85,300,6,LADTransferTreeBoost,400,1.517432554949991,1.1954708922454516,1.5730691485977712,1.2505656977852957
185,0.1,2,2,0.1,0.01,1.4173358321740088,1.1176924836992206,5,2305,85,300,6,LADTransferTreeBoost,400,1.5109836832048635,1.211899862722676,1.5135628264158587,1.226159845465113
350,0.1,3,2,0.9,0.01,1.4186898030194284,1.1198322944880268,5,2392,85,300,6,LADTransferTreeBoost,400,2.045051297788139,1.6348000954145203,2.0246226586748364,1.6479024015858974
85,0.1,1,2,0.9,0.05,1.4223119937414461,1.1185515213930797,5,2239,85,300,6,LADTransferTreeBoost,400,1.6192213784051033,1.292280196024621,1.6076273473737406,1.3003073368488518
380,0.1,3,3,0.5,0.01,1.428059160401141,1.0882861993428112,5,2416,85,300,6,LADTransferTreeBoost,400,1.7300991746236158,1.3774775395174987,1.7355951088680548,1.3949501909615412
400,0.1,3,3,0.9,0.05,1.4295241376186154,1.1216262437863036,5,2428,85,300,6,LADTransferTreeBoost,400,1.588683475301052,1.252086168156644,1.5756401146227217,1.2572806057095762
15,0.1,1,1,0.5,0.0,1.4316141074671278,1.1199856249825075,5,2191,85,300,6,LADTransferTreeBoost,400,1.5338524137925558,1.2244892018227755,1.5516273082837644,1.2486713499634725
285,0.1,3,1,0.5,0.0,1.4507448171412893,1.1446823041098617,5,2353,85,300,6,LADTransferTreeBoost,400,1.401387697104859,1.1254162171856912,1.4307968827513302,1.1519934553794824
385,0.1,3,3,0.5,0.05,1.4509878997760834,1.124564355342696,5,2425,85,300,6,LADTransferTreeBoost,400,1.6509645669056934,1.3248860127602606,1.6366005776887955,1.3173459032508483
150,0.1,2,1,0.5,0.0,1.4833520607517419,1.1676487226701167,5,2272,85,300,6,LADTransferTreeBoost,400,1.6787699153646525,1.3238223792349029,1.6672762328831938,1.34193785799451
70,0.1,1,2,0.5,0.05,1.4915531666006387,1.1757046481712887,5,2236,85,300,6,LADTransferTreeBoost,400,2.123595656537048,1.7129155443253288,2.092264881292833,1.7074272571153286
180,0.1,2,2,0.1,0.0,1.4924940752903841,1.1894175924277877,5,2296,85,300,6,LADTransferTreeBoost,400,2.738043307158543,2.214853086184084,2.6701310222305783,2.1800972304413144
130,0.1,1,3,0.9,0.05,1.49560766962274,1.1861571319888071,5,2266,85,300,6,LADTransferTreeBoost,400,1.6710427751361074,1.3321212200389163,1.659805810798809,1.3321556892447155
235,0.1,2,3,0.1,0.05,1.4968895426365454,1.1598596913034753,5,2341,85,300,6,LADTransferTreeBoost,400,1.4580535621858333,1.1597925125598372,1.4669490848320383,1.1729644695113028
245,0.1,2,3,0.5,0.01,1.514334777973169,1.1691179342250795,5,2335,85,300,6,LADTransferTreeBoost,400,2.1159079943526287,1.6963571998854694,2.108728523690752,1.7104501567512749
250,0.1,2,3,0.5,0.05,1.5204867563704143,1.1562180581897965,5,2344,85,300,6,LADTransferTreeBoost,400,1.5537876425330772,1.2253552581657627,1.6033070800183034,1.2579200832490909
190,0.1,2,2,0.1,0.05,1.5268010442607018,1.2200944803310936,5,2314,85,300,6,LADTransferTreeBoost,400,2.0284565676637074,1.6473640015970772,1.992882341646029,1.624199725786316
315,0.1,3,2,0.1,0.0,1.5317603789794627,1.2059580138299784,5,2377,85,300,6,LADTransferTreeBoost,400,1.81534581583004,1.461029927524067,1.802501182607697,1.4650148163414487
205,0.1,2,2,0.5,0.05,1.5388956639162523,1.2193011676759866,5,2317,85,300,6,LADTransferTreeBoost,400,2.1023633689682013,1.6934124152198329,2.0697755062747287,1.6794593884182516
225,0.1,2,3,0.1,0.0,1.5478182908482272,1.2246771086030415,5,2323,85,300,6,LADTransferTreeBoost,400,1.7838397709858689,1.428111192655575,1.7677742299826646,1.4276554353038975
155,0.1,2,1,0.5,0.01,1.5599500966670767,1.2217283282050235,5,2281,85,300,6,LADTransferTreeBoost,400,1.6271765577295163,1.2797073070702427,1.6566086295273623,1.324464541212017
290,0.1,3,1,0.5,0.01,1.5673308241509833,1.2558198970118446,5,2362,85,300,6,LADTransferTreeBoost,400,1.9000296723518693,1.5254691075695894,1.880191885346934,1.522562334977531
95,0.1,1,3,0.1,0.01,1.5708057817006356,1.2175513812954557,5,2251,85,300,6,LADTransferTreeBoost,400,1.9316503049496876,1.547650730190559,1.9563637344735487,1.5707836342789618
40,0.1,1,1,0.9,0.05,1.5775313667652937,1.2507301698709732,5,2212,85,300,6,LADTransferTreeBoost,400,1.826367437997011,1.4698543828768376,1.794891689804435,1.437264867593115
320,0.1,3,2,0.1,0.01,1.6068617224163795,1.2803619810593345,5,2386,85,300,6,LADTransferTreeBoost,400,2.218249457320171,1.795385511174647,2.1692529006594787,1.7598585404741351
